epoch,concordance_cc,loss,mape_metric,pearson_cc,r_square,smape_metric
0,-0.011745414696633816,3549.999267578125,87.78179168701172,-0.06847651302814484,-73.64871215820312,67.21065521240234
1,-0.02168267033994198,2956.419189453125,82.08644104003906,-0.1233290582895279,-61.162593841552734,61.9327278137207
2,-0.01943843625485897,2478.1376953125,76.22584533691406,-0.103317491710186,-51.10147476196289,58.91147232055664
3,-0.027586231008172035,2312.142578125,74.2080078125,-0.1487594097852707,-47.60900115966797,56.231563568115234
4,-0.027571266517043114,2477.51904296875,75.6510238647461,-0.14970149099826813,-51.086666107177734,55.67002487182617
5,-0.019662687554955482,2236.218994140625,72.87806701660156,-0.07634788006544113,-46.0096321105957,54.28310775756836
6,-0.028222182765603065,2647.2060546875,74.6475601196289,-0.15135543048381805,-54.65319061279297,52.90946960449219
7,-0.02773856557905674,2009.442138671875,68.80664825439453,-0.15281888842582703,-41.23617172241211,50.08475875854492
8,-0.033423345535993576,1941.9495849609375,67.50556945800781,-0.1634245663881302,-39.81452941894531,48.16029739379883
9,-0.03249793127179146,1776.387451171875,64.70457458496094,-0.15806782245635986,-36.329673767089844,45.88389205932617
10,-0.03718821704387665,1727.579833984375,62.581512451171875,-0.1716650277376175,-35.30044174194336,43.599708557128906
11,-0.029594983905553818,1577.808349609375,60.881187438964844,-0.13879600167274475,-32.14695358276367,42.173099517822266
12,-0.03401804342865944,1551.6622314453125,58.436710357666016,-0.14494900405406952,-31.593486785888672,38.97270584106445
13,-0.044213052839040756,1514.138916015625,54.79775619506836,-0.1822551190853119,-30.800521850585938,35.22354507446289
14,-0.044305603951215744,1412.9405517578125,50.83757781982422,-0.14515581727027893,-28.668018341064453,31.804399490356445
15,-0.07244862616062164,967.4735717773438,42.971561431884766,-0.22039033472537994,-19.294004440307617,26.37192153930664
16,-0.07726975530385971,850.6002197265625,38.5455207824707,-0.1973223239183426,-16.83246421813965,23.286943435668945
17,-0.07947265356779099,861.1683959960938,36.85869598388672,-0.18415211141109467,-17.052282333374023,21.838275909423828
18,-0.09529004245996475,594.6435546875,31.75094223022461,-0.19733217358589172,-11.443824768066406,18.58283805847168
19,-0.05965330824255943,627.0042114257812,31.952407836914062,-0.11166682094335556,-12.122783660888672,18.520021438598633
20,-0.08622864633798599,435.0396423339844,26.52096939086914,-0.13268119096755981,-8.083250999450684,14.90625
21,-0.03090425208210945,485.5965881347656,26.731157302856445,-0.05345679447054863,-9.14570426940918,14.823359489440918
22,-0.009721486829221249,300.9311828613281,22.6865177154541,-0.006767346523702145,-5.260525226593018,12.301599502563477
23,-0.04041164740920067,507.10858154296875,26.56307601928711,-0.051313046365976334,-9.596807479858398,14.770637512207031
24,-0.009585150517523289,338.4078063964844,23.164493560791016,-0.0007175456266850233,-6.04736852645874,12.547453880310059
25,0.02771644853055477,300.9046630859375,21.870676040649414,0.04847757890820503,-5.258307456970215,11.717680931091309
26,0.06817890703678131,281.41632080078125,21.49695587158203,0.10012876987457275,-4.848365306854248,11.610114097595215
27,0.08538347482681274,267.4895935058594,20.587432861328125,0.12542209029197693,-4.555481910705566,11.10935115814209
28,0.08253687620162964,240.35829162597656,19.91617774963379,0.12108845263719559,-3.984734058380127,10.739506721496582
29,0.1052422747015953,231.29141235351562,19.425140380859375,0.1396966427564621,-3.794166088104248,10.275506973266602
30,0.07710476964712143,273.8963623046875,20.327449798583984,0.12035094201564789,-4.690490245819092,10.854395866394043
31,0.07960692048072815,271.32867431640625,20.14126205444336,0.11300104111433029,-4.636477947235107,10.722569465637207
32,0.1017206609249115,228.00413513183594,19.183481216430664,0.14665941894054413,-3.72507381439209,10.257852554321289
33,0.13373669981956482,204.06398010253906,18.570005416870117,0.17641162872314453,-3.221477508544922,9.813043594360352
34,0.1126309260725975,205.08853149414062,18.01495933532715,0.14442496001720428,-3.2433018684387207,9.45724105834961
35,0.16367003321647644,208.93028259277344,18.244285583496094,0.21830861270427704,-3.3242897987365723,9.728992462158203
36,0.13381052017211914,219.81434631347656,18.368972778320312,0.18117432296276093,-3.553370952606201,9.651564598083496
37,0.10258761793375015,227.3386993408203,19.051891326904297,0.13592076301574707,-3.7113380432128906,10.205336570739746
38,0.11833059042692184,201.86502075195312,17.751625061035156,0.1575690656900406,-3.175265312194824,9.335160255432129
39,0.1763637810945511,166.53062438964844,16.74651527404785,0.21658186614513397,-2.4320595264434814,8.769327163696289
40,0.17905370891094208,208.67515563964844,18.26911735534668,0.24405182898044586,-3.318589687347412,9.679909706115723
41,0.19988559186458588,182.27635192871094,17.24356460571289,0.2541733384132385,-2.763184070587158,9.097848892211914
42,0.19030806422233582,155.60032653808594,16.505868911743164,0.2345743179321289,-2.202172040939331,8.624495506286621
43,0.1686742752790451,191.65245056152344,17.61728858947754,0.22353924810886383,-2.960688352584839,9.23816204071045
44,0.18151406943798065,153.5536651611328,15.964028358459473,0.2219945639371872,-2.1592588424682617,8.284708976745605
45,0.15601204335689545,205.3076171875,17.596904754638672,0.20654110610485077,-3.2478771209716797,9.408844947814941
46,0.186873197555542,155.21224975585938,16.052274703979492,0.23163801431655884,-2.193781614303589,8.447842597961426
47,0.19913870096206665,155.22996520996094,16.07237434387207,0.2407921701669693,-2.1940877437591553,8.379220008850098
48,0.2171797901391983,164.95521545410156,16.630966186523438,0.2738678753376007,-2.39860200881958,8.832094192504883
49,0.18919752538204193,155.38145446777344,15.927494049072266,0.23107489943504333,-2.196986436843872,8.3132963180542
50,0.21657246351242065,155.5295867919922,15.70914363861084,0.2590191662311554,-2.199985980987549,8.22272777557373
51,0.23066982626914978,159.28591918945312,15.948256492614746,0.2835354208946228,-2.27899432182312,8.32898235321045
52,0.20499920845031738,153.42227172851562,16.07086753845215,0.24966947734355927,-2.155608654022217,8.423628807067871
53,0.21705037355422974,144.36349487304688,15.326491355895996,0.2620454728603363,-1.964902639389038,7.901598930358887
54,0.227947399020195,196.47259521484375,17.036130905151367,0.2946651875972748,-3.0607833862304688,9.216325759887695
55,0.2409210354089737,141.2861785888672,15.006814002990723,0.28357964754104614,-1.8996832370758057,7.763160705566406
56,0.2670214772224426,129.8230743408203,14.63176155090332,0.31123965978622437,-1.6585257053375244,7.6989641189575195
57,0.14579953253269196,201.00352478027344,17.42351531982422,0.18101713061332703,-3.1554088592529297,9.279610633850098
58,0.259351909160614,144.24368286132812,15.47380256652832,0.31037411093711853,-1.960770845413208,8.063309669494629
59,0.26082390546798706,148.0376434326172,15.326594352722168,0.3127846121788025,-2.0405185222625732,8.090559005737305
60,0.26092925667762756,135.06137084960938,15.04991340637207,0.30499589443206787,-1.7673451900482178,7.858949661254883
61,0.2637053430080414,127.19528198242188,14.715252876281738,0.31041401624679565,-1.6019542217254639,7.706291198730469
62,0.2659040689468384,129.15818786621094,14.612451553344727,0.3141700029373169,-1.6431877613067627,7.617223262786865
63,0.27192771434783936,139.79580688476562,14.914440155029297,0.3270909786224365,-1.8670251369476318,7.721480369567871
64,0.2878324091434479,122.94512176513672,14.214262962341309,0.33333247900009155,-1.5125823020935059,7.377336025238037
65,0.27842971682548523,122.49471282958984,14.18779182434082,0.32393428683280945,-1.503157377243042,7.33013916015625
66,0.2743992805480957,129.28189086914062,14.373800277709961,0.329946905374527,-1.6458072662353516,7.575918197631836
67,0.30039677023887634,107.12359619140625,13.395795822143555,0.34207770228385925,-1.1796245574951172,6.926226615905762
68,0.3098096251487732,127.43138885498047,14.0645170211792,0.3611355721950531,-1.60664963722229,7.325967311859131
69,0.3377426862716675,105.94751739501953,13.312662124633789,0.38128650188446045,-1.1546039581298828,6.884726047515869
70,0.28002792596817017,133.8152313232422,14.529617309570312,0.33039364218711853,-1.7407746315002441,7.685637950897217
71,0.2982083857059479,117.29733276367188,13.840229034423828,0.3438129425048828,-1.3931026458740234,7.189373970031738
72,0.25391536951065063,139.10084533691406,14.994766235351562,0.2982269525527954,-1.8515863418579102,7.9062676429748535
73,0.2917954623699188,124.12323760986328,14.131326675415039,0.34380194544792175,-1.5358943939208984,7.267478942871094
74,0.28960463404655457,126.1534652709961,13.99848747253418,0.3342213034629822,-1.5786030292510986,7.348571300506592
75,0.32543277740478516,107.52665710449219,13.483210563659668,0.3710169196128845,-1.1865935325622559,6.980175971984863
