,GSWA_sample_id,area,equivalent_diameter,perimeter,minor_axis_length,major_axis_length,solidity,convex_area,form_factor,roundness,compactness,aspect_ratio,minimum_Feret,maximum_Feret,U238_ppm,Th232_ppm,SiO2_pct,oscillatory_zonation,sector_zonation,homogenous_zonation,bin,Dataset
0,143445.0,5189.68,79.545,300.09,57.410000000000004,113.155,0.97,5344.35,0.685,0.49,0.6950000000000001,2.0549999999999997,62.44,115.855,545.23038235,730.7707211500001,49.199,1.0,1.0,1.0,50.0,train
1,143445.0,10023.91,110.205,411.54,84.55000000000001,147.81,0.955,10523.355,0.73,0.59,0.7649999999999999,1.705,84.195,148.16,427.5570404,472.93824324999997,49.199,1.0,1.0,1.0,50.0,train
2,143445.0,13963.335,125.24000000000001,466.04999999999995,94.0,172.13,0.975,14339.68,0.725,0.55,0.745,1.785,102.82499999999999,179.27499999999998,475.76719295,570.9531937,49.199,1.0,1.0,1.0,50.0,train
3,143445.0,5752.695,84.81,311.55999999999995,64.415,113.025,0.96,5980.83,0.73,0.565,0.75,1.76,69.59,114.84,547.67340355,751.9942723,49.199,1.0,1.0,1.0,50.0,train
4,143445.0,5910.835,85.82,317.95,62.72,119.275,0.975,6050.78,0.7350000000000001,0.54,0.73,1.88,65.38499999999999,123.745,332.79322085,355.37655859999995,49.199,1.0,1.0,1.0,50.0,train
5,143445.0,9722.565,107.64000000000001,382.65,93.55499999999999,127.37,0.975,9959.84,0.775,0.7,0.835,1.43,95.455,134.035,449.7490285,498.63529235,49.199,1.0,1.0,1.0,50.0,train
6,143445.0,6083.275,87.575,310.97,70.27000000000001,110.19999999999999,0.975,6245.12,0.79,0.645,0.8,1.565,75.72999999999999,113.11000000000001,547.849755,694.5786927,49.199,1.0,1.0,1.0,50.0,train
7,143445.0,12038.275,123.16,428.54,112.32,137.61,0.98,12264.97,0.815,0.805,0.895,1.225,116.10499999999999,143.15,174.487737,115.39359721,49.199,1.0,1.0,1.0,50.0,train
8,143445.0,14310.555,127.93,466.7,100.09,169.485,0.98,14650.46,0.7749999999999999,0.63,0.79,1.615,108.57,175.605,320.15878135,334.46357320000004,49.199,1.0,1.0,1.0,50.0,train
9,143445.0,12824.075,127.56,482.925,99.28999999999999,170.28,0.95,13467.855,0.69,0.575,0.755,1.72,106.61500000000001,179.435,509.4986997,609.2212076999999,49.199,1.0,1.0,1.0,50.0,train
10,143445.0,8606.48,104.50999999999999,380.33500000000004,83.605,134.48,0.975,8779.75,0.745,0.63,0.785,1.7,87.81,139.34,241.20870455,251.08690586,49.199,1.0,1.0,1.0,50.0,train
11,143445.0,10027.93,110.235,411.68,87.45,144.69,0.955,10527.37,0.73,0.64,0.7949999999999999,1.6099999999999999,84.63,146.015,347.96374875,395.7033275,49.199,1.0,1.0,1.0,50.0,train
12,143445.0,8180.385,101.87,375.28999999999996,80.815,132.1,0.965,8474.515,0.7250000000000001,0.595,0.77,1.65,88.33,139.325,246.41073305,263.9261041,49.199,1.0,1.0,1.0,50.0,train
13,143445.0,16815.82,143.77,560.065,97.705,219.55,0.96,17425.8,0.645,0.425,0.6499999999999999,2.38,106.35499999999999,222.765,535.5360519,578.32303905,49.199,1.0,1.0,1.0,50.0,train
14,143445.0,8436.865,103.4,366.095,86.525,125.305,0.975,8621.414999999999,0.7849999999999999,0.69,0.825,1.49,94.425,129.08,372.910583,495.74349591000004,49.199,1.0,1.0,1.0,50.0,train
15,143445.0,14309.740000000002,131.01,503.73,88.21000000000001,197.7,0.97,14684.265,0.665,0.44,0.665,2.2249999999999996,85.03999999999999,197.1,261.18586325,289.5400594,49.199,1.0,1.0,1.0,50.0,train
16,143445.0,6077.825000000001,87.595,326.51,67.335,117.035,0.965,6307.389999999999,0.7150000000000001,0.565,0.755,1.73,66.53999999999999,121.55,393.8072532,468.97670095,49.199,1.0,1.0,1.0,50.0,train
17,143445.0,10637.404999999999,116.24,417.41,97.945,142.165,0.975,10885.865,0.77,0.69,0.8300000000000001,1.455,106.405,151.495,373.51947459999997,303.05611711,49.199,1.0,1.0,1.0,50.0,train
18,143445.0,4923.67,79.17500000000001,279.33500000000004,64.91,97.57499999999999,0.975,5057.965,0.7949999999999999,0.6599999999999999,0.815,1.5099999999999998,69.255,102.465,555.179193,644.05469095,49.199,1.0,1.0,1.0,50.0,train
19,143445.0,8668.915,103.41,372.17,85.27,129.28,0.975,8891.515,0.78,0.665,0.815,1.49,91.5,138.71,493.1723545,449.80819175,49.199,1.0,1.0,1.0,50.0,train
20,143445.0,10882.17,116.04,414.28499999999997,98.91499999999999,139.995,0.975,11146.994999999999,0.77,0.685,0.8200000000000001,1.4849999999999999,101.93,144.68,442.41959049999997,549.1592941,49.199,1.0,1.0,1.0,50.0,train
