,GSWA_sample_id,area,equivalent_diameter,perimeter,minor_axis_length,major_axis_length,solidity,convex_area,form_factor,roundness,compactness,aspect_ratio,minimum_Feret,maximum_Feret,U238_ppm,Th232_ppm,SiO2_pct,oscillatory_zonation,sector_zonation,homogenous_zonation,bin,Dataset
0,143445.0,8193.68,100.945,386.91,70.7,149.925,0.955,8585.145,0.7,0.52,0.71,2.13,73.705,149.73000000000002,534.54133115,562.5779321499999,49.199,1.0,1.0,1.0,50.0,train
1,143445.0,12496.75,125.80000000000001,501.23,83.66,195.16500000000002,0.94,13239.580000000002,0.62,0.42,0.645,2.4050000000000002,84.85,194.73000000000002,668.05473965,753.5611911,49.199,1.0,1.0,1.0,50.0,train
2,143445.0,8525.025,102.735,368.745,89.22999999999999,121.91999999999999,0.965,8817.435,0.77,0.7250000000000001,0.8500000000000001,1.35,95.905,132.29000000000002,296.39199955,341.003033,49.199,1.0,1.0,1.0,50.0,train
3,143445.0,13327.740000000002,124.19,458.505,91.86,173.255,0.975,13649.554999999998,0.76,0.595,0.765,1.79,90.92500000000001,172.525,244.60876810000002,247.1830272,49.199,1.0,1.0,1.0,50.0,train
4,143445.0,9606.385,106.965,397.98,82.465,142.88,0.96,10082.295,0.745,0.605,0.7749999999999999,1.68,83.275,144.385,507.9637612,561.7848474,49.199,1.0,1.0,1.0,50.0,train
5,143445.0,8705.36,103.685,375.985,86.675,128.87,0.97,8954.645,0.76,0.6799999999999999,0.825,1.46,89.065,137.155,388.45863414999997,335.809794,49.199,1.0,1.0,1.0,50.0,train
6,143445.0,12942.640000000001,121.19500000000001,448.62,88.28,171.035,0.975,13267.609999999999,0.755,0.575,0.755,1.8299999999999998,87.13499999999999,169.34,299.8950602,299.26614935,49.199,1.0,1.0,1.0,50.0,train
7,143445.0,5341.195,82.41499999999999,292.895,66.995,102.505,0.97,5499.025,0.78,0.645,0.8049999999999999,1.535,70.175,106.24,474.77247220000004,555.2080868,49.199,1.0,1.0,1.0,50.0,train
8,143445.0,6252.889999999999,88.685,325.21000000000004,67.35,119.375,0.975,6403.455,0.75,0.585,0.76,1.775,69.115,123.37,416.14787655,449.92210265,49.199,1.0,1.0,1.0,50.0,train
9,143445.0,5922.3099999999995,85.92,325.79999999999995,61.495000000000005,122.19999999999999,0.96,6139.165,0.69,0.505,0.71,1.97,62.974999999999994,125.1,415.9715251,507.33768225,49.199,1.0,1.0,1.0,50.0,train
10,143445.0,9552.495,107.955,406.265,81.095,149.4,0.965,9887.425,0.72,0.605,0.765,1.815,82.075,154.22500000000002,405.19245715,549.21019025,49.199,1.0,1.0,1.0,50.0,train
11,143445.0,8701.34,103.655,375.845,83.775,131.99,0.97,8950.630000000001,0.76,0.6299999999999999,0.7949999999999999,1.555,88.63,139.3,468.05192579999994,413.04470975,49.199,1.0,1.0,1.0,50.0,train
12,143445.0,5303.3150000000005,82.11,283.66,69.505,97.63999999999999,0.975,5427.860000000001,0.825,0.705,0.84,1.4049999999999998,72.13,99.38499999999999,374.4503527,370.80158845,49.199,1.0,1.0,1.0,50.0,train
13,143445.0,5688.415,85.10499999999999,293.545,73.08500000000001,99.86,0.975,5809.805,0.8300000000000001,0.725,0.85,1.365,75.92,102.57,319.16406059999997,318.7184663,49.199,1.0,1.0,1.0,50.0,train
14,143445.0,9548.475,107.925,406.125,78.195,152.51999999999998,0.965,9883.41,0.72,0.5549999999999999,0.735,1.9100000000000001,81.64,156.37,484.78574879999996,626.445106,49.199,1.0,1.0,1.0,50.0,train
15,143445.0,13364.185000000001,124.465,462.32,93.265,172.845,0.97,13712.685,0.74,0.61,0.775,1.7599999999999998,88.49000000000001,170.97,139.89504775,133.18462945,49.199,1.0,1.0,1.0,50.0,train
16,143445.0,8141.360000000001,99.77000000000001,364.28,81.735,124.975,0.965,8443.525,0.74,0.63,0.795,1.5499999999999998,92.595,137.515,556.7141315,691.49105125,49.199,1.0,1.0,1.0,50.0,train
17,143445.0,9516.05,107.68,402.45,79.69,149.81,0.97,9824.295,0.74,0.59,0.755,1.8450000000000002,84.51,155.78,509.9061775,663.208588,49.199,1.0,1.0,1.0,50.0,train
18,143445.0,8800.37,101.92,393.155,70.255,150.415,0.955,9178.06,0.675,0.49,0.6950000000000001,2.08,74.58,154.325,565.01611815,772.70728975,49.199,1.0,1.0,1.0,50.0,train
19,143445.0,10498.05,114.5,447.67499999999995,76.03999999999999,174.255,0.965,10859.005,0.645,0.435,0.655,2.2800000000000002,78.625,180.35500000000002,526.48327265,705.5656202,49.199,1.0,1.0,1.0,50.0,train
20,178155.0,7613.5599999999995,98.44,443.20500000000004,55.17,187.45999999999998,0.935,8157.575,0.5,0.295,0.535,3.58,54.065,182.16,928.0,1632.5,49.157,1.0,0.0,1.0,50.0,train
21,178155.0,11478.83,109.88,405.41,87.17,142.105,0.965,11991.115,0.765,0.62,0.79,1.58,84.625,147.465,1132.0,2835.5,49.157,1.0,0.0,1.0,50.0,train
22,178155.0,8270.84,102.595,397.535,84.075,136.415,0.95,8684.994999999999,0.665,0.65,0.7849999999999999,1.795,81.74000000000001,143.95,782.5,1473.5,49.157,1.0,0.0,1.0,50.0,train
23,178155.0,5936.355,84.755,315.65,78.995,94.605,0.9299999999999999,6275.24,0.7050000000000001,0.8200000000000001,0.905,1.1800000000000002,77.00999999999999,103.525,193.5,156.5,49.157,1.0,0.0,1.0,50.0,train
24,178155.0,10734.61,116.275,505.67999999999995,78.235,196.935,0.94,11421.83,0.58,0.49,0.6699999999999999,2.815,77.47,195.685,250.5,205.5,49.157,1.0,0.0,1.0,50.0,train
25,178155.0,5706.01,82.16,292.935,76.465,91.155,0.97,5891.22,0.7949999999999999,0.795,0.8899999999999999,1.2650000000000001,73.2,100.59,715.0,1871.0,49.157,1.0,0.0,1.0,50.0,train
26,178155.0,14346.63,132.2,493.21000000000004,109.18,165.46,0.955,14991.405,0.7150000000000001,0.665,0.815,1.4849999999999999,105.71000000000001,175.02,680.0,1197.0,49.157,1.0,0.0,1.0,50.0,train
27,178155.0,7866.8099999999995,93.955,417.88,56.224999999999994,173.57999999999998,0.95,8421.539999999999,0.63,0.445,0.645,2.9099999999999997,56.385,168.13,702.5,1844.0,49.157,1.0,0.0,1.0,50.0,train
28,178155.0,13750.11,128.415,541.8050000000001,85.36,211.535,0.94,14528.565,0.545,0.38999999999999996,0.61,3.16,83.15,214.60500000000002,798.5,1323.5,49.157,1.0,0.0,1.0,50.0,train
29,178155.0,6406.14,90.08000000000001,410.055,50.95,170.925,0.925,6936.6849999999995,0.495,0.31,0.55,3.4749999999999996,51.349999999999994,166.64499999999998,640.0,773.0,49.157,1.0,0.0,1.0,50.0,train
30,178155.0,8157.915,96.92,443.52,63.839999999999996,172.06,0.91,8870.14,0.535,0.55,0.705,2.715,65.31,172.44,154.0,97.0,49.157,1.0,0.0,1.0,50.0,train
31,178155.0,12836.24,121.955,476.86,90.56,170.82999999999998,0.935,13564.0,0.63,0.49,0.7,2.005,90.45,175.31,911.5,1578.5,49.157,1.0,0.0,1.0,50.0,train
32,178155.0,14043.66,130.315,510.01,94.78,187.365,0.945,14784.89,0.635,0.475,0.685,2.11,93.16499999999999,190.825,1199.5,2438.0,49.157,1.0,0.0,1.0,50.0,train
33,178155.0,5997.115,85.125,318.57500000000005,84.08,89.635,0.9299999999999999,6339.82,0.7,0.9,0.95,1.07,82.125,104.9,166.5,124.0,49.157,1.0,0.0,1.0,50.0,train
34,178155.0,5339.835,80.97,364.245,55.175,140.68,0.915,5812.4,0.535,0.545,0.7,2.855,54.449999999999996,143.11,312.0,283.0,49.157,1.0,0.0,1.0,50.0,train
35,178155.0,5645.25,81.78999999999999,290.01,71.38,96.125,0.97,5826.64,0.8,0.7150000000000001,0.845,1.375,68.08500000000001,99.215,742.0,1903.5,49.157,1.0,0.0,1.0,50.0,train
36,178155.0,8227.515,102.33,415.71000000000004,68.42,160.135,0.955,8609.345000000001,0.6,0.41000000000000003,0.635,2.3499999999999996,64.88,152.70999999999998,1395.0,2740.0,49.157,1.0,0.0,1.0,50.0,train
37,178155.0,7977.29,100.695,429.33000000000004,74.655,160.585,0.9450000000000001,8428.67,0.575,0.5650000000000001,0.71,2.8449999999999998,71.725,167.73000000000002,381.5,359.0,49.157,1.0,0.0,1.0,50.0,train
38,178155.0,4134.860000000001,71.545,273.66,52.76,101.495,0.95,4399.235,0.715,0.54,0.73,1.895,52.825,99.505,973.5,2285.0,49.157,1.0,0.0,1.0,50.0,train
39,178155.0,6699.6900000000005,91.98,378.26,60.370000000000005,146.755,0.9299999999999999,7193.01,0.585,0.395,0.625,2.425,61.364999999999995,142.865,1041.0,1887.5,49.157,1.0,0.0,1.0,50.0,train
40,178187.0,3704.51,68.5,237.9,58.015,83.295,0.975,3800.2999999999997,0.8200000000000001,0.685,0.825,1.4849999999999999,60.190000000000005,84.97,73.60681774,5.0215685385,49.297,1.0,0.0,0.0,50.0,train
41,178187.0,4066.28,71.94,247.85,61.089999999999996,86.15,0.985,4137.2699999999995,0.835,0.71,0.8400000000000001,1.435,61.025000000000006,86.75,105.9865812,7.4238056265,49.297,1.0,0.0,0.0,50.0,train
42,178187.0,3534.94,67.0,239.69,51.504999999999995,88.975,0.97,3640.34,0.775,0.565,0.755,1.73,54.285,89.97,75.45237974,5.3585126590000005,49.297,1.0,0.0,0.0,50.0,train
43,185922.0,2337.415,54.519999999999996,215.78,42.265,75.665,0.925,2529.14,0.63,0.5800000000000001,0.745,1.9849999999999999,44.305,77.295,163.09130095,417.668454,49.965,1.0,0.0,0.0,50.0,train
44,185922.0,2245.385,53.46,203.815,40.765,75.155,0.945,2375.76,0.685,0.565,0.74,2.01,40.035,76.695,247.23036324999998,629.47401405,49.965,1.0,0.0,0.0,50.0,train
45,185922.0,3157.17,62.605,269.555,43.865,96.38,0.875,3700.83,0.5449999999999999,0.42,0.645,2.3200000000000003,47.39,97.15,165.80345535,601.7123346000001,49.965,1.0,0.0,0.0,50.0,train
46,185922.0,5545.71,80.515,289.35,73.975,89.85,0.94,5801.349999999999,0.745,0.8,0.895,1.21,77.08,96.525,130.79335985,186.90985665,49.965,1.0,0.0,0.0,50.0,train
47,185922.0,4862.295,78.465,328.725,55.8,117.475,0.875,5508.215,0.565,0.44999999999999996,0.6699999999999999,2.105,58.0,117.1,92.92458876,358.45069705000003,49.965,1.0,0.0,0.0,50.0,train
48,185922.0,3146.095,62.51,283.68,36.645,115.10499999999999,0.925,3417.92,0.505,0.31,0.5549999999999999,3.0949999999999998,37.5,117.12,297.0445549,701.6715732499999,49.965,1.0,0.0,0.0,50.0,train
49,185922.0,5453.68,79.455,277.385,72.475,89.34,0.96,5647.969999999999,0.8,0.785,0.89,1.2349999999999999,72.81,95.925,214.93242214999998,398.7154167,49.965,1.0,0.0,0.0,50.0,train
50,185922.0,6354.389999999999,88.505,357.25,68.355,129.29,0.94,6690.129999999999,0.62,0.53,0.7050000000000001,2.32,70.275,136.35,264.7466138,470.9129759,49.965,1.0,0.0,0.0,50.0,train
51,185922.0,4132.014999999999,72.535,339.685,48.71,123.255,0.8600000000000001,4809.46,0.44999999999999996,0.37,0.6,2.645,52.59,128.02,257.88945305,687.00664075,49.965,1.0,0.0,0.0,50.0,train
52,185922.0,5379.545,78.57499999999999,287.12,63.51,102.41499999999999,0.955,5581.5,0.715,0.5800000000000001,0.75,1.995,65.07499999999999,105.47999999999999,172.6606161,385.61866975000004,49.965,1.0,0.0,0.0,50.0,train
53,185922.0,3220.2299999999996,63.39,273.945,45.61,102.03,0.9299999999999999,3484.3900000000003,0.59,0.515,0.6950000000000001,2.335,45.235,107.565,339.31636095,714.7683202,49.965,1.0,0.0,0.0,50.0,train
54,185922.0,3323.335,64.545,271.78499999999997,54.33,83.815,0.8600000000000001,3920.68,0.575,0.64,0.79,1.5350000000000001,59.394999999999996,88.195,123.9361991,403.00352150000003,49.965,1.0,0.0,0.0,50.0,train
55,185922.0,3950.51,69.32,262.985,52.7,96.25,0.945,4183.145,0.7050000000000001,0.595,0.765,1.795,50.645,96.64500000000001,174.35149666,386.2123765,49.965,1.0,0.0,0.0,50.0,train
56,185922.0,4042.54,70.38,274.95,54.2,96.75999999999999,0.925,4336.525,0.65,0.61,0.77,1.77,54.915000000000006,97.245,90.21243436,174.40681645,49.965,1.0,0.0,0.0,50.0,train
