,"('PC1',)","('PC2',)","('PC3',)","('U238_ppm',)","('Th232_ppm',)",oscillatory_zonation,sector_zonation,homogenous_zonation,SiO2_pct,Dataset,GSWA_sample_id,bin
0,-2.7561232810592484,-0.9735708513416783,-0.4902150510082028,416.14787655,449.92210265,1.0,1.0,1.0,49.199,train,143445.0,50.0
1,-2.2823828075819055,-1.9986188802427542,-0.05886352420364531,456.392012,507.0845529,1.0,1.0,1.0,49.199,train,143445.0,50.0
2,-2.5099842295351515,-2.1418657796845717,-0.32232036461311303,407.78267285000004,439.0040941,1.0,1.0,1.0,49.199,train,143445.0,50.0
3,-2.7667000044633454,-1.0372166261010283,-0.3635412794755123,277.29852885,297.00502426,1.0,1.0,1.0,49.199,train,143445.0,50.0
4,-2.492806478058346,0.2318522207766787,-0.10948874147806338,254.77593675,274.84411265,1.0,1.0,1.0,49.199,train,143445.0,50.0
5,-2.2794420103815214,-0.9536101420111166,-0.1947749436642951,648.7807660999999,686.29781225,1.0,1.0,1.0,49.199,train,143445.0,50.0
6,-2.9274996138572997,-2.0315979156906323,-0.3229337400041489,499.89290090000003,591.9715688,1.0,1.0,1.0,49.199,train,143445.0,50.0
7,-3.1553776094378083,-2.1542580311445976,-0.6175095761266837,371.5024178,365.10264855,1.0,1.0,1.0,49.199,train,143445.0,50.0
8,-2.4772003366399447,0.9173319902277427,0.6629783830231981,614.7717005,708.8401159,1.0,1.0,1.0,49.199,train,143445.0,50.0
9,-1.8830901800919726,0.9650723146859213,-0.288408461766653,526.48327265,705.5656202,1.0,1.0,1.0,49.199,train,143445.0,50.0
10,-2.672045949479411,-1.4850845473309648,0.1849670102367355,133.48512125000002,118.4886827,1.0,1.0,1.0,49.199,train,143445.0,50.0
11,-3.055600304817215,-1.9295196079833241,-0.40083526209949727,291.095697,276.25604439999995,1.0,1.0,1.0,49.199,train,143445.0,50.0
12,-2.2980447203675483,-0.24877828059420287,0.07564403553349479,559.66175985,599.34141415,1.0,1.0,1.0,49.199,train,143445.0,50.0
13,-2.828231072066563,0.03705436371780747,0.12664383135326546,415.9715251,507.33768225,1.0,1.0,1.0,49.199,train,143445.0,50.0
14,-3.022000437436211,-1.7122249175280508,0.10672194581865016,399.39442995,464.98065005,1.0,1.0,1.0,49.199,train,143445.0,50.0
15,-2.580944175493509,-1.8349489727346893,0.1797800236921447,279.74155005,318.22857541,1.0,1.0,1.0,49.199,train,143445.0,50.0
16,-2.767847849512303,-0.3335082179914251,-0.2487827854193015,405.1633002,475.19612255000004,1.0,1.0,1.0,49.199,train,143445.0,50.0
17,-2.6541186547448845,-1.8169423077760476,-0.06424314579447514,387.84974255,528.4971728,1.0,1.0,1.0,49.199,train,143445.0,50.0
18,-2.2275922867507667,-1.9720088761209014,-0.30556270517039474,372.910583,495.74349591000004,1.0,1.0,1.0,49.199,train,143445.0,50.0
19,-1.7862876197749962,-1.1342919017682103,-0.3831918842045018,310.71771205,304.50270405,1.0,1.0,1.0,49.199,train,143445.0,50.0
20,-1.3281109258989772,-0.41917212815159366,0.6934729066710268,509.4986997,609.2212076999999,1.0,1.0,1.0,49.199,train,143445.0,50.0
21,-2.2560151617340165,0.3819033042620086,0.279004000188435,565.01611815,772.70728975,1.0,1.0,1.0,49.199,train,143445.0,50.0
22,-1.9205905677258004,0.5767011613208801,0.04287142735710656,403.82052980000003,540.21372015,1.0,1.0,1.0,49.199,train,143445.0,50.0
23,-2.4002721806969487,-1.2317553132275423,-0.4598262449150658,465.1039909,407.34576985,1.0,1.0,1.0,49.199,train,143445.0,50.0
24,-2.9571631670733836,-2.342626653663802,-0.32298715738739614,374.4503527,370.80158845,1.0,1.0,1.0,49.199,train,143445.0,50.0
25,-2.130493906066895,-2.170790642635827,0.3482651405170607,247.0187596,164.39525635,1.0,1.0,1.0,49.199,train,143445.0,50.0
26,-2.4748791833238206,-0.10000553966840438,-0.3586988975092739,509.14055805,684.85260275,1.0,1.0,1.0,49.199,train,143445.0,50.0
27,-0.7029801761558979,-0.984803117616347,-0.5175879907698724,194.4648957,153.84675075,1.0,1.0,1.0,49.199,train,143445.0,50.0
28,-2.4457520500893026,0.921216358492732,-0.15427556654363234,1110.5,1877.0,1.0,0.0,1.0,49.157,train,178155.0,50.0
29,-2.780659416063644,-0.7670859107577421,0.3980472724018082,408.0,416.5,1.0,0.0,1.0,49.157,train,178155.0,50.0
30,-3.2617325122532916,-0.2762185987525803,0.6231321211026949,973.5,2285.0,1.0,0.0,1.0,49.157,train,178155.0,50.0
31,-1.1925902074284962,0.26706926058617164,0.5479539349089085,911.0,1496.5,1.0,0.0,1.0,49.157,train,178155.0,50.0
32,-2.968588611572359,-0.2028095800928118,2.9121109309037996,425.0,538.0,1.0,0.0,1.0,49.157,train,178155.0,50.0
33,-1.5210080529377776,1.1476072700333502,1.1638782055137014,223.5,173.0,1.0,0.0,1.0,49.157,train,178155.0,50.0
34,-2.37602817595516,-0.6619216417503453,0.3386169267469871,525.0,643.0,1.0,0.0,1.0,49.157,train,178155.0,50.0
35,-2.586033349797653,1.2992033486385088,1.1819480795270971,1033.5,1924.0,1.0,0.0,1.0,49.157,train,178155.0,50.0
36,-1.820593663419708,0.17617758552613352,0.4000644836290628,798.0,1348.5,1.0,0.0,1.0,49.157,train,178155.0,50.0
37,-2.038457983935556,3.621067296315816,1.5930805978512026,763.0,1565.0,1.0,0.0,1.0,49.157,train,178155.0,50.0
38,-3.0194361474814646,-0.16869214041669953,0.0763990006448018,1261.5,3144.5,1.0,0.0,1.0,49.157,train,178155.0,50.0
39,-2.291955634682603,-1.1599840836965987,0.5454258902549283,498.0,610.5,1.0,0.0,1.0,49.157,train,178155.0,50.0
40,-1.1122299329957521,-1.7738628810055812,0.8549024761968499,653.0,1164.5,1.0,0.0,1.0,49.157,train,178155.0,50.0
41,-1.2660263484024517,0.3073375611837493,0.15520101939828934,1265.5,2431.0,1.0,0.0,1.0,49.157,train,178155.0,50.0
42,-2.850383290197786,0.8160520894853349,-0.09484522088881109,993.5,1650.5,1.0,0.0,1.0,49.157,train,178155.0,50.0
43,-2.45655317081239,1.4165657941562153,0.4237682106663823,1044.5,1884.0,1.0,0.0,1.0,49.157,train,178155.0,50.0
44,-2.372315909115347,0.8809480578951546,0.23847734896698683,756.0,942.5,1.0,0.0,1.0,49.157,train,178155.0,50.0
45,-3.5632023417756336,-0.7952015517377984,-0.2567813123344396,860.0,2055.0,1.0,0.0,1.0,49.157,train,178155.0,50.0
46,-2.4791895865413016,-0.24810295777252417,1.2779607058389428,521.5,646.5,1.0,0.0,1.0,49.157,train,178155.0,50.0
47,-3.0003193651065594,0.7900563828351165,0.09058789768714108,643.0,794.5,1.0,0.0,1.0,49.157,train,178155.0,50.0
48,-2.5897456166374657,-0.24366635100699033,1.282087657307102,802.5,1624.5,1.0,0.0,1.0,49.157,train,178155.0,50.0
49,-2.2143825867491613,1.654825300909448,0.7564732475424906,408.5,391.5,1.0,0.0,1.0,49.157,train,178155.0,50.0
50,-2.698849535584217,1.3090393358203347,0.9705013311242755,756.5,1024.5,1.0,0.0,1.0,49.157,train,178155.0,50.0
51,-2.861184410920875,1.3114015251488187,0.48319855632120357,927.5,1657.5,1.0,0.0,1.0,49.157,train,178155.0,50.0
52,-2.6420549851034894,-0.6309008580179913,2.1800869487465113,424.5,456.0,1.0,0.0,1.0,49.157,train,178155.0,50.0
