epoch,concordance_cc,loss,mape_metric,pearson_cc,r_square,smape_metric
0,-0.02223210595548153,3145.84765625,84.75369262695312,-0.09133422374725342,-66.12693786621094,64.1639404296875
1,-0.029668079689145088,3035.531005859375,81.312744140625,-0.16118600964546204,-63.771949768066406,60.3372917175293
2,-0.026545649394392967,2525.68603515625,76.66401672363281,-0.1517748385667801,-52.88816452026367,58.13572311401367
3,-0.02526083216071129,2450.5703125,75.2983169555664,-0.13566413521766663,-51.28400421142578,55.4334602355957
4,-0.02483392506837845,2402.22314453125,74.46624755859375,-0.1269134283065796,-50.250980377197266,54.4024543762207
5,-0.032027266919612885,2092.3974609375,69.6590576171875,-0.15253467857837677,-43.63607406616211,50.620948791503906
6,-0.03006478026509285,1990.274658203125,68.92486572265625,-0.14190998673439026,-41.454586029052734,49.73365783691406
7,-0.029988331720232964,1966.0836181640625,67.1839370727539,-0.15391243994235992,-40.93632507324219,47.88346862792969
8,-0.03304996341466904,1786.9150390625,64.89118957519531,-0.15956661105155945,-37.10960388183594,46.2538948059082
9,-0.03374099358916283,1673.98388671875,62.9477653503418,-0.1314876824617386,-34.696556091308594,43.82463455200195
10,-0.03622913733124733,1760.037841796875,62.13117980957031,-0.17177428305149078,-36.53085708618164,42.420047760009766
11,-0.03834393247961998,1669.535400390625,59.767478942871094,-0.15375667810440063,-34.596012115478516,39.21775436401367
12,-0.0419672429561615,1383.21923828125,55.65484619140625,-0.16921041905879974,-28.48105812072754,37.09842300415039
13,-0.04202929884195328,1255.2191162109375,51.43669509887695,-0.164546400308609,-25.745269775390625,33.918025970458984
14,-0.05037207156419754,1070.52587890625,46.26055145263672,-0.16464285552501678,-21.799266815185547,29.364389419555664
15,-0.0383291058242321,968.2760009765625,43.67115783691406,-0.10882953554391861,-19.613073348999023,27.255125045776367
16,-0.0413639061152935,945.4963989257812,40.6403923034668,-0.10563166439533234,-19.123455047607422,24.364919662475586
17,-0.03698274865746498,842.647705078125,38.269813537597656,-0.09071071445941925,-16.925315856933594,22.598655700683594
18,-0.05841299146413803,646.7066650390625,34.08583068847656,-0.13155367970466614,-12.740276336669922,19.907697677612305
19,-0.028445826843380928,462.65081787109375,28.878173828125,-0.050054021179676056,-8.80920696258545,16.400726318359375
20,-0.011736306361854076,611.5791015625,30.40891456604004,-0.019818497821688652,-11.98697280883789,16.72186851501465
21,0.0073770927265286446,451.0589294433594,27.409658432006836,-0.005386568605899811,-8.559211730957031,15.553442001342773
22,0.0041303616017103195,348.447509765625,24.169147491455078,0.012534298934042454,-6.367539405822754,13.103034019470215
23,0.014766855165362358,372.4626770019531,24.31549644470215,0.03745197877287865,-6.879924297332764,13.160202026367188
24,0.03329591080546379,306.20074462890625,22.584392547607422,0.054266177117824554,-5.465342998504639,12.169742584228516
25,0.04465819522738457,356.3761291503906,23.298065185546875,0.0714401975274086,-6.5363335609436035,12.444478988647461
