,"('PC1',)","('PC2',)","('PC3',)","('U238_ppm',)","('Th232_ppm',)",oscillatory_zonation,sector_zonation,homogenous_zonation,SiO2_pct,Dataset,GSWA_sample_id,bin
0,-0.9027917803718338,0.16494618625637747,0.12107020883017189,1265.5,2431.0,1.0,0.0,1.0,49.157,train,178155.0,50.0
1,-0.2683899317233423,2.327497557388671,0.9518662422436701,640.5,1137.5,1.0,0.0,1.0,49.157,train,178155.0,50.0
2,-1.8480953655034995,-0.7751354373439456,0.4646027892728312,521.0,564.5,1.0,0.0,1.0,49.157,train,178155.0,50.0
3,-1.9129938005667133,-0.7334348357994562,0.07748043492790399,875.5,1499.0,1.0,0.0,1.0,49.157,train,178155.0,50.0
4,-1.319054192089694,0.5184682755852049,1.219315136642286,1192.5,2556.5,1.0,0.0,1.0,49.157,train,178155.0,50.0
5,-1.940909243061941,-0.2720274635554138,0.6515355606463851,809.5,1506.0,1.0,0.0,1.0,49.157,train,178155.0,50.0
6,-2.5488234433493417,2.7924213830876417,0.4884777329407606,526.5,543.0,1.0,0.0,1.0,49.157,train,178155.0,50.0
7,-2.1274782456891437,0.7392708614872691,-0.190267823000688,1110.5,1877.0,1.0,0.0,1.0,49.157,train,178155.0,50.0
8,-2.3814336570502292,1.1214340725151992,0.7268673446847115,1388.0,2858.5,1.0,0.0,1.0,49.157,train,178155.0,50.0
9,-1.6455254959737087,-1.3625637076434598,-0.06604947726656465,1132.0,2835.5,1.0,0.0,1.0,49.157,train,178155.0,50.0
10,-1.9192137870029566,2.7963098785008453,0.6887258370197269,368.5,357.0,1.0,0.0,1.0,49.157,train,178155.0,50.0
11,-1.2658709616206634,2.8887627527741766,0.8465408046310228,481.5,505.0,1.0,0.0,1.0,49.157,train,178155.0,50.0
12,-2.250785610251557,-0.8501468997971426,1.3589709928735467,775.5,1592.0,1.0,0.0,1.0,49.157,train,178155.0,50.0
13,-2.213758688504516,-0.38301122251175823,1.1735386491660618,521.5,646.5,1.0,0.0,1.0,49.157,train,178155.0,50.0
