,actual,predicted,repeat,fold
0,66.18,66.59885,0,0
1,66.18,63.85493,0,0
2,66.18,63.19457,0,0
3,66.18,64.875305,0,0
4,66.18,65.33159,0,0
5,66.18,64.780136,0,0
6,66.18,52.98107,0,0
7,66.18,65.3558,0,0
8,66.18,64.542465,0,0
9,59.879,55.92312,0,0
10,59.879,58.91277,0,0
11,59.879,74.70232,0,0
12,59.879,58.38649,0,0
13,59.879,58.098587,0,0
14,59.879,62.581078,0,0
15,59.879,72.68433,0,0
16,59.879,55.853466,0,0
17,59.879,92.51248,0,0
18,59.879,66.852325,0,0
19,59.879,61.50768,0,0
20,59.879,66.44473,0,0
21,59.879,64.59323,0,0
22,62.028,66.16639,0,0
23,62.028,66.2382,0,0
24,62.028,65.646935,0,0
25,62.028,67.46475,0,0
26,62.028,67.606544,0,0
27,62.028,70.664536,0,0
28,62.028,65.661064,0,0
29,62.028,72.277695,0,0
30,62.028,66.918884,0,0
31,62.028,66.67099,0,0
32,50.363,53.584396,0,0
33,50.363,51.57271,0,0
34,50.363,53.37166,0,0
35,50.363,54.350864,0,0
36,50.363,52.72166,0,0
37,50.363,52.811028,0,0
38,50.363,50.920494,0,0
39,50.363,51.038345,0,0
40,50.363,53.604694,0,0
41,50.363,50.105335,0,0
42,50.363,52.484344,0,0
43,54.665,60.213524,0,0
44,54.665,60.665825,0,0
45,54.665,61.78918,0,0
46,54.665,55.51116,0,0
47,54.665,61.75505,0,0
48,54.665,58.395744,0,0
49,54.665,55.33658,0,0
50,54.665,60.921368,0,0
51,54.665,53.799088,0,0
52,54.665,55.61567,0,0
53,54.665,54.050167,0,0
54,54.665,56.64989,0,0
55,54.665,55.09079,0,0
56,54.665,60.048943,0,0
57,54.665,60.506474,0,0
58,54.665,61.34503,0,0
59,54.665,58.088253,0,0
60,54.665,59.83171,0,0
61,54.665,59.765785,0,0
62,54.665,52.91774,0,0
63,54.665,61.762226,0,0
64,54.665,59.11257,0,0
65,54.665,61.597393,0,0
66,54.665,57.52373,0,0
67,54.665,55.510666,0,0
68,54.665,55.97359,0,0
69,54.665,60.39315,0,0
70,54.665,62.534603,0,0
71,54.665,52.969875,0,0
72,54.665,55.82811,0,0
73,54.665,63.203423,0,0
