epoch,concordance_cc,loss,mape_metric,pearson_cc,r_square,smape_metric,val_concordance_cc,val_loss,val_mape_metric,val_pearson_cc,val_r_square,val_smape_metric
0,-0.0018398660467937589,3037.97607421875,94.40086364746094,-0.28705888986587524,-61.091407775878906,89.78507995605469,-0.00468759099021554,2549.22119140625,85.77884674072266,-0.2747403681278229,-52.54698181152344,75.63127899169922
1,-0.021581389009952545,1751.385986328125,68.09527587890625,-0.323882520198822,-34.78131866455078,54.04529571533203,-0.054643381386995316,944.3651733398438,47.028865814208984,-0.36163976788520813,-18.813596725463867,32.25435256958008
2,-0.1898275464773178,561.2535400390625,32.28464889526367,-0.43464183807373047,-10.441022872924805,20.0451602935791,-0.3044043183326721,366.8196716308594,26.250940322875977,-0.45783519744873047,-6.67121696472168,14.402247428894043
3,-0.3468726873397827,359.583251953125,26.638042449951172,-0.4847525656223297,-6.315702438354492,14.128780364990234,-0.33109545707702637,308.4305114746094,24.625825881958008,-0.4478166997432709,-5.444441318511963,13.076140403747559
4,-0.35429513454437256,297.1488342285156,24.394472122192383,-0.45977213978767395,-5.0396246910095215,12.767635345458984,-0.32436540722846985,260.6839599609375,22.585552215576172,-0.41082948446273804,-4.441478729248047,11.854592323303223
5,-0.341026246547699,248.30325317382812,22.278135299682617,-0.41514354944229126,-4.041271686553955,11.507108688354492,-0.29943981766700745,220.5699005126953,20.755550384521484,-0.35625791549682617,-3.5987701416015625,10.780999183654785
6,-0.3184664845466614,206.79664611816406,20.518430709838867,-0.3659617006778717,-3.192849636077881,10.479024887084961,-0.2463945597410202,189.28768920898438,19.314172744750977,-0.27945342659950256,-2.941567897796631,9.971709251403809
7,-0.2510879933834076,175.0157928466797,19.00945281982422,-0.2796984314918518,-2.543219566345215,9.641402244567871,-0.17209915816783905,165.25730895996094,18.1140193939209,-0.18820081651210785,-2.4366841316223145,9.347424507141113
8,-0.17258036136627197,148.4307861328125,17.544034957885742,-0.18599888682365417,-1.9997215270996094,8.873544692993164,-0.08339919149875641,147.489013671875,17.007688522338867,-0.08670850098133087,-2.0633156299591064,8.791706085205078
9,-0.08820585906505585,127.2201919555664,16.226720809936523,-0.09326577931642532,-1.566072940826416,8.200471878051758,-0.0005240748869255185,134.46905517578125,16.11203956604004,0.004910710733383894,-1.7897205352783203,8.376100540161133
10,0.006916751619428396,112.28170776367188,15.216229438781738,0.00760140223428607,-1.260615587234497,7.701691150665283,0.06903259456157684,124.09485626220703,15.354281425476074,0.08016981184482574,-1.5716657638549805,8.005799293518066
11,0.08378539979457855,101.03939819335938,14.302814483642578,0.08832169324159622,-1.0307121276855469,7.262238502502441,0.13265281915664673,115.9386978149414,14.637833595275879,0.14834299683570862,-1.400219440460205,7.662806034088135
12,0.1445164531469345,93.17363739013672,13.586567878723145,0.15263667702674866,-0.8698571920394897,6.914774417877197,0.18090049922466278,108.13005065917969,14.002543449401855,0.19922450184822083,-1.2360599040985107,7.352195739746094
13,0.2105327546596527,84.38652038574219,12.771689414978027,0.22042912244796753,-0.6900997161865234,6.507098197937012,0.22474084794521332,101.3050765991211,13.4137544631958,0.24508990347385406,-1.0925474166870117,7.055587291717529
14,0.253738135099411,78.8386459350586,12.319560050964355,0.2648512125015259,-0.5765693187713623,6.282332897186279,0.264036625623703,94.81388092041016,12.848937034606934,0.2854205369949341,-0.956008791923523,6.758705139160156
15,0.3095211088657379,71.65806579589844,11.596953392028809,0.3230316638946533,-0.42963552474975586,5.915518760681152,0.29305174946784973,88.23371124267578,12.339675903320312,0.31473326683044434,-0.817597508430481,6.484798431396484
16,0.3322863280773163,67.58804321289062,11.269512176513672,0.3459557592868805,-0.3462519645690918,5.745489597320557,0.3252194821834564,82.29621887207031,11.873997688293457,0.3464846611022949,-0.6926329135894775,6.227359294891357
17,0.3745317757129669,62.88692855834961,10.830875396728516,0.38795652985572815,-0.24994921684265137,5.519232749938965,0.3515971004962921,76.21741485595703,11.403877258300781,0.37208327651023865,-0.5647069215774536,5.9632110595703125
18,0.409537672996521,57.606075286865234,10.340301513671875,0.425415575504303,-0.14177417755126953,5.254398345947266,0.3801843822002411,70.97565460205078,11.006418228149414,0.3994332253932953,-0.4543410539627075,5.739717960357666
19,0.4415004253387451,53.21427536010742,9.850298881530762,0.4589960277080536,-0.05175197124481201,4.997095584869385,0.4090973436832428,65.99319458007812,10.525694847106934,0.4285402297973633,-0.34939122200012207,5.485426902770996
20,0.4679878056049347,50.23372268676758,9.502008438110352,0.4836755096912384,0.009467720985412598,4.8131632804870605,0.43917781114578247,61.22846603393555,10.06627368927002,0.45828723907470703,-0.24894928932189941,5.2361249923706055
21,0.5056473016738892,45.85887145996094,9.003622055053711,0.5227503180503845,0.09925198554992676,4.559316635131836,0.46592941880226135,56.32550048828125,9.641464233398438,0.48357143998146057,-0.14557456970214844,4.9961066246032715
22,0.528719961643219,43.212345123291016,8.694698333740234,0.5450059771537781,0.15369445085525513,4.396625995635986,0.49495190382003784,51.88706588745117,9.23420238494873,0.5110892057418823,-0.05192422866821289,4.763759613037109
23,0.5622130036354065,39.585838317871094,8.288928985595703,0.5797483921051025,0.22821056842803955,4.181754112243652,0.522420346736908,47.73774337768555,8.784152030944824,0.5386092662811279,0.035636842250823975,4.526941776275635
24,0.5884727239608765,36.46682357788086,7.967308521270752,0.607681393623352,0.292380154132843,4.014764785766602,0.5531517863273621,44.13735580444336,8.312525749206543,0.5696718096733093,0.11170691251754761,4.281185150146484
25,0.6154950261116028,34.48232650756836,7.649157524108887,0.6354181170463562,0.33332890272140503,3.8507251739501953,0.5790010690689087,40.511653900146484,7.886843204498291,0.59648197889328,0.1882401704788208,4.0546650886535645
26,0.633022665977478,32.460174560546875,7.385106563568115,0.65092933177948,0.3750166893005371,3.7174017429351807,0.6036915183067322,37.15559005737305,7.50811243057251,0.6216642260551453,0.2591251730918884,3.851175546646118
27,0.6541467308998108,30.77650260925293,7.1619038581848145,0.6743130683898926,0.40980738401412964,3.602449655532837,0.630577027797699,34.24190139770508,7.242591857910156,0.6452336311340332,0.32076340913772583,3.6886613368988037
28,0.6735712289810181,28.8247127532959,6.878126621246338,0.6952279806137085,0.45005542039871216,3.4498350620269775,0.6542519330978394,31.480417251586914,6.810089111328125,0.672309398651123,0.3790925145149231,3.473618984222412
