,actual,predicted,repeat,fold
539,61.596,48.75264,1,1
540,53.068,54.667957,1,1
541,68.5,66.81597,1,1
542,50.02,50.074764,1,1
543,66.914,66.07891,1,1
544,50.72,55.893024,1,1
545,51.967,59.193615,1,1
546,49.199,52.011333,1,1
547,67.515,65.90428,1,1
548,47.963,47.546375,1,1
549,52.035,58.172455,1,1
550,49.199,49.04626,1,1
551,50.363,51.05566,1,1
552,49.297,55.710392,1,1
553,66.54,65.77811,1,1
554,59.879,62.99679,1,1
555,64.15,65.081116,1,1
556,46.553,48.539154,1,1
557,50.02,50.45721,1,1
558,49.12,49.419594,1,1
559,61.596,59.242897,1,1
560,55.698,57.13612,1,1
561,47.991,48.762012,1,1
562,63.145,56.07282,1,1
563,66.718,66.98091,1,1
564,50.02,50.257793,1,1
565,53.068,54.647625,1,1
566,67.515,65.932846,1,1
567,67.32,62.35641,1,1
568,64.02,57.66977,1,1
569,47.991,49.468746,1,1
570,68.51,64.06117,1,1
571,66.18,66.41141,1,1
572,53.068,50.31782,1,1
573,46.553,48.890446,1,1
574,50.72,53.019947,1,1
575,66.718,67.03177,1,1
576,64.728,65.05307,1,1
577,56.844,55.771667,1,1
578,66.54,66.45517,1,1
579,50.72,49.94952,1,1
580,64.02,58.981956,1,1
581,47.991,49.11178,1,1
582,55.698,59.609615,1,1
583,66.8,65.90016,1,1
584,52.035,55.417557,1,1
585,66.914,67.13061,1,1
586,46.553,54.113773,1,1
587,61.596,57.600925,1,1
588,68.51,63.35809,1,1
589,54.665,47.75455,1,1
590,50.02,49.703724,1,1
591,55.698,55.744335,1,1
592,66.8,65.28648,1,1
593,59.879,60.69171,1,1
594,61.596,52.53843,1,1
595,49.12,48.63346,1,1
596,67.32,66.550285,1,1
597,68.5,67.07388,1,1
598,50.1,47.797386,1,1
599,51.967,57.66215,1,1
600,49.117,50.170567,1,1
601,54.665,56.09571,1,1
602,63.145,60.068775,1,1
603,49.117,49.263138,1,1
604,49.12,54.298717,1,1
605,52.035,53.66109,1,1
606,61.596,54.73089,1,1
607,68.51,65.21492,1,1
608,47.963,46.901142,1,1
609,68.51,59.978043,1,1
610,54.665,58.609695,1,1
611,68.5,67.5106,1,1
612,49.199,52.118378,1,1
613,66.718,64.94854,1,1
614,52.035,56.321793,1,1
615,61.596,58.778748,1,1
616,49.179,51.807583,1,1
617,50.1,58.23682,1,1
618,64.02,58.72638,1,1
619,54.665,55.80242,1,1
620,66.914,66.16205,1,1
621,47.963,47.407047,1,1
622,66.914,66.11673,1,1
623,50.363,52.8194,1,1
624,66.718,65.97142,1,1
625,54.665,53.1889,1,1
626,66.718,66.329575,1,1
627,51.967,61.756893,1,1
628,63.145,57.417652,1,1
629,51.967,53.914543,1,1
630,54.665,59.45679,1,1
631,66.18,60.85617,1,1
632,64.15,66.083145,1,1
633,47.963,48.076748,1,1
634,66.718,65.8838,1,1
635,50.72,49.76346,1,1
636,49.12,50.004406,1,1
637,49.199,53.300312,1,1
638,49.199,47.69248,1,1
639,64.02,62.916523,1,1
640,54.665,56.35745,1,1
641,50.1,50.93736,1,1
642,61.596,58.369892,1,1
643,54.665,55.797867,1,1
644,54.665,52.209145,1,1
645,66.8,64.61638,1,2
646,63.145,58.599243,1,2
647,50.1,50.089996,1,2
648,50.363,50.981712,1,2
649,67.515,66.23952,1,2
650,67.32,65.4122,1,2
651,47.963,47.113174,1,2
652,68.5,64.339386,1,2
653,54.665,55.321735,1,2
654,47.991,50.766804,1,2
655,64.15,65.35321,1,2
656,49.157,51.91444,1,2
657,59.879,56.885124,1,2
658,61.596,57.227753,1,2
659,66.914,69.39258,1,2
660,49.157,60.638535,1,2
661,67.32,66.022995,1,2
662,68.51,62.07015,1,2
663,63.145,60.205845,1,2
664,61.596,55.986187,1,2
665,64.15,65.62673,1,2
666,55.698,55.952953,1,2
667,61.596,59.848557,1,2
668,61.596,47.623787,1,2
669,53.068,54.355244,1,2
670,68.5,66.98108,1,2
671,50.02,50.11024,1,2
672,66.914,66.030655,1,2
673,50.72,53.93048,1,2
674,51.967,57.430103,1,2
675,49.199,50.767002,1,2
676,67.515,65.858826,1,2
677,47.963,46.75929,1,2
678,52.035,57.387386,1,2
679,49.199,48.850685,1,2
680,50.363,49.58765,1,2
681,49.297,57.80846,1,2
682,66.54,65.49501,1,2
683,59.879,58.007675,1,2
684,64.15,64.65845,1,2
685,46.553,51.682713,1,2
686,50.02,49.60828,1,2
687,49.12,48.722847,1,2
688,61.596,60.1629,1,2
689,55.698,55.735424,1,2
690,47.991,48.358253,1,2
691,63.145,57.873234,1,2
692,66.718,66.63767,1,2
693,50.02,49.26345,1,2
694,53.068,54.567436,1,2
695,67.515,65.73585,1,2
696,67.32,62.674213,1,2
697,64.02,58.85552,1,2
698,47.991,49.17201,1,2
699,68.51,65.13185,1,2
700,66.18,65.902275,1,2
701,53.068,49.67885,1,2
702,46.553,48.988197,1,2
703,50.72,50.84933,1,2
704,66.718,66.525604,1,2
705,64.728,64.86255,1,2
706,56.844,55.611805,1,2
707,66.54,65.97254,1,2
708,50.72,49.80167,1,2
709,64.02,60.12344,1,2
710,47.991,48.725395,1,2
711,55.698,57.97373,1,2
712,66.8,66.04023,1,2
713,52.035,54.564384,1,2
714,66.914,66.3409,1,2
715,46.553,56.428608,1,2
716,61.596,58.331646,1,2
717,68.51,63.973503,1,2
718,54.665,47.618313,1,2
719,50.02,48.977283,1,2
720,55.698,55.980766,1,2
721,66.8,65.80058,1,2
722,59.879,62.26797,1,2
723,61.596,51.403893,1,2
724,49.12,47.892895,1,2
725,67.32,66.17087,1,2
726,68.5,69.75093,1,2
727,50.1,50.966534,1,2
728,51.967,58.116455,1,2
729,49.117,49.406254,1,2
730,54.665,57.51366,1,2
731,63.145,59.887005,1,2
732,49.117,48.885403,1,2
733,49.12,52.922054,1,2
734,52.035,54.046967,1,2
735,61.596,53.299583,1,2
736,68.51,64.62031,1,2
737,47.963,46.382755,1,2
738,68.51,60.79663,1,2
739,54.665,59.118923,1,2
740,68.5,67.67531,1,2
741,49.199,51.09634,1,2
742,66.718,65.04959,1,2
743,52.035,55.310787,1,2
744,61.596,58.231853,1,2
745,49.179,55.328197,1,2
746,50.1,57.72786,1,2
747,64.02,54.276478,1,2
748,54.665,55.749386,1,2
749,66.914,66.50029,1,2
750,47.963,47.12138,1,2
751,66.914,66.24033,1,2
752,50.363,50.463055,1,2
753,66.718,65.89966,1,2
754,54.665,55.0777,1,2
755,66.718,65.82111,1,2
756,51.967,60.96802,1,2
757,63.145,60.158264,1,2
758,51.967,52.97109,1,2
759,54.665,59.548504,1,2
760,66.18,62.89829,1,2
761,64.15,64.89284,1,2
762,47.963,47.356564,1,2
763,66.718,65.59476,1,2
764,50.72,50.17489,1,2
765,49.12,49.06905,1,2
766,49.199,53.013126,1,2
767,49.199,46.35066,1,2
768,64.02,62.166004,1,2
769,54.665,56.53914,1,2
770,50.1,51.420803,1,2
771,61.596,58.596283,1,2
772,54.665,53.18486,1,2
773,54.665,50.699474,1,2
774,66.8,65.28722,2,0
775,63.145,57.83638,2,0
776,50.1,48.97071,2,0
777,50.363,49.85293,2,0
778,67.515,66.881615,2,0
779,67.32,65.88525,2,0
780,47.963,46.496296,2,0
781,68.5,63.966175,2,0
782,54.665,53.727913,2,0
783,47.991,52.32097,2,0
784,64.15,65.75551,2,0
785,49.157,50.999084,2,0
786,59.879,57.55945,2,0
787,61.596,56.204624,2,0
788,66.914,66.685165,2,0
789,49.157,59.178555,2,0
790,67.32,66.87214,2,0
791,68.51,62.641457,2,0
792,63.145,59.82969,2,0
793,61.596,55.771416,2,0
794,64.15,66.28544,2,0
795,55.698,55.925247,2,0
796,61.596,59.236145,2,0
797,61.596,48.064896,2,0
798,53.068,54.40074,2,0
799,68.5,66.798584,2,0
800,50.02,49.37715,2,0
801,66.914,66.40977,2,0
802,50.72,53.923832,2,0
803,51.967,60.026894,2,0
804,49.199,50.692795,2,0
805,67.515,66.29843,2,0
806,47.963,46.891907,2,0
807,52.035,57.50814,2,0
808,49.199,48.82943,2,0
809,50.363,50.71305,2,0
810,49.297,57.525574,2,0
811,66.54,66.373886,2,0
812,59.879,60.106205,2,0
813,64.15,64.97479,2,0
814,46.553,49.56976,2,0
815,50.02,49.529297,2,0
816,49.12,48.859,2,0
817,61.596,58.768307,2,0
818,55.698,55.61702,2,0
819,47.991,48.543396,2,0
820,63.145,57.852707,2,0
821,66.718,67.142235,2,0
822,50.02,49.278816,2,0
823,53.068,54.88494,2,0
824,67.515,66.989235,2,0
825,67.32,63.371048,2,0
826,64.02,58.434402,2,0
827,47.991,50.33156,2,0
828,68.51,65.56216,2,0
829,66.18,66.770744,2,0
830,53.068,50.137848,2,0
831,46.553,48.859665,2,0
832,50.72,51.22223,2,0
833,66.718,66.8785,2,0
834,64.728,65.38615,2,0
835,56.844,56.570366,2,0
836,66.54,66.00004,2,0
837,50.72,49.059723,2,0
838,64.02,59.96097,2,0
839,47.991,48.80449,2,0
840,55.698,57.644466,2,0
841,66.8,66.60658,2,0
842,52.035,54.834457,2,0
843,66.914,67.28525,2,0
844,46.553,54.827694,2,0
845,61.596,56.8302,2,0
846,68.51,64.24729,2,0
847,54.665,48.191536,2,0
848,50.02,48.937653,2,0
849,55.698,55.732315,2,0
850,66.8,66.37391,2,0
851,59.879,61.87831,2,0
852,61.596,48.954636,2,0
853,49.12,48.29242,2,0
854,67.32,66.67713,2,0
855,68.5,69.383354,2,0
856,50.1,48.47396,2,0
857,51.967,59.22938,2,0
858,49.117,48.03961,2,0
859,54.665,55.67779,2,0
860,63.145,61.181602,2,0
861,49.117,50.11986,2,0
862,49.12,50.883644,2,0
863,52.035,52.874653,2,0
864,61.596,52.81935,2,0
865,68.51,64.9897,2,0
866,47.963,46.029305,2,0
867,68.51,62.904434,2,0
868,54.665,57.72326,2,0
869,68.5,67.7028,2,0
870,49.199,50.247784,2,0
871,66.718,65.613625,2,0
872,52.035,55.688496,2,0
873,61.596,57.8733,2,0
874,49.179,53.280884,2,0
875,50.1,57.433323,2,0
876,64.02,57.482338,2,0
877,54.665,55.22371,2,0
878,66.914,66.80332,2,0
879,47.963,46.436676,2,0
880,66.914,66.390465,2,0
881,50.363,50.254032,2,0
882,66.718,66.95385,2,0
883,54.665,53.92689,2,0
884,66.718,66.8444,2,0
885,51.967,62.676834,2,0
886,63.145,59.46513,2,0
887,51.967,54.391697,2,0
888,54.665,58.87384,2,0
889,66.18,63.157276,2,0
890,64.15,66.258316,2,0
891,47.963,46.862667,2,0
892,66.718,66.39773,2,0
893,50.72,49.276325,2,0
894,49.12,49.32341,2,0
895,49.199,51.40464,2,0
896,49.199,48.18425,2,0
897,64.02,62.415962,2,0
898,54.665,55.192516,2,0
899,50.1,52.02214,2,0
900,61.596,57.942577,2,0
901,54.665,53.856323,2,0
902,54.665,51.663788,2,0
903,66.8,64.81214,2,1
904,63.145,58.02913,2,1
905,50.1,49.621964,2,1
906,50.363,50.962166,2,1
907,67.515,66.14285,2,1
908,67.32,65.290955,2,1
909,47.963,48.04841,2,1
910,68.5,65.21948,2,1
911,54.665,54.755997,2,1
912,47.991,48.316322,2,1
913,64.15,64.96965,2,1
914,49.157,50.267452,2,1
915,59.879,58.753387,2,1
916,61.596,56.44623,2,1
917,66.914,63.77027,2,1
918,49.157,58.65825,2,1
919,67.32,66.050316,2,1
920,68.51,63.28552,2,1
921,63.145,59.55127,2,1
922,61.596,56.16533,2,1
923,64.15,64.4864,2,1
924,55.698,56.034744,2,1
925,61.596,59.415268,2,1
926,61.596,47.490776,2,1
927,53.068,55.9202,2,1
928,68.5,66.594475,2,1
929,50.02,50.550438,2,1
