epoch,concordance_cc,loss,mape_metric,pearson_cc,r_square,smape_metric
0,0.008312856778502464,5168.4580078125,90.78899383544922,0.0490582250058651,-103.79756927490234,62.95421600341797
1,0.012281644158065319,5149.30029296875,87.05503845214844,0.06723557412624359,-103.408935546875,60.121299743652344
2,0.009667337872087955,2922.70458984375,79.23356628417969,0.03724860027432442,-58.25080108642578,58.399295806884766
3,0.015180609188973904,3251.4482421875,80.16554260253906,0.07942748814821243,-64.91761016845703,57.69485092163086
4,0.010463555343449116,3628.936767578125,81.18846893310547,0.0485990010201931,-72.57286834716797,57.81157684326172
5,0.009117391891777515,2801.103759765625,76.48844146728516,0.04145415872335434,-55.782745361328125,55.38750457763672
6,0.014695760793983936,2655.892333984375,75.49227142333984,0.06641733646392822,-52.836830139160156,55.47325897216797
7,0.014379225671291351,2391.45703125,72.49543762207031,0.06959334760904312,-47.4727668762207,52.87777328491211
8,0.016482964158058167,2264.222900390625,70.67437744140625,0.08198031038045883,-44.89110565185547,51.5024299621582
9,0.015265211462974548,1974.21044921875,68.30482482910156,0.06895678490400314,-39.00796127319336,50.4287109375
10,0.01555574033409357,2111.56689453125,69.57951354980469,0.07329683750867844,-41.792179107666016,50.42560577392578
11,0.0206932220607996,2055.79931640625,68.63207244873047,0.09875016659498215,-40.659454345703125,49.61235809326172
12,0.012721805833280087,1799.5716552734375,66.0394287109375,0.04996982589364052,-35.460941314697266,47.67728805541992
13,0.01588308997452259,2061.70068359375,67.16974639892578,0.06820294260978699,-40.77507400512695,47.092403411865234
14,0.019898464903235435,1848.2130126953125,65.72181701660156,0.0792371854186058,-36.442996978759766,46.92402267456055
15,0.01772443577647209,2020.619384765625,65.12014770507812,0.0821215808391571,-39.937068939208984,45.3127555847168
16,0.015967369079589844,1785.9046630859375,61.922786712646484,0.06559468060731888,-35.174015045166016,43.1651611328125
17,0.021286385133862495,1538.3531494140625,59.199806213378906,0.08386830985546112,-30.150583267211914,40.81591033935547
18,0.019545454531908035,1665.14794921875,58.99488830566406,0.06621898710727692,-32.71907424926758,39.42293167114258
19,0.02198387123644352,1393.5556640625,55.07834243774414,0.08086967468261719,-27.207677841186523,37.22832489013672
20,0.016898678615689278,1202.8360595703125,51.52094650268555,0.042578525841236115,-23.336488723754883,34.13729476928711
21,0.01645429991185665,1202.697021484375,49.43996810913086,0.046083059161901474,-23.33062171936035,32.18267822265625
22,0.02906382828950882,1161.1749267578125,49.40392303466797,0.09689267724752426,-22.48529624938965,32.70736312866211
23,0.01884157955646515,1072.2799072265625,46.3185920715332,0.04881807789206505,-20.67928123474121,29.958740234375
24,0.026723135262727737,898.8486328125,41.110252380371094,0.06395874917507172,-17.159250259399414,25.656700134277344
25,0.013581006787717342,949.845458984375,40.614234924316406,0.03025129623711109,-18.191226959228516,25.130756378173828
26,0.031799789518117905,882.1954956054688,39.188724517822266,0.07708130031824112,-16.81699562072754,24.163921356201172
27,0.03544906899333,708.7520141601562,36.47222900390625,0.09177947789430618,-13.297152519226074,22.855127334594727
28,0.028020264580845833,662.2818603515625,34.07538986206055,0.07551698386669159,-12.353094100952148,20.65822982788086
