,GSWA_sample_id,area,equivalent_diameter,perimeter,minor_axis_length,major_axis_length,solidity,convex_area,form_factor,roundness,compactness,aspect_ratio,minimum_Feret,maximum_Feret,U238_ppm,Th232_ppm,SiO2_pct,oscillatory_zonation,sector_zonation,homogenous_zonation,bin,Dataset
0,143445.0,8606.48,104.50999999999999,380.33500000000004,83.605,134.48,0.975,8779.75,0.745,0.63,0.785,1.7,87.81,139.34,241.20870455,251.08690586,49.199,1.0,1.0,1.0,50.0,train
1,143445.0,8705.36,103.685,375.985,86.675,128.87,0.97,8954.645,0.76,0.6799999999999999,0.825,1.46,89.065,137.155,388.45863414999997,335.809794,49.199,1.0,1.0,1.0,50.0,train
2,143445.0,7447.775,96.72,341.815,83.375,114.44999999999999,0.97,7670.164999999999,0.79,0.7250000000000001,0.8500000000000001,1.3599999999999999,92.4,121.87,247.7826604,272.9225742,49.199,1.0,1.0,1.0,50.0,train
3,143445.0,9684.685,107.33500000000001,373.415,96.065,122.505,0.98,9888.675,0.8200000000000001,0.76,0.87,1.2999999999999998,97.41,127.18,349.426909,314.228794,49.199,1.0,1.0,1.0,50.0,train
4,143445.0,4413.74,74.11,272.92,59.545,97.475,0.97,4531.105,0.72,0.6,0.765,1.7999999999999998,59.275000000000006,99.985,292.2376884,329.75870115000004,49.199,1.0,1.0,1.0,50.0,train
5,143445.0,13583.4,122.07,449.555,91.88,167.165,0.98,13915.84,0.755,0.565,0.75,1.76,101.05,172.795,292.09041775000003,292.0011513,49.199,1.0,1.0,1.0,50.0,train
6,143445.0,12348.64,125.28,477.51,92.935,174.99,0.96,12827.91,0.6799999999999999,0.54,0.7250000000000001,1.925,104.06,187.645,566.7274081,762.72807045,49.199,1.0,1.0,1.0,50.0,train
7,143445.0,9354.105,104.57000000000001,374.005,90.21,125.33000000000001,0.965,9624.385,0.76,0.68,0.8200000000000001,1.495,91.27,128.91,349.25055755,371.6443736,49.199,1.0,1.0,1.0,50.0,train
8,143445.0,15083.080000000002,135.775,506.635,99.25,190.965,0.97,15505.899999999998,0.72,0.545,0.7350000000000001,1.88,106.97,193.97,252.82065955000002,278.62205085,49.199,1.0,1.0,1.0,50.0,train
9,143445.0,8193.68,100.945,386.91,70.7,149.925,0.955,8585.145,0.7,0.52,0.71,2.13,73.705,149.73000000000002,534.54133115,562.5779321499999,49.199,1.0,1.0,1.0,50.0,train
10,143445.0,9552.495,107.955,406.265,81.095,149.4,0.965,9887.425,0.72,0.605,0.765,1.815,82.075,154.22500000000002,405.19245715,549.21019025,49.199,1.0,1.0,1.0,50.0,train
11,143445.0,7209.885,91.435,344.165,71.38499999999999,123.065,0.965,7471.59,0.6799999999999999,0.535,0.7250000000000001,1.91,81.26,133.405,453.77263934999996,543.27658135,49.199,1.0,1.0,1.0,50.0,train
12,143445.0,5910.835,85.82,317.95,62.72,119.275,0.975,6050.78,0.7350000000000001,0.54,0.73,1.88,65.38499999999999,123.745,332.79322085,355.37655859999995,49.199,1.0,1.0,1.0,50.0,train
13,143445.0,10973.485,116.78,453.09000000000003,82.39500000000001,169.54500000000002,0.955,11498.95,0.655,0.47,0.685,2.075,81.18,172.14499999999998,469.25456425,552.05875745,49.199,1.0,1.0,1.0,50.0,train
14,143445.0,9143.255000000001,107.52000000000001,428.46000000000004,68.545,171.66,0.955,9560.74,0.625,0.4,0.63,2.5,70.69,173.715,576.2388550000001,641.69844635,49.199,1.0,1.0,1.0,50.0,train
15,143445.0,7624.48,97.69,335.11,87.255,110.035,0.98,7745.039999999999,0.84,0.785,0.885,1.2650000000000001,93.695,114.765,224.6316094,208.72987366,49.199,1.0,1.0,1.0,50.0,train
16,143445.0,16065.895,139.515,514.8299999999999,107.47999999999999,187.195,0.975,16506.805,0.735,0.5800000000000001,0.76,1.705,124.615,197.05,328.37067279999997,365.90259685,49.199,1.0,1.0,1.0,50.0,train
17,143445.0,8161.255,100.7,383.235,72.195,147.215,0.96,8526.03,0.72,0.5549999999999999,0.73,2.065,76.575,149.14000000000001,559.66175985,599.34141415,49.199,1.0,1.0,1.0,50.0,train
18,143445.0,6828.165,91.225,323.23,81.41,105.475,0.965,7003.535,0.7749999999999999,0.74,0.86,1.315,87.745,109.46000000000001,177.5097521,110.97945816,49.199,1.0,1.0,1.0,50.0,train
19,143445.0,9275.805,104.2,398.57,76.61,145.705,0.945,9818.005000000001,0.685,0.525,0.725,1.875,77.135,146.115,507.78740975,619.200427,49.199,1.0,1.0,1.0,50.0,train
20,143445.0,14342.98,128.175,470.375,98.595,172.195,0.975,14709.575,0.755,0.595,0.77,1.68,105.69999999999999,176.195,295.03835265,297.7000912,49.199,1.0,1.0,1.0,50.0,train
21,143445.0,7390.22,92.38499999999999,351.40500000000003,68.83,130.015,0.97,7608.8,0.6699999999999999,0.49,0.7,2.02,74.42,138.26999999999998,545.83927395,538.0833423500001,49.199,1.0,1.0,1.0,50.0,train
22,143445.0,11825.125,121.915,431.43,107.035,142.435,0.975,12126.965,0.785,0.73,0.8500000000000001,1.35,117.245,151.81,302.35250835,293.5846955,49.199,1.0,1.0,1.0,50.0,train
23,178155.0,7063.42,94.235,364.385,79.855,119.88,0.94,7464.105,0.6599999999999999,0.665,0.8,1.69,79.025,128.435,494.5,614.0,49.157,1.0,0.0,1.0,50.0,train
24,178155.0,5997.115,85.125,318.57500000000005,84.08,89.635,0.9299999999999999,6339.82,0.7,0.9,0.95,1.07,82.125,104.9,166.5,124.0,49.157,1.0,0.0,1.0,50.0,train
25,178155.0,3556.375,67.265,262.395,56.535,86.235,0.9299999999999999,3820.965,0.65,0.665,0.8049999999999999,1.6,54.98,88.93,311.5,308.0,49.157,1.0,0.0,1.0,50.0,train
26,178155.0,10431.64,114.39,522.48,63.835,218.83999999999997,0.9299999999999999,11215.314999999999,0.5,0.3,0.54,3.4399999999999995,64.925,211.49,770.0,1446.5,49.157,1.0,0.0,1.0,50.0,train
27,178155.0,5536.55,82.83500000000001,373.15,47.11,157.185,0.9450000000000001,5909.8150000000005,0.525,0.33,0.5650000000000001,3.375,44.58,151.76,526.5,543.0,49.157,1.0,0.0,1.0,50.0,train
28,178155.0,5633.385,82.87,332.45000000000005,64.595,116.50999999999999,0.9199999999999999,6068.725,0.625,0.63,0.7749999999999999,1.805,64.465,119.33,713.0,1397.5,49.157,1.0,0.0,1.0,50.0,train
29,178155.0,6326.75,89.03999999999999,366.115,58.19,142.505,0.9299999999999999,6786.0599999999995,0.585,0.395,0.625,2.44,57.56,137.385,1322.0,2865.5,49.157,1.0,0.0,1.0,50.0,train
30,178155.0,5887.370000000001,86.16999999999999,345.9,57.905,132.035,0.94,6232.17,0.61,0.425,0.65,2.285,56.03,127.75,1037.5,2002.5,49.157,1.0,0.0,1.0,50.0,train
31,178155.0,6823.110000000001,92.095,368.395,62.17999999999999,140.505,0.935,7260.424999999999,0.615,0.43,0.655,2.2750000000000004,62.010000000000005,138.295,1033.5,1924.0,49.157,1.0,0.0,1.0,50.0,train
32,178155.0,8403.47,103.39500000000001,413.69000000000005,68.58,161.29,0.945,8888.265,0.62,0.41500000000000004,0.64,2.365,68.53,159.29,1040.5,1805.5,49.157,1.0,0.0,1.0,50.0,train
33,178155.0,6629.719999999999,90.925,349.315,72.59,120.6,0.94,6992.575000000001,0.665,0.585,0.755,1.815,70.105,121.58,802.5,1624.5,49.157,1.0,0.0,1.0,50.0,train
34,178155.0,5119.33,80.68,332.96500000000003,53.97,125.97,0.92,5565.17,0.58,0.41,0.64,2.335,54.845,121.87,1034.0,2006.0,49.157,1.0,0.0,1.0,50.0,train
35,178155.0,6033.200000000001,87.14,397.90999999999997,48.769999999999996,166.675,0.925,6529.735000000001,0.495,0.31,0.55,3.49,47.545,161.165,921.0,1751.0,49.157,1.0,0.0,1.0,50.0,train
36,178155.0,5342.28,79.905,306.81,56.980000000000004,118.03,0.96,5620.125,0.72,0.525,0.715,2.0,55.54,115.02,1261.5,3144.5,49.157,1.0,0.0,1.0,50.0,train
37,178155.0,5830.1,84.735,341.355,56.53,133.015,0.95,6166.139999999999,0.615,0.41500000000000004,0.64,2.325,54.595,127.97999999999999,927.5,1657.5,49.157,1.0,0.0,1.0,50.0,train
38,178155.0,8851.28,103.09,477.18499999999995,57.435,198.055,0.92,9587.475,0.495,0.315,0.5549999999999999,3.3499999999999996,58.405,190.495,763.0,1565.0,49.157,1.0,0.0,1.0,50.0,train
39,178155.0,10795.369999999999,116.645,508.605,83.32,191.965,0.94,11486.41,0.575,0.5700000000000001,0.715,2.705,82.58500000000001,197.06,223.5,173.0,49.157,1.0,0.0,1.0,50.0,train
40,178155.0,5390.72,81.865,321.14,56.245,122.54499999999999,0.96,5612.25,0.64,0.445,0.665,2.17,53.065,118.345,643.0,794.5,49.157,1.0,0.0,1.0,50.0,train
