,actual,predicted,repeat,fold
155,68.51,63.48029,0,1
156,68.51,65.0215,0,1
157,68.51,66.70504,0,1
158,68.51,67.89255,0,1
159,68.51,62.440037,0,1
160,68.51,57.800343,0,1
161,68.51,63.30214,0,1
162,68.51,63.62349,0,1
163,68.51,60.962494,0,1
164,68.51,60.111095,0,1
165,68.51,62.700558,0,1
166,68.51,61.511898,0,1
167,68.51,62.7418,0,1
168,68.51,63.75075,0,1
169,68.51,60.487587,0,1
170,68.51,61.3955,0,1
171,68.51,61.703205,0,1
172,68.51,61.10008,0,1
173,68.51,61.89655,0,1
174,68.51,63.65649,0,1
175,68.51,64.36268,0,1
176,68.51,62.165077,0,1
177,68.51,62.91132,0,1
178,68.51,67.84488,0,1
179,68.51,66.586,0,1
180,68.51,64.53836,0,1
181,68.51,66.57975,0,1
182,68.51,64.54011,0,1
183,68.51,62.210045,0,1
184,68.51,62.35408,0,1
185,68.51,61.11802,0,1
186,68.51,65.3804,0,1
187,68.51,64.03351,0,1
188,51.967,64.298744,0,1
189,51.967,58.460823,0,1
190,51.967,63.91809,0,1
191,51.967,61.32346,0,1
192,51.967,61.759624,0,1
193,51.967,60.361298,0,1
194,51.967,65.40977,0,1
195,51.967,62.433067,0,1
196,51.967,60.932762,0,1
197,51.967,62.609886,0,1
198,51.967,61.219856,0,1
199,51.967,63.601536,0,1
200,51.967,62.44426,0,1
201,51.967,61.34402,0,1
202,64.15,62.666786,0,2
203,64.15,65.716484,0,2
204,64.15,64.88515,0,2
205,64.15,64.35989,0,2
206,64.15,59.621216,0,2
207,64.15,65.216,0,2
208,64.15,62.483917,0,2
209,64.15,64.69007,0,2
210,64.15,63.40435,0,2
211,64.15,65.99047,0,2
212,64.15,66.60003,0,2
213,64.15,66.7496,0,2
214,64.15,64.30752,0,2
215,64.15,66.59308,0,2
216,64.15,66.61849,0,2
217,64.15,66.59812,0,2
218,64.15,64.76335,0,2
219,64.15,64.71132,0,2
220,64.15,66.73814,0,2
221,64.15,62.924377,0,2
222,64.15,66.08503,0,2
223,64.15,63.77401,0,2
224,64.15,66.601494,0,2
225,54.516,53.356964,0,2
226,54.516,55.610603,0,2
227,54.516,54.368286,0,2
228,54.516,55.123985,0,2
229,54.516,54.625916,0,2
230,49.297,59.207626,0,2
231,49.297,55.4365,0,2
232,49.297,58.619995,0,2
233,66.54,66.57877,0,2
234,66.54,64.31362,0,2
235,66.54,65.690765,0,2
236,66.54,66.032646,0,2
237,66.54,65.842415,0,2
238,66.54,66.181175,0,2
239,66.54,66.440186,0,2
240,66.54,66.91279,0,2
241,66.54,66.04464,0,2
242,66.54,65.90934,0,2
243,66.54,64.54511,0,2
244,66.54,63.636375,0,2
245,66.54,65.64053,0,2
246,66.54,64.64906,0,2
247,66.54,65.9704,0,2
248,66.54,66.12908,0,2
249,66.54,64.662865,0,2
250,66.54,66.14587,0,2
251,66.54,65.586586,0,2
252,66.54,65.85706,0,2
253,66.54,63.90663,0,2
254,68.51,60.95353,0,2
255,68.51,61.232243,0,2
256,68.51,63.820354,0,2
257,68.51,65.68514,0,2
258,68.51,66.61721,0,2
259,68.51,66.08085,0,2
260,68.51,62.07898,0,2
261,68.51,53.97222,0,2
262,68.51,64.13459,0,2
263,68.51,64.664955,0,2
264,68.51,60.130947,0,2
265,68.51,56.153202,0,2
266,68.51,62.391838,0,2
267,68.51,58.36698,0,2
268,68.51,62.22444,0,2
269,68.51,64.63957,0,2
270,68.51,58.75275,0,2
271,68.51,60.25311,0,2
272,68.51,61.395924,0,2
273,68.51,59.054394,0,2
274,68.51,60.302616,0,2
275,68.51,64.397484,0,2
276,68.51,64.18363,0,2
277,68.51,60.92959,0,2
278,68.51,63.1645,0,2
279,68.51,68.15527,0,2
280,68.51,67.42745,0,2
281,68.51,65.16703,0,2
282,68.51,65.78417,0,2
283,68.51,66.043465,0,2
284,68.51,61.218082,0,2
285,68.51,62.6894,0,2
286,68.51,59.14732,0,2
287,68.51,66.3698,0,2
288,68.51,63.47105,0,2
289,51.967,66.05094,0,2
290,51.967,56.633286,0,2
291,51.967,66.09774,0,2
292,51.967,61.704525,0,2
293,51.967,61.670105,0,2
294,51.967,60.201168,0,2
295,51.967,67.66703,0,2
296,51.967,63.31192,0,2
297,51.967,60.86685,0,2
298,51.967,62.32791,0,2
299,51.967,61.358242,0,2
300,51.967,65.391426,0,2
301,51.967,63.683323,0,2
302,51.967,61.253223,0,2
303,64.15,64.25727,0,3
304,64.15,66.71776,0,3
305,64.15,65.02684,0,3
306,64.15,64.88321,0,3
307,64.15,61.73322,0,3
308,64.15,66.41297,0,3
309,64.15,63.385895,0,3
310,64.15,64.90161,0,3
311,64.15,63.77752,0,3
312,64.15,66.16974,0,3
313,64.15,67.19703,0,3
314,64.15,67.11081,0,3
315,64.15,64.6193,0,3
316,64.15,66.82388,0,3
317,64.15,66.76255,0,3
318,64.15,67.445526,0,3
319,64.15,65.37791,0,3
320,64.15,65.68799,0,3
321,64.15,67.47905,0,3
322,64.15,62.86138,0,3
323,64.15,65.52899,0,3
324,64.15,65.21043,0,3
325,64.15,67.07533,0,3
326,54.516,53.79592,0,3
327,54.516,55.09591,0,3
328,54.516,55.01449,0,3
329,54.516,55.650543,0,3
330,54.516,54.996635,0,3
331,49.297,59.343536,0,3
332,49.297,56.05906,0,3
333,49.297,59.89235,0,3
334,66.54,66.5773,0,3
335,66.54,64.46079,0,3
336,66.54,64.354004,0,3
337,66.54,66.44182,0,3
338,66.54,65.80504,0,3
339,66.54,65.90372,0,3
340,66.54,64.6112,0,3
341,66.54,66.61305,0,3
342,66.54,65.26892,0,3
343,66.54,64.64106,0,3
344,66.54,63.76316,0,3
345,66.54,63.720665,0,3
346,66.54,64.3027,0,3
347,66.54,65.026436,0,3
348,66.54,66.25887,0,3
349,66.54,65.889206,0,3
350,66.54,63.22245,0,3
351,66.54,65.04235,0,3
352,66.54,63.832863,0,3
353,66.54,65.86879,0,3
354,66.54,63.692673,0,3
355,68.51,62.507683,0,3
356,68.51,60.966328,0,3
357,68.51,63.808395,0,3
358,68.51,65.3695,0,3
359,68.51,65.60774,0,3
360,68.51,65.46505,0,3
361,68.51,62.084743,0,3
362,68.51,55.7544,0,3
363,68.51,64.26733,0,3
364,68.51,64.9218,0,3
365,68.51,61.197704,0,3
366,68.51,56.650467,0,3
367,68.51,62.64545,0,3
368,68.51,59.63959,0,3
369,68.51,62.374943,0,3
370,68.51,64.68169,0,3
371,68.51,59.569862,0,3
372,68.51,61.499836,0,3
373,68.51,62.575676,0,3
374,68.51,59.396187,0,3
375,68.51,62.283524,0,3
376,68.51,63.768654,0,3
377,68.51,63.339523,0,3
378,68.51,61.11225,0,3
379,68.51,62.873848,0,3
380,68.51,70.64733,0,3
381,68.51,69.46391,0,3
382,68.51,65.23666,0,3
383,68.51,66.56174,0,3
384,68.51,66.069855,0,3
385,68.51,61.322205,0,3
386,68.51,63.18847,0,3
387,68.51,59.3261,0,3
388,68.51,66.19539,0,3
389,68.51,65.03119,0,3
390,51.967,50.403427,0,3
391,51.967,50.05967,0,3
392,51.967,51.30088,0,3
393,51.967,49.39514,0,3
394,51.967,50.00408,0,3
395,51.967,48.56197,0,3
396,51.967,51.68084,0,3
397,51.967,50.706795,0,3
398,51.967,49.645653,0,3
399,51.967,48.736557,0,3
400,51.967,48.640827,0,3
401,51.967,50.5945,0,3
402,51.967,51.001236,0,3
403,51.967,46.58198,0,3
404,64.15,63.391243,0,4
405,64.15,64.87277,0,4
406,64.15,64.928734,0,4
407,64.15,64.89229,0,4
408,64.15,62.210194,0,4
409,64.15,63.958866,0,4
410,64.15,63.072132,0,4
411,64.15,63.319332,0,4
412,64.15,63.08073,0,4
413,64.15,65.017426,0,4
414,64.15,64.65817,0,4
415,64.15,63.895874,0,4
416,64.15,63.716347,0,4
417,64.15,66.29452,0,4
418,64.15,67.785736,0,4
419,64.15,66.04344,0,4
420,64.15,63.686253,0,4
421,64.15,63.656998,0,4
422,64.15,66.94429,0,4
423,64.15,63.38993,0,4
424,64.15,65.33227,0,4
425,64.15,63.022095,0,4
426,64.15,67.45814,0,4
427,54.516,52.357765,0,4
428,54.516,55.90359,0,4
429,54.516,54.3298,0,4
430,54.516,55.782524,0,4
431,54.516,54.37144,0,4
432,49.297,61.949238,0,4
433,49.297,60.45913,0,4
434,49.297,60.603947,0,4
435,66.54,64.44513,0,4
436,66.54,65.052574,0,4
437,66.54,65.79465,0,4
438,66.54,67.04773,0,4
439,66.54,65.57549,0,4
440,66.54,67.150894,0,4
441,66.54,65.978775,0,4
442,66.54,64.26819,0,4
443,66.54,65.279076,0,4
444,66.54,67.578636,0,4
445,66.54,65.34666,0,4
446,66.54,64.70282,0,4
447,66.54,63.474674,0,4
448,66.54,65.50032,0,4
449,66.54,66.934204,0,4
450,66.54,63.850605,0,4
451,66.54,65.726746,0,4
452,66.54,65.251366,0,4
453,66.54,65.51342,0,4
454,66.54,67.02949,0,4
455,66.54,64.422226,0,4
456,68.51,62.903168,0,4
457,68.51,61.47034,0,4
458,68.51,61.553806,0,4
459,68.51,62.776417,0,4
460,68.51,67.22823,0,4
461,68.51,66.70419,0,4
462,68.51,60.860962,0,4
463,68.51,60.697018,0,4
464,68.51,62.994595,0,4
465,68.51,63.419216,0,4
466,68.51,60.89807,0,4
467,68.51,60.980564,0,4
468,68.51,61.46854,0,4
469,68.51,62.025047,0,4
470,68.51,61.292522,0,4
471,68.51,62.172237,0,4
472,68.51,61.788094,0,4
473,68.51,61.210842,0,4
474,68.51,61.09104,0,4
475,68.51,60.603626,0,4
476,68.51,61.208485,0,4
477,68.51,61.611725,0,4
478,68.51,63.68536,0,4
479,68.51,60.88464,0,4
480,68.51,61.77869,0,4
481,68.51,67.24735,0,4
482,68.51,64.39786,0,4
483,68.51,64.04165,0,4
484,68.51,66.537415,0,4
485,68.51,62.388203,0,4
486,68.51,61.64101,0,4
487,68.51,60.91403,0,4
488,68.51,60.683113,0,4
489,68.51,63.117897,0,4
490,68.51,63.05455,0,4
491,51.967,55.772533,0,4
492,51.967,53.81895,0,4
493,51.967,56.336063,0,4
494,51.967,54.880405,0,4
495,51.967,54.413467,0,4
496,51.967,55.146275,0,4
497,51.967,57.872715,0,4
498,51.967,56.56631,0,4
499,51.967,54.15579,0,4
500,51.967,54.86306,0,4
501,51.967,54.833538,0,4
502,51.967,55.674847,0,4
503,51.967,56.037395,0,4
504,51.967,54.576935,0,4
505,64.15,63.52002,0,5
506,64.15,65.173805,0,5
507,64.15,65.08995,0,5
508,64.15,65.305115,0,5
509,64.15,61.57717,0,5
510,64.15,65.63522,0,5
511,64.15,63.355698,0,5
512,64.15,64.55544,0,5
513,64.15,63.73442,0,5
514,64.15,65.92699,0,5
515,64.15,66.96632,0,5
516,64.15,66.946495,0,5
517,64.15,64.48175,0,5
518,64.15,67.31027,0,5
519,64.15,67.287895,0,5
520,64.15,67.28905,0,5
521,64.15,64.878,0,5
522,64.15,64.424866,0,5
523,64.15,67.70926,0,5
524,64.15,63.398933,0,5
525,64.15,65.947235,0,5
526,64.15,63.65331,0,5
527,64.15,67.39366,0,5
528,54.516,54.335648,0,5
529,54.516,56.42601,0,5
530,54.516,55.28501,0,5
531,54.516,56.36196,0,5
532,54.516,56.27681,0,5
533,49.297,60.142162,0,5
534,49.297,59.269737,0,5
535,49.297,60.612206,0,5
536,66.54,66.96509,0,5
537,66.54,65.2173,0,5
538,66.54,66.1712,0,5
539,66.54,66.880775,0,5
540,66.54,65.95764,0,5
541,66.54,66.731606,0,5
542,66.54,65.667206,0,5
543,66.54,67.0797,0,5
544,66.54,65.74243,0,5
545,66.54,66.220665,0,5
546,66.54,65.40384,0,5
547,66.54,64.55292,0,5
548,66.54,65.29237,0,5
549,66.54,65.048355,0,5
550,66.54,66.64432,0,5
551,66.54,66.36507,0,5
552,66.54,65.61478,0,5
553,66.54,65.650894,0,5
554,66.54,66.147644,0,5
555,66.54,66.303024,0,5
556,66.54,63.9377,0,5
557,68.51,62.50462,0,5
558,68.51,62.918423,0,5
559,68.51,63.570038,0,5
560,68.51,65.438385,0,5
561,68.51,67.11733,0,5
562,68.51,66.551056,0,5
563,68.51,62.274895,0,5
564,68.51,58.26663,0,5
565,68.51,64.12845,0,5
566,68.51,64.54454,0,5
567,68.51,61.590466,0,5
568,68.51,58.551346,0,5
569,68.51,62.10973,0,5
570,68.51,60.260983,0,5
571,68.51,62.960243,0,5
572,68.51,64.62103,0,5
573,68.51,61.022762,0,5
574,68.51,62.073517,0,5
575,68.51,62.149887,0,5
576,68.51,61.106186,0,5
577,68.51,61.63452,0,5
578,68.51,63.346233,0,5
579,68.51,63.167473,0,5
580,68.51,62.012547,0,5
581,68.51,62.35022,0,5
582,68.51,69.53015,0,5
583,68.51,68.43425,0,5
584,68.51,65.14298,0,5
585,68.51,65.96033,0,5
586,68.51,65.261734,0,5
587,68.51,61.493427,0,5
588,68.51,62.096596,0,5
589,68.51,60.568176,0,5
590,68.51,66.064804,0,5
591,68.51,63.508568,0,5
592,51.967,64.64709,0,5
593,51.967,57.24858,0,5
594,51.967,63.72221,0,5
595,51.967,61.334167,0,5
596,51.967,60.80873,0,5
597,51.967,60.32659,0,5
598,51.967,65.426605,0,5
599,51.967,61.813915,0,5
600,51.967,60.507286,0,5
601,51.967,62.560715,0,5
602,51.967,61.177025,0,5
603,51.967,63.709335,0,5
604,51.967,62.00829,0,5
605,51.967,61.42032,0,5
606,64.15,64.33149,0,6
607,64.15,66.61483,0,6
608,64.15,66.32363,0,6
609,64.15,64.27702,0,6
610,64.15,60.80549,0,6
611,64.15,64.98109,0,6
612,64.15,62.11665,0,6
613,64.15,64.15999,0,6
614,64.15,63.008976,0,6
615,64.15,65.935684,0,6
616,64.15,66.35203,0,6
617,64.15,66.37641,0,6
618,64.15,63.597176,0,6
619,64.15,67.10036,0,6
620,64.15,67.45713,0,6
621,64.15,67.04662,0,6
622,64.15,64.17196,0,6
623,64.15,65.696556,0,6
624,64.15,67.70031,0,6
625,64.15,63.886143,0,6
626,64.15,66.21948,0,6
627,64.15,64.55419,0,6
628,64.15,67.60543,0,6
629,54.516,53.90639,0,6
630,54.516,57.95029,0,6
631,54.516,55.355152,0,6
632,54.516,56.35489,0,6
633,54.516,55.309265,0,6
634,49.297,60.041985,0,6
635,49.297,58.54085,0,6
636,49.297,60.757748,0,6
637,66.54,66.4636,0,6
638,66.54,64.24062,0,6
639,66.54,66.58068,0,6
640,66.54,66.758125,0,6
641,66.54,65.251945,0,6
642,66.54,66.30347,0,6
643,66.54,64.63303,0,6
644,66.54,66.51327,0,6
645,66.54,64.61145,0,6
646,66.54,65.43776,0,6
647,66.54,64.85971,0,6
648,66.54,63.713737,0,6
649,66.54,63.528133,0,6
650,66.54,66.00823,0,6
651,66.54,66.44259,0,6
652,66.54,65.90706,0,6
653,66.54,65.26059,0,6
654,66.54,64.43606,0,6
655,66.54,66.36082,0,6
656,66.54,67.184944,0,6
657,66.54,65.205635,0,6
658,68.51,61.17937,0,6
659,68.51,62.60289,0,6
660,68.51,64.1779,0,6
661,68.51,64.49775,0,6
662,68.51,66.4078,0,6
663,68.51,67.011055,0,6
664,68.51,62.700584,0,6
665,68.51,57.014202,0,6
666,68.51,63.71631,0,6
667,68.51,64.08941,0,6
668,68.51,61.336864,0,6
669,68.51,59.168243,0,6
670,68.51,62.659184,0,6
671,68.51,59.934303,0,6
672,68.51,63.203636,0,6
673,68.51,64.80601,0,6
674,68.51,60.286274,0,6
675,68.51,61.57221,0,6
676,68.51,62.228878,0,6
677,68.51,61.391933,0,6
678,68.51,61.419994,0,6
679,68.51,63.2251,0,6
680,68.51,62.581642,0,6
681,68.51,62.380917,0,6
682,68.51,62.652412,0,6
683,68.51,69.94445,0,6
684,68.51,67.66952,0,6
685,68.51,65.2136,0,6
686,68.51,67.41843,0,6
687,68.51,64.09951,0,6
688,68.51,61.613148,0,6
689,68.51,62.624626,0,6
690,68.51,60.974945,0,6
691,68.51,65.69216,0,6
692,68.51,64.882225,0,6
693,51.967,64.95075,0,6
694,51.967,58.628937,0,6
695,51.967,63.457367,0,6
696,51.967,61.491947,0,6
697,51.967,61.953022,0,6
698,51.967,60.507145,0,6
699,51.967,64.434006,0,6
700,51.967,61.792103,0,6
701,51.967,61.322304,0,6
702,51.967,61.352253,0,6
703,51.967,60.998974,0,6
704,51.967,63.77409,0,6
705,51.967,61.95949,0,6
706,51.967,58.22167,0,6
707,64.15,62.38633,0,7
708,64.15,66.576035,0,7
709,64.15,65.71147,0,7
710,64.15,64.24656,0,7
711,64.15,61.007607,0,7
712,64.15,65.734825,0,7
713,64.15,62.71551,0,7
714,64.15,64.40231,0,7
715,64.15,63.16196,0,7
716,64.15,66.34981,0,7
717,64.15,66.66693,0,7
718,64.15,66.63316,0,7
719,64.15,64.5505,0,7
720,64.15,66.82327,0,7
721,64.15,66.69061,0,7
722,64.15,66.81286,0,7
723,64.15,64.900024,0,7
724,64.15,65.645775,0,7
725,64.15,67.02812,0,7
726,64.15,62.48374,0,7
727,64.15,66.2007,0,7
728,64.15,65.68706,0,7
729,64.15,66.93811,0,7
730,54.516,53.451683,0,7
731,54.516,55.645546,0,7
732,54.516,54.568996,0,7
733,54.516,55.62718,0,7
734,54.516,53.771023,0,7
735,49.297,58.89805,0,7
736,49.297,54.058945,0,7
737,49.297,57.308777,0,7
738,66.54,66.47838,0,7
739,66.54,63.992626,0,7
740,66.54,66.61212,0,7
741,66.54,66.01074,0,7
742,66.54,65.43515,0,7
743,66.54,65.78371,0,7
744,66.54,64.60034,0,7
745,66.54,66.50271,0,7
746,66.54,65.08331,0,7
747,66.54,64.59207,0,7
748,66.54,63.619415,0,7
749,66.54,62.83305,0,7
750,66.54,65.09137,0,7
751,66.54,64.66922,0,7
752,66.54,65.7966,0,7
753,66.54,66.10292,0,7
754,66.54,63.306007,0,7
755,66.54,64.87727,0,7
756,66.54,66.5867,0,7
757,66.54,66.23554,0,7
758,66.54,63.955154,0,7
759,68.51,61.75744,0,7
760,68.51,59.56121,0,7
761,68.51,62.694008,0,7
762,68.51,65.43366,0,7
763,68.51,65.92824,0,7
764,68.51,66.76378,0,7
765,68.51,60.88122,0,7
766,68.51,53.514755,0,7
767,68.51,63.644062,0,7
768,68.51,64.44792,0,7
769,68.51,58.988487,0,7
770,68.51,54.805428,0,7
771,68.51,62.134113,0,7
772,68.51,58.616676,0,7
773,68.51,60.766968,0,7
774,68.51,63.62719,0,7
775,68.51,58.212986,0,7
776,68.51,59.476913,0,7
777,68.51,60.298096,0,7
778,68.51,57.520924,0,7
779,68.51,59.9199,0,7
780,68.51,64.65277,0,7
781,68.51,63.935627,0,7
782,68.51,59.397503,0,7
783,68.51,63.132748,0,7
784,68.51,69.13643,0,7
785,68.51,67.76329,0,7
786,68.51,65.19211,0,7
787,68.51,66.06681,0,7
788,68.51,65.32461,0,7
789,68.51,61.25318,0,7
790,68.51,62.34029,0,7
791,68.51,57.97004,0,7
792,68.51,66.10063,0,7
793,68.51,65.25311,0,7
794,51.967,65.27043,0,7
795,51.967,56.211643,0,7
796,51.967,64.33751,0,7
797,51.967,61.2027,0,7
798,51.967,60.80587,0,7
799,51.967,59.64048,0,7
800,51.967,66.49542,0,7
801,51.967,62.009872,0,7
802,51.967,60.343094,0,7
803,51.967,61.78221,0,7
804,51.967,60.773777,0,7
805,51.967,64.28549,0,7
806,51.967,62.162247,0,7
807,51.967,60.653812,0,7
808,64.15,63.279747,0,8
809,64.15,66.32497,0,8
810,64.15,65.05167,0,8
811,64.15,63.85044,0,8
812,64.15,61.625458,0,8
813,64.15,66.138794,0,8
814,64.15,63.16186,0,8
815,64.15,64.711136,0,8
816,64.15,63.52851,0,8
817,64.15,66.44142,0,8
818,64.15,66.89382,0,8
819,64.15,66.892265,0,8
820,64.15,64.5331,0,8
821,64.15,66.92537,0,8
822,64.15,66.59986,0,8
823,64.15,67.50992,0,8
824,64.15,65.08047,0,8
825,64.15,65.52535,0,8
826,64.15,67.56761,0,8
827,64.15,62.880413,0,8
828,64.15,65.4982,0,8
829,64.15,65.456375,0,8
830,64.15,67.020256,0,8
831,54.516,53.93611,0,8
832,54.516,56.055397,0,8
833,54.516,55.028004,0,8
834,54.516,56.287697,0,8
835,54.516,55.322456,0,8
836,49.297,58.133797,0,8
837,49.297,56.155624,0,8
838,49.297,58.60621,0,8
839,66.54,66.33534,0,8
840,66.54,63.857746,0,8
841,66.54,64.64878,0,8
842,66.54,66.10284,0,8
843,66.54,65.30398,0,8
844,66.54,65.46265,0,8
845,66.54,64.07893,0,8
846,66.54,66.52432,0,8
847,66.54,64.5369,0,8
848,66.54,64.2838,0,8
849,66.54,63.42335,0,8
850,66.54,62.742172,0,8
851,66.54,63.671818,0,8
852,66.54,65.08149,0,8
853,66.54,65.82305,0,8
854,66.54,65.63466,0,8
855,66.54,63.271507,0,8
856,66.54,64.35597,0,8
857,66.54,64.60226,0,8
858,66.54,65.76246,0,8
859,66.54,63.95841,0,8
860,68.51,62.530773,0,8
861,68.51,60.537186,0,8
862,68.51,63.22718,0,8
863,68.51,65.24427,0,8
864,68.51,65.14252,0,8
865,68.51,65.41165,0,8
866,68.51,61.36508,0,8
867,68.51,55.916435,0,8
868,68.51,64.120804,0,8
869,68.51,64.70101,0,8
870,68.51,60.174904,0,8
871,68.51,55.47051,0,8
872,68.51,61.672882,0,8
873,68.51,57.76977,0,8
874,68.51,61.470337,0,8
875,68.51,64.067505,0,8
876,68.51,59.718925,0,8
877,68.51,60.41493,0,8
878,68.51,61.28524,0,8
879,68.51,58.42553,0,8
880,68.51,60.608505,0,8
881,68.51,63.493935,0,8
882,68.51,62.680706,0,8
883,68.51,60.067917,0,8
884,68.51,62.571842,0,8
885,68.51,69.876205,0,8
886,68.51,69.55542,0,8
887,68.51,65.231705,0,8
888,68.51,66.29683,0,8
889,68.51,66.3796,0,8
890,68.51,60.377724,0,8
891,68.51,62.28604,0,8
892,68.51,58.47068,0,8
893,68.51,66.003426,0,8
894,68.51,65.33522,0,8
895,51.967,64.268036,0,8
896,51.967,56.185093,0,8
897,51.967,64.15378,0,8
898,51.967,60.38035,0,8
899,51.967,61.446846,0,8
900,51.967,58.72238,0,8
901,51.967,66.1711,0,8
902,51.967,61.59837,0,8
903,51.967,60.606243,0,8
904,51.967,61.780624,0,8
905,51.967,59.991585,0,8
906,51.967,63.64296,0,8
907,51.967,62.138557,0,8
908,51.967,59.943375,0,8
909,64.15,64.06051,0,9
910,64.15,67.06703,0,9
911,64.15,66.17102,0,9
912,64.15,64.445435,0,9
913,64.15,65.34808,0,9
914,64.15,67.10269,0,9
915,64.15,65.25118,0,9
916,64.15,66.4055,0,9
917,64.15,65.218765,0,9
918,64.15,67.45175,0,9
919,64.15,67.067024,0,9
920,64.15,66.66524,0,9
921,64.15,66.3223,0,9
922,64.15,67.38161,0,9
923,64.15,67.07962,0,9
924,64.15,67.52545,0,9
925,64.15,66.740906,0,9
926,64.15,66.823364,0,9
927,64.15,67.42136,0,9
928,64.15,63.091583,0,9
929,64.15,67.21589,0,9
930,64.15,67.13402,0,9
