,"('PC1',)","('PC2',)","('PC3',)","('U238_ppm',)","('Th232_ppm',)",oscillatory_zonation,sector_zonation,homogenous_zonation,SiO2_pct,Dataset,GSWA_sample_id,bin
0,-2.353210069048534,0.23490770127112934,-0.05038637436195168,531.5933962500001,556.87899225,1.0,1.0,1.0,49.199,train,143445.0,50.0
1,-1.1631906507402376,0.29261204578016187,-0.2524376866051105,138.52312039999998,124.18815935,1.0,1.0,1.0,49.199,train,143445.0,50.0
2,-0.6213410666179556,-0.34966305896536726,-0.15729755832667472,301.4299987,346.70250965,1.0,1.0,1.0,49.199,train,143445.0,50.0
3,-0.4889839736450456,1.0137448646122498,-0.39200000361612725,410.2304563,554.9096669,1.0,1.0,1.0,49.199,train,143445.0,50.0
4,-2.207055123992457,-1.522700512677065,0.655383074820848,353.98386259999995,357.25101525,1.0,1.0,1.0,49.199,train,143445.0,50.0
5,-3.0294548847444625,-0.935895520192325,0.19072468153566646,555.0028415500001,701.47027055,1.0,1.0,1.0,49.199,train,143445.0,50.0
6,-2.123324605687631,-1.024363563736856,-0.2717628606114964,648.7807660999999,686.29781225,1.0,1.0,1.0,49.199,train,143445.0,50.0
7,-2.2494537597126096,-1.2945879092286314,-0.5555614155399548,465.1039909,407.34576985,1.0,1.0,1.0,49.199,train,143445.0,50.0
8,-2.0467967498492787,-1.487259101007432,-0.2542590314903176,468.05192579999994,413.04470975,1.0,1.0,1.0,49.199,train,143445.0,50.0
9,-2.968998238107845,-1.976621624843869,-0.5322873401516635,291.095697,276.25604439999995,1.0,1.0,1.0,49.199,train,143445.0,50.0
10,-2.7520348957715894,-2.511191249149697,-0.11650591280777638,214.45034025,204.72006854999998,1.0,1.0,1.0,49.199,train,143445.0,50.0
11,-1.4525332728381268,-0.890363323615709,-0.691846114966384,299.8950602,299.26614935,1.0,1.0,1.0,49.199,train,143445.0,50.0
12,-0.8663548244697225,-1.1749012490146602,-0.5847198481731208,124.9558882,100.43095256,1.0,1.0,1.0,49.199,train,143445.0,50.0
13,-0.8613347762873416,-0.48520464885642406,-0.43802967599356335,252.82065955000002,278.62205085,1.0,1.0,1.0,49.199,train,143445.0,50.0
14,-2.834856641820371,-2.078102364165998,-0.45617870193631005,499.89290090000003,591.9715688,1.0,1.0,1.0,49.199,train,143445.0,50.0
15,-3.1363349984066735,-1.6543002277590153,0.05433811041009964,269.09426840000003,215.2691109,1.0,1.0,1.0,49.199,train,143445.0,50.0
16,-2.7583287859820182,-2.5409979014365756,-0.4386748728151309,319.16406059999997,318.7184663,1.0,1.0,1.0,49.199,train,143445.0,50.0
17,-2.0072990012439407,-0.5269785097122435,0.979192785376847,405.55561179999995,411.95130974999995,1.0,1.0,1.0,49.199,train,143445.0,50.0
18,-0.9809822834213161,0.8383789236412726,0.4576074698867422,618.2991572999999,817.4283649500001,1.0,1.0,1.0,49.199,train,143445.0,50.0
19,-2.944914586643615,-1.7704961422768062,0.0005385939437411155,399.39442995,464.98065005,1.0,1.0,1.0,49.199,train,143445.0,50.0
20,-2.856604237440875,-2.727620606939287,-0.35131188908637423,294.85706105,293.5666727,1.0,1.0,1.0,49.199,train,143445.0,50.0
21,-2.4823690832263448,-1.787892307874174,-0.5132768774574411,324.42801715,344.45855005,1.0,1.0,1.0,49.199,train,143445.0,50.0
22,-2.2531190239373196,3.0918001726156077,0.556122915025072,643.5,769.5,1.0,0.0,1.0,49.157,train,178155.0,50.0
23,-2.017262884631363,-0.7246323127820687,0.9073437900918292,782.5,1473.5,1.0,0.0,1.0,49.157,train,178155.0,50.0
24,-2.5057517276115386,3.4885156997687816,1.5458722772794944,921.0,1751.0,1.0,0.0,1.0,49.157,train,178155.0,50.0
25,-1.995288753072707,-1.2007871101739473,0.2824333660111053,848.5,1466.5,1.0,0.0,1.0,49.157,train,178155.0,50.0
26,-2.1629802170839874,-1.2304459469019324,0.4753753671181561,498.0,610.5,1.0,0.0,1.0,49.157,train,178155.0,50.0
27,-2.6728049142617376,-0.20357918849880774,2.39105431670575,713.0,1397.5,1.0,0.0,1.0,49.157,train,178155.0,50.0
28,-1.4572949547296001,3.5840035819299505,1.2060793125296396,770.0,1446.5,1.0,0.0,1.0,49.157,train,178155.0,50.0
29,-1.4399547743552008,0.5749114253072896,1.338599276462623,1192.5,2556.5,1.0,0.0,1.0,49.157,train,178155.0,50.0
30,-2.740530901997348,1.2092637070743912,0.501899237201569,927.5,1657.5,1.0,0.0,1.0,49.157,train,178155.0,50.0
31,-1.3964138632049308,1.5339732907021477,1.035639591660571,250.5,205.5,1.0,0.0,1.0,49.157,train,178155.0,50.0
32,-0.9807236467036881,-1.3660207589538236,0.6103786163128093,680.0,1197.0,1.0,0.0,1.0,49.157,train,178155.0,50.0
33,-2.415612920758207,-0.8337304197487589,1.465124729372579,775.5,1592.0,1.0,0.0,1.0,49.157,train,178155.0,50.0
34,-2.4121323581054845,1.2252861651006481,0.8179996103109577,1107.0,1880.5,1.0,0.0,1.0,49.157,train,178155.0,50.0
35,-2.0854275599260386,3.1214590093435937,0.3631809139180264,994.0,1625.5,1.0,0.0,1.0,49.157,train,178155.0,50.0
36,-3.019531080142273,1.0942043966989186,1.0578624222979127,639.5,798.0,1.0,0.0,1.0,49.157,train,178155.0,50.0
37,-2.579823822116764,1.1956273283726635,1.0109416114180134,756.5,1024.5,1.0,0.0,1.0,49.157,train,178155.0,50.0
38,-2.920198028549248,-0.2433261302104341,0.028321172286348267,1261.5,3144.5,1.0,0.0,1.0,49.157,train,178155.0,50.0
39,-1.6270293287064899,0.07677296648037162,0.39577072508810385,798.0,1348.5,1.0,0.0,1.0,49.157,train,178155.0,50.0
40,-2.951805092406663,-0.3186384988742816,2.9470175018020885,425.0,538.0,1.0,0.0,1.0,49.157,train,178155.0,50.0
41,-3.065915361001872,-0.749139764330298,-0.40364725068732515,977.0,2281.5,1.0,0.0,1.0,49.157,train,178155.0,50.0
42,-2.0427195452077327,2.976767016136342,0.8210317004358652,368.5,357.0,1.0,0.0,1.0,49.157,train,178155.0,50.0
43,-2.222386671759632,1.5241771788515168,0.3474536355206447,702.5,1844.0,1.0,0.0,1.0,49.157,train,178155.0,50.0
44,-3.3881705628369554,-1.1072031024398323,-0.4097917376312057,75.45237974,5.3585126590000005,1.0,0.0,0.0,49.297,train,178187.0,50.0
45,-3.320952806153374,-2.1899912886357953,-0.4935077782178675,73.60681774,5.0215685385,1.0,0.0,0.0,49.297,train,178187.0,50.0
46,-3.238476105935501,-2.4965731367616977,-0.9501184870468107,105.9865812,7.4238056265,1.0,0.0,0.0,49.297,train,178187.0,50.0
47,-2.464793597839591,0.5873094279735294,1.1908895984108163,264.7466138,470.9129759,1.0,0.0,0.0,49.965,train,185922.0,50.0
48,-2.4026475885125613,-0.9735751910169018,0.4371764945566656,99.78174951,142.3570322,1.0,0.0,0.0,49.965,train,185922.0,50.0
49,-2.872502284620981,-2.7292046912239503,0.4948626596731269,214.93242214999998,398.7154167,1.0,0.0,0.0,49.965,train,185922.0,50.0
50,-2.7794955954941676,-2.4127772032900356,1.6124462754766025,130.79335985,186.90985665,1.0,0.0,0.0,49.965,train,185922.0,50.0
51,-2.931797769439545,-0.5840668529056077,0.42642610270712156,172.6606161,385.61866975000004,1.0,0.0,0.0,49.965,train,185922.0,50.0
52,-3.78679449650531,-0.2580352491106575,0.9598250963551839,247.23036324999998,629.47401405,1.0,0.0,0.0,49.965,train,185922.0,50.0
53,-3.6344923225599333,-2.0867455994950856,2.145845269124665,205.36310699999999,430.76520095,1.0,0.0,0.0,49.965,train,185922.0,50.0
54,-2.849935628796936,2.668970531975527,1.666602426942412,224.16568831,458.4099357,1.0,0.0,0.0,49.965,train,185922.0,50.0
55,-3.37908580972392,3.0584788700868217,1.6558520350928683,297.0445549,701.6715732499999,1.0,0.0,0.0,49.965,train,185922.0,50.0
56,-3.693787807378497,0.058392238823255845,2.077408712158655,163.09130095,417.668454,1.0,0.0,0.0,49.965,train,185922.0,50.0
57,-3.2576443155783266,-0.6475435872219519,0.9705754882047279,174.35149666,386.2123765,1.0,0.0,0.0,49.965,train,185922.0,50.0
58,-3.2267836357785433,1.229768519702394,2.8418722078623486,255.17729864999998,502.96276015,1.0,0.0,0.0,49.965,train,185922.0,50.0
59,-3.3197903249053557,0.9133410317684799,1.724288592058879,339.31636095,714.7683202,1.0,0.0,0.0,49.965,train,185922.0,50.0
60,-3.1646376264515137,-0.33111609928803826,2.0881591040081986,90.21243436,174.40681645,1.0,0.0,0.0,49.965,train,185922.0,50.0
61,-3.31693980039689,1.4975942510963907,0.9021389312387228,132.07969061,373.11562955,1.0,0.0,0.0,49.965,train,185922.0,50.0
62,-3.4713538135362922,-2.157013104252056,4.0079317780363155,1585.3483295,1591.849064274,0.0,0.0,1.0,49.179,train,189223.0,50.0
63,-3.371386756386477,-0.5974824577566338,3.222108769651873,1061.2122922,2600.8683055,0.0,0.0,1.0,49.179,train,189223.0,50.0
64,-3.254521559058667,-0.7101303817193273,0.8352616533229088,1746.9191147000001,1009.0257100435,0.0,0.0,1.0,49.179,train,189223.0,50.0
65,-3.5331166544609163,-2.0052941930163386,1.713923460908976,1283.28625065,0.0032180274999999998,0.0,0.0,1.0,49.179,train,189223.0,50.0
66,-3.3544886162084824,-2.269661028214749,1.621084661707352,2271.055152,0.0064688175,0.0,0.0,1.0,49.179,train,189223.0,50.0
67,-3.4331495973111013,-0.4457635465209155,0.9281004525245379,759.1502133500001,1009.0224592535001,0.0,0.0,1.0,49.179,train,189223.0,50.0
68,-3.3582563952297755,-0.9848455409644828,1.8863751454497049,1339.7113547,1009.024281774,0.0,0.0,1.0,49.179,train,189223.0,50.0
69,-3.5462470156176185,-1.6179311098084876,3.0496570851111526,1004.78718815,1591.8472417535,0.0,0.0,1.0,49.179,train,189223.0,50.0
70,-3.367618977365184,-1.8822979450068984,2.9568182859095202,1992.5560895,1591.8504925435,0.0,0.0,1.0,49.179,train,189223.0,50.0
71,-3.429381818289808,-1.7305790337711815,0.6628099687821848,1690.49401065,0.004646297000000001,0.0,0.0,1.0,49.179,train,189223.0,50.0
72,-2.388026123007156,0.1711147377690349,0.22685254988615194,179.5,274.5,1.0,1.0,1.0,49.12,train,194354.0,50.0
73,-2.3270058531767326,-0.6216064801166873,0.3289365590821143,130.0,198.0,1.0,1.0,1.0,49.12,train,194354.0,50.0
74,-1.0658033078451443,-0.5205727145542821,0.09040658457998303,236.0,245.5,1.0,1.0,1.0,49.12,train,194354.0,50.0
75,-1.393658424384216,0.9939677026942322,-0.3800330629641737,146.5,205.5,1.0,1.0,1.0,49.12,train,194354.0,50.0
76,-2.838850381473583,1.1072406848803125,1.0082759910664298,176.5,247.5,1.0,1.0,1.0,49.12,train,194354.0,50.0
77,-1.9058279396297673,-1.1624592551040398,-0.2870663204235257,441.5,962.5,1.0,1.0,1.0,49.12,train,194354.0,50.0
78,-1.1605551600641495,0.18171343731076375,-0.29744537036272123,92.0,121.5,1.0,1.0,1.0,49.12,train,194354.0,50.0
79,-2.104825804907792,-0.8509212804082397,-0.39905096754505187,98.0,125.5,1.0,1.0,1.0,49.12,train,194354.0,50.0
80,-2.1278405650264145,-0.25769179277669757,0.6527584765714102,220.5,299.0,1.0,1.0,1.0,49.12,train,194354.0,50.0
81,-2.8988522603804,0.3280422095318199,1.0544309396595826,434.0,962.0,1.0,1.0,1.0,49.12,train,194354.0,50.0
82,-2.5519074820345344,0.7769888369372466,0.4664348685712188,154.5,210.5,1.0,1.0,1.0,49.12,train,194354.0,50.0
83,-3.1208648857770473,1.232809671859161,1.9942557366545128,213.0,298.5,1.0,1.0,1.0,49.12,train,194354.0,50.0
84,-2.010073952688787,-1.5532074322732863,-0.011199012602347397,242.0,249.5,1.0,1.0,1.0,49.12,train,194354.0,50.0
85,-2.492073026000011,0.8807346502499503,0.20844264961029635,150.0,232.0,1.0,1.0,1.0,49.12,train,194354.0,50.0
86,-1.8980279872405819,-0.788360135624266,2.019103779078639,174.0,241.0,1.0,1.0,1.0,49.12,train,194354.0,50.0
87,-1.66622075081099,0.2776932073182018,0.39028531811803613,140.5,194.5,1.0,1.0,1.0,49.12,train,194354.0,50.0
88,-1.741779157730095,-1.0928806922364616,-0.3148113687408229,213.5,290.5,1.0,1.0,1.0,49.12,train,194354.0,50.0
89,-2.673783208650305,-0.395100445486324,1.1287699005382479,156.5,213.5,1.0,1.0,1.0,49.12,train,194354.0,50.0
90,-3.210154730605167,-0.8652160099013362,1.1673301895308907,296.0,478.5,1.0,1.0,1.0,49.12,train,194354.0,50.0
91,-1.8379909581991434,-1.5727404797710318,-0.030695329196856865,237.0,242.0,1.0,1.0,1.0,49.12,train,194354.0,50.0
92,-1.234318731279064,-1.9464671224112273,0.8791348659380488,259.5,277.0,1.0,1.0,1.0,49.12,train,194354.0,50.0
93,-2.785010746354601,1.5892431023207148,0.38384717596976636,209.0,294.5,1.0,1.0,1.0,49.12,train,194354.0,50.0
94,-2.4058314435637778,-3.058255418336081,-0.0865820398880245,153.68139745000002,221.4563584,1.0,0.0,1.0,47.991,train,194747.0,50.0
95,-2.483490048140488,-0.0265720007970434,0.8944480492995228,88.870114725,40.52119474,1.0,0.0,1.0,47.991,train,194747.0,50.0
96,-2.443618882676177,2.1964125534821974,0.13272220054698228,309.78321295,304.76266795000004,1.0,0.0,1.0,47.991,train,194747.0,50.0
97,-2.606159409426491,1.5789844894991163,0.10603131242225833,133.5314189,82.87635809,1.0,0.0,1.0,47.991,train,194747.0,50.0
98,-1.7939423311045863,1.6708497784571428,-0.09060427357685401,165.83539635,113.23315479,1.0,0.0,1.0,47.991,train,194747.0,50.0
99,-2.100126761198922,1.6354449087450513,-0.35929123233938864,346.5961529,492.31611735,1.0,0.0,1.0,47.991,train,194747.0,50.0
100,-1.4301998092335297,3.9402595323331044,-0.2775973754817666,359.7933347,345.05654825,1.0,0.0,1.0,47.991,train,194747.0,50.0
101,-2.541721681135072,2.4999841005536942,-0.4469141077352518,305.8398861,269.00628875,1.0,0.0,1.0,47.991,train,194747.0,50.0
102,-2.553849634842282,-2.038543434294569,-0.4094170587229982,188.28883985,297.0698916,1.0,0.0,1.0,47.991,train,194747.0,50.0
103,-2.617533864119548,-1.3053433044440326,-0.6586554944124726,186.9085407,216.4888044,1.0,0.0,1.0,47.991,train,194747.0,50.0
104,-2.8352777524289716,-0.16301926049502263,0.6149594253603092,219.61405944999998,168.74205483999998,1.0,0.0,1.0,47.991,train,194747.0,50.0
105,-1.9956242707495422,2.364001317510069,0.9065467538605548,245.128914375,257.21211476999997,1.0,0.0,1.0,47.991,train,194747.0,50.0
106,-2.7279046861979444,-0.2389227424818077,0.3501795705166913,108.1378804,53.83460761,1.0,0.0,1.0,47.991,train,194747.0,50.0
107,-2.471535230557916,2.106390493380938,0.427966323455396,386.1374353,367.4365957,1.0,0.0,1.0,47.991,train,194747.0,50.0
108,-2.361744771369034,1.7913352311838804,0.6502997912050898,114.263653225,69.56294522,1.0,0.0,1.0,47.991,train,194747.0,50.0
109,-2.5473474135423917,-1.6989369116167878,0.21622493677817542,267.2060899,314.91911135,1.0,0.0,1.0,47.991,train,194747.0,50.0
110,-2.5025160221362603,-3.2202204782156922,-0.031006541317478792,110.40232682999999,179.62398661999998,1.0,0.0,1.0,47.991,train,194747.0,50.0
111,-2.590863114371515,0.049331481189741976,1.159227904143145,200.346293775,155.42864197,1.0,0.0,1.0,47.991,train,194747.0,50.0
112,-2.0254386528555033,1.625589696012777,-0.024916225199176405,315.0107141,243.27307545,1.0,0.0,1.0,47.991,train,194747.0,50.0
113,-2.3158510917914743,-1.6536768291724224,0.1505368884004977,118.03077214999999,184.87919068999997,1.0,0.0,1.0,47.991,train,194747.0,50.0
114,-2.959401007948862,-0.2841828249261733,0.41586761889436913,257.31319815,183.87452826999998,1.0,0.0,1.0,47.991,train,194747.0,50.0
115,-1.8762963869359424,4.421060329701265,0.17528517317280576,430.92005589999997,469.2200685,1.0,0.0,1.0,47.991,train,194747.0,50.0
116,-1.7904819474791691,-1.681274451242632,1.7681316426725036,764.0558085,1654.8985583499998,1.0,0.0,1.0,46.553,train,194762.0,50.0
117,-2.590024298512087,-1.3353264892369685,0.8884600092763727,674.05744715,1420.0031433499998,1.0,0.0,1.0,46.553,train,194762.0,50.0
118,-2.037924650203895,-1.766254547961655,0.6887278400732406,370.360973,662.3641808,1.0,0.0,1.0,46.553,train,194762.0,50.0
119,-2.488133259088724,-2.1190939705471408,0.6869195173359159,1112.0907455000001,2986.5567634999998,1.0,0.0,1.0,46.553,train,194762.0,50.0
120,-2.0546342096873356,0.43439800247778565,0.8538858994575018,332.2112969,570.64346105,1.0,0.0,1.0,46.553,train,194762.0,50.0
121,-1.3971229622262318,-2.3306675286185135,0.015243027028777296,374.6973582,879.88322995,1.0,0.0,1.0,46.553,train,194762.0,50.0
122,-2.517280427996977,-2.6595341761425573,-0.13501116990345638,556.79325615,1191.16154845,1.0,0.0,1.0,46.553,train,194762.0,50.0
123,-1.832600792603199,-0.14525105150312959,1.605178922832604,724.42778975,1569.510574,1.0,0.0,1.0,46.553,train,194762.0,50.0
124,-1.9997660589760815,-0.9008907931576989,0.6379761812691507,654.3593912,1480.6296823500002,1.0,0.0,1.0,46.553,train,194762.0,50.0
125,-1.3717136765856426,-1.6660383779185755,0.3433538062529379,376.17570085,873.5504945499999,1.0,0.0,1.0,46.553,train,194762.0,50.0
126,-1.901612902820383,-1.5604693293633491,-0.05738421868651801,538.57354285,1245.45535205,1.0,0.0,1.0,46.553,train,194762.0,50.0
127,-1.4698668327413418,-1.0064598417129258,1.0387142062086014,491.9615492,1108.72482485,1.0,0.0,1.0,46.553,train,194762.0,50.0
128,-2.4656817390613184,-1.8584188641248218,0.08481409375399894,736.8595965000001,1655.29115395,1.0,0.0,1.0,46.553,train,194762.0,50.0
129,-1.4195744822536374,-2.591342635040832,0.6173484506106941,749.9285072,2211.1488395,1.0,0.0,1.0,46.553,train,194762.0,50.0
130,-2.539731948024383,-2.9202092825648753,0.46709425367846025,932.02440515,2522.427158,1.0,0.0,1.0,46.553,train,194762.0,50.0
131,-2.0603761702313,-2.026929654383973,1.2908332636551578,745.592122,1993.62979035,1.0,0.0,1.0,46.553,train,194762.0,50.0
132,-2.269837725272252,-2.5745540794235326,0.9443926326958062,950.48809165,2183.695926,1.0,0.0,1.0,46.553,train,194762.0,50.0
133,-2.4791218367691643,-1.794170421338601,-0.18576282870755206,840.79167435,2009.42705,1.0,0.0,1.0,46.553,train,194762.0,50.0
134,-1.3589643709984196,-1.4653037738145578,-0.03550863177531808,658.6957764,1698.1487315,1.0,0.0,1.0,46.553,train,194762.0,50.0
135,-1.0277700147170237,-0.19093273384275383,0.40098401489345176,528.0105093999999,1216.0994945,1.0,0.0,1.0,46.553,train,194762.0,50.0
136,-2.152787365843035,1.0939765386834368,1.54924629941317,447.99714525,805.81779135,1.0,0.0,1.0,46.553,train,194762.0,50.0
137,-2.751035760708574,-2.6547680822956377,-0.6183733073229585,81.95168004,61.949839785,0.0,1.0,0.0,47.963,train,194763.0,50.0
138,-2.906045701573181,-2.7972405663702165,0.01238003978771886,81.36755654999999,53.19804062,0.0,1.0,0.0,47.963,train,194763.0,50.0
139,-2.688959801358595,-3.6892173082154853,-0.40349628057340114,75.52542178,55.025433809999996,0.0,1.0,0.0,47.963,train,194763.0,50.0
140,-2.144206930189536,-1.8541532821663955,-0.19389210654665057,94.91802393,71.904603585,0.0,1.0,0.0,47.963,train,194763.0,50.0
141,-2.207304521745136,-2.9573178151981954,-0.554896675902963,142.9176562,91.16323445,0.0,1.0,0.0,47.963,train,194763.0,50.0
142,-2.5473115365412697,-1.294319789003593,0.02653783092039524,113.35642235,100.7042943,0.0,1.0,0.0,47.963,train,194763.0,50.0
143,-2.2883369295061464,-2.9722946154082384,-0.21058282475142248,124.12236537,88.914791325,0.0,1.0,0.0,47.963,train,194763.0,50.0
144,-2.9705908464597446,-2.9540861130160163,-0.5797941988224524,82.05573767,60.855874755,0.0,1.0,0.0,47.963,train,194763.0,50.0
145,-2.7864697303858748,-2.478789738287004,-0.34567623226687727,99.65761382,96.8131399,0.0,1.0,0.0,47.963,train,194763.0,50.0
146,-2.2560582442315935,-1.0957624063171578,-0.026451155681501044,113.28657075000001,83.61078768,0.0,1.0,0.0,47.963,train,194763.0,50.0
147,-3.3496391710314635,-3.0786602341513296,-0.5521049615963898,73.58164075,63.08531814,0.0,1.0,0.0,47.963,train,194763.0,50.0
148,-2.2427479912630126,-1.3081852882341227,-0.5725764987614843,101.10528883,71.554136935,0.0,1.0,0.0,47.963,train,194763.0,50.0
149,-2.0293115453029937,-3.391456720979168,-0.7445446371611624,107.77845023,66.08594791,0.0,1.0,0.0,47.963,train,194763.0,50.0
150,-2.426156564426064,-2.5598507433095574,-0.6834173020881431,112.78974457999999,77.529787625,0.0,1.0,0.0,47.963,train,194763.0,50.0
151,-2.6392956602247795,-2.139560968008696,-0.7121970938114673,101.6822455,85.69048058,0.0,1.0,0.0,47.963,train,194763.0,50.0
152,-2.846766998306811,-3.417881800946223,-0.8067969176197733,69.28049932,53.58797944,0.0,1.0,0.0,47.963,train,194763.0,50.0
153,-2.20908958095037,-3.1589195340737777,-0.8895018112120966,103.63085648,65.964917175,0.0,1.0,0.0,47.963,train,194763.0,50.0
154,-2.2969171195522224,-1.3378420703833558,-0.6099312563006059,123.46925645,89.36352816,0.0,1.0,0.0,47.963,train,194763.0,50.0
155,-2.751738803778817,-3.3515531849046547,-0.45127357263727275,112.18364929,74.48932158,0.0,1.0,0.0,47.963,train,194763.0,50.0
156,-2.1140613864223754,-3.092590918032209,-0.5339784662295959,146.53400645,86.86625931500001,0.0,1.0,0.0,47.963,train,194763.0,50.0
157,-2.2255579270859256,-3.309958738719068,-0.16280553268755096,87.46413786,69.450903555,0.0,1.0,0.0,47.963,train,194763.0,50.0
158,-2.313973025655896,3.3052016762986645,1.987782397673354,592.4205021,942.3754982500001,1.0,0.0,1.0,49.117,train,199029.0,50.0
159,-2.833141671102583,2.0540855486400424,-0.04263046760640413,543.3776518,1157.49658625,1.0,0.0,1.0,49.117,train,199029.0,50.0
