,"('PC1',)","('PC2',)","('PC3',)","('U238_ppm',)","('Th232_ppm',)",oscillatory_zonation,sector_zonation,homogenous_zonation,SiO2_pct,Dataset,GSWA_sample_id,bin
0,-2.349598477755287,-1.400096674051305,-0.289471443153174,508.10479235,623.41059245,1.0,1.0,1.0,49.199,train,143445.0,50.0
1,-2.0898222440475944,-1.9616292398758213,-0.4956843813922613,372.910583,495.74349591000004,1.0,1.0,1.0,49.199,train,143445.0,50.0
2,-3.035251416061225,-0.7262884702938983,0.14459366829033912,555.0028415500001,701.47027055,1.0,1.0,1.0,49.199,train,143445.0,50.0
3,-1.6029838517298827,-1.5493434829236317,-0.170389413937411,188.05496920000002,139.150804,1.0,1.0,1.0,49.199,train,143445.0,50.0
4,-2.190232925775773,-1.0551235421369938,0.3171299567542605,446.0504972,352.05777624999996,1.0,1.0,1.0,49.199,train,143445.0,50.0
5,-2.7184598907796467,-0.569272666581681,0.11413934322151897,547.67340355,751.9942723,1.0,1.0,1.0,49.199,train,143445.0,50.0
6,-0.9867583975831205,0.2917672018936858,-0.16358066339608623,658.7940427,757.53483145,1.0,1.0,1.0,49.199,train,143445.0,50.0
7,-2.859418823946328,-2.4028964997109994,-0.2140521124657153,214.45034025,204.72006854999998,1.0,1.0,1.0,49.199,train,143445.0,50.0
8,-2.5847419966178995,-1.7513065364668603,-0.2525854313891011,387.84974255,528.4971728,1.0,1.0,1.0,49.199,train,143445.0,50.0
9,-2.8857091458802504,-1.5461165580810992,-0.33197064028622775,474.77247220000004,555.2080868,1.0,1.0,1.0,49.199,train,143445.0,50.0
10,-2.080551995236221,0.7117465376743385,0.24812674265480578,715.27017145,835.83103465,1.0,1.0,1.0,49.199,train,143445.0,50.0
11,-0.9504248410862788,0.049539090148289236,-0.512326770733975,392.8877417,534.19664945,1.0,1.0,1.0,49.199,train,143445.0,50.0
12,-2.766918227515674,-0.8173906165021664,-0.3937278001547235,210.130478,190.02465855,1.0,1.0,1.0,49.199,train,143445.0,50.0
13,-2.1590128029317883,0.005407453144899199,-0.0008660518632489228,614.94805195,651.4245363,1.0,1.0,1.0,49.199,train,143445.0,50.0
14,-1.94770641816643,-0.41638982965233634,1.0204178185069552,405.55561179999995,411.95130974999995,1.0,1.0,1.0,49.199,train,143445.0,50.0
15,-2.979994329595045,-2.6146614247085163,-0.47112390083833533,294.85706105,293.5666727,1.0,1.0,1.0,49.199,train,143445.0,50.0
16,-1.2462290879712623,0.4756050498568593,0.6060442551902334,616.48299045,698.8608965999999,1.0,1.0,1.0,49.199,train,143445.0,50.0
17,-1.327779847686661,-0.9241723599024092,-0.31697146592927,390.2532976,516.45651336,1.0,1.0,1.0,49.199,train,143445.0,50.0
18,-2.0672106146345186,-2.1444638279965575,0.13578640621514673,296.39199955,341.003033,1.0,1.0,1.0,49.199,train,143445.0,50.0
19,-1.7854411341414491,-0.7883737519708292,0.2745073675349701,295.02007219999996,332.0065629,1.0,1.0,1.0,49.199,train,143445.0,50.0
20,-1.515275570490328,-1.6362381618687847,0.06844606938225367,409.31761135,486.4404544,1.0,1.0,1.0,49.199,train,143445.0,50.0
21,-1.155855490029918,-0.31761657535271665,-0.15731094404338178,375.268722,443.96227495000005,1.0,1.0,1.0,49.199,train,143445.0,50.0
22,-1.5321983969093096,0.29994608884866975,-0.22224536881544227,658.1851511,950.22221025,1.0,1.0,1.0,49.199,train,143445.0,50.0
23,-2.1440531269211998,-1.6090445663213835,-0.560832048308312,548.4586466,501.8913139,1.0,1.0,1.0,49.199,train,143445.0,50.0
24,-2.5312543758793136,-2.2710631039330877,0.16373915422107696,177.5097521,110.97945816,1.0,1.0,1.0,49.199,train,143445.0,50.0
25,-1.884753332222952,-2.905433558949359,-0.309110375257235,189.42689655,148.1472741,1.0,1.0,1.0,49.199,train,143445.0,50.0
26,-2.0384372972830715,0.21717237814241622,0.2562057365093714,534.54133115,562.5779321499999,1.0,1.0,1.0,49.199,train,143445.0,50.0
27,-2.9931367181080755,-1.2208626298258205,0.1526726621449048,374.27400124999997,428.21716805,1.0,1.0,1.0,49.199,train,143445.0,50.0
28,-3.2405244304249496,0.47167089321374495,0.07508671853951658,452.06134940000004,553.2558006500001,1.0,1.0,1.0,49.199,train,143445.0,50.0
29,-3.008961094127303,-1.583068411923799,0.2625121961108516,294.6807096,350.9822523,1.0,1.0,1.0,49.199,train,143445.0,50.0
30,-3.3246917035328076,-0.6067733028573501,2.043708658228088,311.5,308.0,1.0,0.0,1.0,49.157,train,178155.0,50.0
31,-3.045373429872999,-0.5101827468549107,-0.478415342878395,977.0,2281.5,1.0,0.0,1.0,49.157,train,178155.0,50.0
32,-2.098489166476217,1.5618954759127748,0.5026437070385795,1044.5,1884.0,1.0,0.0,1.0,49.157,train,178155.0,50.0
33,-2.0393696085457966,1.0021786034693219,0.2725769489852772,756.0,942.5,1.0,0.0,1.0,49.157,train,178155.0,50.0
34,-2.8575517188102495,-0.491758086947468,-0.6738544270237099,1327.5,3137.5,1.0,0.0,1.0,49.157,train,178155.0,50.0
35,-2.853307631786606,-0.5432964830948193,2.010836331203822,428.5,534.5,1.0,0.0,1.0,49.157,train,178155.0,50.0
36,-2.00802751226971,-0.08988479471278168,0.7432523921135811,809.5,1506.0,1.0,0.0,1.0,49.157,train,178155.0,50.0
37,-2.4152000429697895,-0.7033447326535034,1.50025686344246,775.5,1592.0,1.0,0.0,1.0,49.157,train,178155.0,50.0
38,-1.1561807899504297,1.705671505116726,1.1254015205357726,250.5,205.5,1.0,0.0,1.0,49.157,train,178155.0,50.0
39,-2.6580925870610446,-0.6620135453967837,0.30564443786726075,408.0,416.5,1.0,0.0,1.0,49.157,train,178155.0,50.0
40,-1.1447198166474675,0.6618483961509839,1.4481200008689112,911.5,1578.5,1.0,0.0,1.0,49.157,train,178155.0,50.0
41,-1.8515478974830475,1.0206032633767648,0.07713786483996231,1106.5,1798.5,1.0,0.0,1.0,49.157,train,178155.0,50.0
42,-2.5437413038009558,1.4749275699292415,1.073966883917397,1037.5,2002.5,1.0,0.0,1.0,49.157,train,178155.0,50.0
43,-1.4756796946086337,0.19589005766044776,0.4367505124380563,798.0,1348.5,1.0,0.0,1.0,49.157,train,178155.0,50.0
44,-2.6654859207238566,-0.524871823187377,1.8153972470585016,779.0,1390.5,1.0,0.0,1.0,49.157,train,178155.0,50.0
45,-1.9489079543392898,-0.6496016671562341,0.5131856340602786,521.0,564.5,1.0,0.0,1.0,49.157,train,178155.0,50.0
46,-2.355919592738206,1.4933522298366837,0.8785277997720761,1388.0,2858.5,1.0,0.0,1.0,49.157,train,178155.0,50.0
47,-1.058820733094188,3.3758764356497237,0.6893537513154513,836.0,1439.5,1.0,0.0,1.0,49.157,train,178155.0,50.0
48,-1.0088418831813832,3.3063868342202976,1.1252063586780499,481.5,505.0,1.0,0.0,1.0,49.157,train,178155.0,50.0
49,-2.7628459775800986,-2.1950767537203757,2.251445016278823,193.5,156.5,1.0,0.0,1.0,49.157,train,178155.0,50.0
50,-3.516757501619201,-0.5736595666174422,-0.44554301585412903,860.0,2055.0,1.0,0.0,1.0,49.157,train,178155.0,50.0
51,-3.015125375547157,1.4114507501667106,1.1068392109416627,920.5,1776.0,1.0,0.0,1.0,49.157,train,178155.0,50.0
52,-1.7303935835688529,3.4639756020271895,0.43510340636481826,994.0,1625.5,1.0,0.0,1.0,49.157,train,178155.0,50.0
53,-2.3895993663778037,3.3820741223572144,0.6634148175343938,526.5,543.0,1.0,0.0,1.0,49.157,train,178155.0,50.0
54,-2.3059407428254017,1.4238626284072589,1.3143804071346747,1033.5,1924.0,1.0,0.0,1.0,49.157,train,178155.0,50.0
55,-2.365060300755822,1.9835795008507122,1.5444471651879828,1322.0,2865.5,1.0,0.0,1.0,49.157,train,178155.0,50.0
56,-1.9108283477146308,-1.1760936991134234,0.6988669285103404,494.0,532.0,1.0,0.0,1.0,49.157,train,178155.0,50.0
57,-2.7485542412675525,0.9897667252287726,0.06503575279225972,643.0,794.5,1.0,0.0,1.0,49.157,train,178155.0,50.0
58,-3.6215108921382546,-2.1067227749410335,1.500257562557433,645.5,1795.0,1.0,0.0,1.0,49.157,train,178155.0,50.0
59,-2.866692426827865,-0.0015308159334402806,-0.007935061607809208,1261.5,3144.5,1.0,0.0,1.0,49.157,train,178155.0,50.0
60,-3.4108323602619803,-0.8570117752350186,-0.5027575253796455,75.45237974,5.3585126590000005,1.0,0.0,0.0,49.297,train,178187.0,50.0
61,-3.42484101967526,-1.9993703774406746,-0.6211430992566054,73.60681774,5.0215685385,1.0,0.0,0.0,49.297,train,178187.0,50.0
62,-3.348151904459721,-2.319324898996514,-1.1073749240298223,105.9865812,7.4238056265,1.0,0.0,0.0,49.297,train,178187.0,50.0
63,-2.751463131340939,1.801858386995387,4.500967408531897,92.92458876,358.45069705000003,1.0,0.0,0.0,49.965,train,185922.0,50.0
64,-2.397764577267696,2.081789086226993,1.5566619683137384,93.280848155,287.893347715,1.0,0.0,0.0,49.965,train,185922.0,50.0
65,-0.9663219299454086,-1.7882120059673061,-0.25508734947426337,138.1538772,171.2155398,1.0,0.0,0.0,49.965,train,185922.0,50.0
66,-3.1179531674109566,1.5043777159071543,1.6482130639581454,235.238331105,428.601822115,1.0,0.0,0.0,49.965,train,185922.0,50.0
67,-3.155898630955127,-0.13313495826432256,0.8264481010556513,70.273466815,100.045878415,1.0,0.0,0.0,49.965,train,185922.0,50.0
68,-3.808541662159637,0.05461945434498388,0.9371684033184301,247.23036324999998,629.47401405,1.0,0.0,0.0,49.965,train,185922.0,50.0
69,-3.284901212819817,-0.41240561930669123,0.9598694983580779,174.35149666,386.2123765,1.0,0.0,0.0,49.965,train,185922.0,50.0
70,-1.2273432495846122,0.43186516016900184,0.2875202365333174,97.57295171,158.7124996,1.0,0.0,0.0,49.965,train,185922.0,50.0
71,-3.3907172479614114,0.0009072808595344172,4.498834132559235,208.0752614,614.80908155,1.0,0.0,0.0,49.965,train,185922.0,50.0
72,-0.46920919589718063,2.646789204660318,1.0177341037914047,120.58033305000001,346.5599689,1.0,0.0,0.0,49.965,train,185922.0,50.0
73,-2.526767159132385,1.8025184251846242,1.690083365616165,197.358878,574.0598458,1.0,0.0,0.0,49.965,train,185922.0,50.0
74,-1.7755167848922728,-1.0701563216650103,1.471435329978538,128.58456205,203.26532405,1.0,0.0,0.0,49.965,train,185922.0,50.0
75,-2.9082662258999616,-0.36450660565547166,0.3966940932835127,172.6606161,385.61866975000004,1.0,0.0,0.0,49.965,train,185922.0,50.0
76,-3.131342081994994,3.4930832346523126,1.7610666421935823,297.0445549,701.6715732499999,1.0,0.0,0.0,49.965,train,185922.0,50.0
77,-3.2996366666486003,0.299836905161373,5.684882501977113,123.9361991,403.00352150000003,1.0,0.0,0.0,49.965,train,185922.0,50.0
78,-3.7951527475756004,-1.9340860644001747,0.8243148250829884,185.424139455,356.404262915,1.0,0.0,0.0,49.965,train,185922.0,50.0
79,-2.3846257765601413,-0.831531679307147,0.41939518832316036,99.78174951,142.3570322,1.0,0.0,0.0,49.965,train,185922.0,50.0
80,-3.246955749275646,1.2251070548647853,1.7816344612605723,339.31636095,714.7683202,1.0,0.0,0.0,49.965,train,185922.0,50.0
81,-1.6264917228727094,1.3833923651841686,1.1496090555812477,122.78913084999999,330.2045015,1.0,0.0,0.0,49.965,train,185922.0,50.0
82,-3.0238798931806135,-2.6324827854429995,0.4172619123504971,214.93242214999998,398.7154167,1.0,0.0,0.0,49.965,train,185922.0,50.0
83,-1.7375947843403952,-1.089815284924481,0.15196556325822788,108.64559450499999,128.904386015,1.0,0.0,0.0,49.965,train,185922.0,50.0
84,-3.2617146660967222,0.28017794190190315,4.3654127352568075,103.997231555,328.64258346500003,1.0,0.0,0.0,49.965,train,185922.0,50.0
85,-3.1558751679628343,1.5240366791666244,2.967682830678451,255.17729864999998,502.96276015,1.0,0.0,0.0,49.965,train,185922.0,50.0
86,-3.193820631507005,-0.1134759950048521,2.1459178677759567,90.21243436,174.40681645,1.0,0.0,0.0,49.965,train,185922.0,50.0
87,-3.27510358068076,2.2688834606470616,4.47826631349225,165.80345535,601.7123346000001,1.0,0.0,0.0,49.965,train,185922.0,50.0
88,-3.6795390802949486,0.3338901153873528,0.8037470060160035,143.152333405,343.307515965,1.0,0.0,0.0,49.965,train,185922.0,50.0
89,-1.7509836989244327,0.8988902338206778,0.26481914149366925,170.4518183,401.97413715000005,1.0,0.0,0.0,49.965,train,185922.0,50.0
