,GSWA_sample_id,area,equivalent_diameter,perimeter,minor_axis_length,major_axis_length,solidity,convex_area,form_factor,roundness,compactness,aspect_ratio,minimum_Feret,maximum_Feret,U238_ppm,Th232_ppm,SiO2_pct,oscillatory_zonation,sector_zonation,homogenous_zonation,bin,Dataset
0,143445.0,7064.110000000001,93.755,337.35,75.88,117.505,0.97,7296.254999999999,0.76,0.63,0.795,1.56,89.09,127.095,508.10479235,623.41059245,49.199,1.0,1.0,1.0,50.0,train
1,143445.0,8436.865,103.4,366.095,86.525,125.305,0.975,8621.414999999999,0.7849999999999999,0.69,0.825,1.49,94.425,129.08,372.910583,495.74349591000004,49.199,1.0,1.0,1.0,50.0,train
2,143445.0,4593.09,76.41,279.92499999999995,59.055,100.4,0.96,4793.675,0.735,0.5800000000000001,0.765,1.705,63.114999999999995,104.195,555.0028415500001,701.47027055,49.199,1.0,1.0,1.0,50.0,train
3,143445.0,10838.84,115.755,420.59000000000003,98.49,141.965,0.97,11138.099999999999,0.74,0.665,0.81,1.52,94.695,146.265,188.05496920000002,139.150804,49.199,1.0,1.0,1.0,50.0,train
4,143445.0,7872.6,96.945,360.29,79.425,124.72,0.96,8150.01,0.715,0.62,0.79,1.54,85.55,133.405,446.0504972,352.05777624999996,49.199,1.0,1.0,1.0,50.0,train
5,143445.0,5752.695,84.81,311.55999999999995,64.415,113.025,0.96,5980.83,0.73,0.565,0.75,1.76,69.59,114.84,547.67340355,751.9942723,49.199,1.0,1.0,1.0,50.0,train
6,143445.0,12528.975,126.22999999999999,484.75,90.38,181.94,0.965,12965.119999999999,0.6699999999999999,0.495,0.7,2.035,97.22,192.51,658.7940427,757.53483145,49.199,1.0,1.0,1.0,50.0,train
7,143445.0,5724.860000000001,85.38,297.36,74.49000000000001,99.44999999999999,0.97,5872.9349999999995,0.81,0.74,0.86,1.335,73.485,101.015,214.45034025,204.72006854999998,49.199,1.0,1.0,1.0,50.0,train
8,143445.0,6504.82,90.845,324.66999999999996,75.255,112.00999999999999,0.97,6690.195,0.775,0.6799999999999999,0.8200000000000001,1.495,77.08500000000001,114.74000000000001,387.84974255,528.4971728,49.199,1.0,1.0,1.0,50.0,train
9,143445.0,5341.195,82.41499999999999,292.895,66.995,102.505,0.97,5499.025,0.78,0.645,0.8049999999999999,1.535,70.175,106.24,474.77247220000004,555.2080868,49.199,1.0,1.0,1.0,50.0,train
10,143445.0,7814.035,98.01,382.58500000000004,66.105,149.86,0.955,8215.25,0.6699999999999999,0.475,0.685,2.235,70.83,152.81,715.27017145,835.83103465,49.199,1.0,1.0,1.0,50.0,train
11,143445.0,14140.125,129.9,489.49,91.13,188.525,0.97,14525.929999999998,0.7050000000000001,0.5,0.7050000000000001,2.0149999999999997,91.655,186.84,392.8877417,534.19664945,49.199,1.0,1.0,1.0,50.0,train
12,143445.0,5697.89,84.425,310.015,65.215,112.07,0.97,5883.549999999999,0.7450000000000001,0.5800000000000001,0.76,1.705,64.765,115.07,210.130478,190.02465855,49.199,1.0,1.0,1.0,50.0,train
13,143445.0,7776.155000000001,97.70500000000001,373.35,68.61500000000001,144.995,0.96,8144.085000000001,0.715,0.5349999999999999,0.72,2.105,72.785,145.955,614.94805195,651.4245363,49.199,1.0,1.0,1.0,50.0,train
14,143445.0,9195.17,103.495,395.985,80.2,140.54000000000002,0.945,9722.735,0.685,0.5800000000000001,0.76,1.69,81.11500000000001,142.265,405.55561179999995,411.95130974999995,49.199,1.0,1.0,1.0,50.0,train
15,143445.0,5307.335,82.14,283.8,72.405,94.52,0.975,5431.875,0.825,0.755,0.87,1.31,72.565,97.24000000000001,294.85706105,293.5666727,49.199,1.0,1.0,1.0,50.0,train
16,143445.0,10993.845000000001,118.30000000000001,458.295,85.44,172.39499999999998,0.95,11529.645,0.6599999999999999,0.505,0.7,2.145,96.125,181.005,616.48299045,698.8608965999999,49.199,1.0,1.0,1.0,50.0,train
17,143445.0,11484.54,120.50999999999999,447.69,92.36500000000001,162.695,0.97,11818.645,0.73,0.615,0.77,1.81,99.41499999999999,168.565,390.2532976,516.45651336,49.199,1.0,1.0,1.0,50.0,train
18,143445.0,8525.025,102.735,368.745,89.22999999999999,121.91999999999999,0.965,8817.435,0.77,0.7250000000000001,0.8500000000000001,1.35,95.905,132.29000000000002,296.39199955,341.003033,49.199,1.0,1.0,1.0,50.0,train
19,143445.0,9257.635,107.88499999999999,402.22,86.66999999999999,139.57,0.96,9621.785,0.7050000000000001,0.595,0.77,1.6400000000000001,91.83500000000001,149.745,295.02007219999996,332.0065629,49.199,1.0,1.0,1.0,50.0,train
20,143445.0,10243.92,114.045,413.06,95.215,140.04,0.965,10610.65,0.75,0.66,0.81,1.47,114.38499999999999,155.29000000000002,409.31761135,486.4404544,49.199,1.0,1.0,1.0,50.0,train
21,143445.0,13594.875,122.17,457.405,90.655,170.09,0.965,14004.225,0.71,0.53,0.73,1.85,98.64,174.14999999999998,375.268722,443.96227495000005,49.199,1.0,1.0,1.0,50.0,train
22,143445.0,10328.435000000001,113.39,433.43499999999995,78.96000000000001,165.07999999999998,0.965,10700.67,0.685,0.495,0.6950000000000001,2.0700000000000003,85.24000000000001,170.09500000000003,658.1851511,950.22221025,49.199,1.0,1.0,1.0,50.0,train
23,143445.0,8283.815,100.41499999999999,362.285,81.69,127.06,0.975,8509.57,0.7749999999999999,0.645,0.8049999999999999,1.5299999999999998,87.71,135.525,548.4586466,501.8913139,49.199,1.0,1.0,1.0,50.0,train
24,143445.0,6828.165,91.225,323.23,81.41,105.475,0.965,7003.535,0.7749999999999999,0.74,0.86,1.315,87.745,109.46000000000001,177.5097521,110.97945816,49.199,1.0,1.0,1.0,50.0,train
25,143445.0,10106.23,110.605,387.115,101.05,124.315,0.975,10333.75,0.805,0.795,0.89,1.23,98.765,128.81,189.42689655,148.1472741,49.199,1.0,1.0,1.0,50.0,train
26,143445.0,8193.68,100.945,386.91,70.7,149.925,0.955,8585.145,0.7,0.52,0.71,2.13,73.705,149.73000000000002,534.54133115,562.5779321499999,49.199,1.0,1.0,1.0,50.0,train
27,143445.0,4972.735000000001,79.345,284.25,63.650000000000006,100.465,0.96,5163.57,0.765,0.625,0.79,1.6,65.99,101.115,374.27400124999997,428.21716805,49.199,1.0,1.0,1.0,50.0,train
28,143445.0,3661.615,68.075,259.81,48.705,98.49000000000001,0.96,3821.7400000000002,0.675,0.485,0.6950000000000001,2.065,51.78,100.085,452.06134940000004,553.2558006500001,49.199,1.0,1.0,1.0,50.0,train
29,143445.0,4976.755,79.375,284.39,66.55,97.345,0.96,5167.585,0.765,0.675,0.8200000000000001,1.505,66.425,98.97,294.6807096,350.9822523,49.199,1.0,1.0,1.0,50.0,train
30,178155.0,3556.375,67.265,262.395,56.535,86.235,0.9299999999999999,3820.965,0.65,0.665,0.8049999999999999,1.6,54.98,88.93,311.5,308.0,49.157,1.0,0.0,1.0,50.0,train
31,178155.0,4902.9,77.035,286.595,56.69499999999999,107.56,0.97,5066.235,0.745,0.555,0.74,1.8450000000000002,54.010000000000005,105.385,977.0,2281.5,49.157,1.0,0.0,1.0,50.0,train
32,178155.0,7467.73,97.47,391.19500000000005,64.305,152.82,0.95,7860.01,0.615,0.41000000000000003,0.635,2.375,62.55,148.745,1044.5,1884.0,49.157,1.0,0.0,1.0,50.0,train
33,178155.0,7964.09,100.525,393.475,68.29499999999999,150.82,0.955,8334.375,0.645,0.445,0.665,2.21,67.0,149.655,756.0,942.5,49.157,1.0,0.0,1.0,50.0,train
34,178155.0,5662.6849999999995,81.895,311.11,60.81,114.875,0.975,5815.570000000001,0.73,0.555,0.74,1.8199999999999998,56.34,109.35,1327.5,3137.5,49.157,1.0,0.0,1.0,50.0,train
35,178155.0,5194.005,80.0,312.235,64.31,106.03999999999999,0.9299999999999999,5514.835,0.65,0.66,0.8,1.6500000000000001,62.935,109.69500000000001,428.5,534.5,49.157,1.0,0.0,1.0,50.0,train
36,178155.0,8210.08,102.225,394.61,78.99000000000001,141.385,0.95,8620.415,0.6699999999999999,0.5700000000000001,0.74,1.9049999999999998,76.625,142.575,809.5,1506.0,49.157,1.0,0.0,1.0,50.0,train
37,178155.0,6690.48,91.29499999999999,352.24,77.675,115.63,0.94,7057.155000000001,0.6599999999999999,0.665,0.8,1.705,75.22,122.95500000000001,775.5,1592.0,49.157,1.0,0.0,1.0,50.0,train
38,178155.0,10734.61,116.275,505.67999999999995,78.235,196.935,0.94,11421.83,0.58,0.49,0.6699999999999999,2.815,77.47,195.685,250.5,205.5,49.157,1.0,0.0,1.0,50.0,train
39,178155.0,6133.07,86.62,324.555,70.93,111.11,0.96,6372.655000000001,0.6950000000000001,0.605,0.77,1.7000000000000002,67.14,112.175,408.0,416.5,49.157,1.0,0.0,1.0,50.0,train
40,178155.0,12836.24,121.955,476.86,90.56,170.82999999999998,0.935,13564.0,0.63,0.49,0.7,2.005,90.45,175.31,911.5,1578.5,49.157,1.0,0.0,1.0,50.0,train
41,178155.0,8723.875,105.38499999999999,417.99,72.41,158.135,0.96,9083.71,0.63,0.445,0.665,2.185,69.33000000000001,153.62,1106.5,1798.5,49.157,1.0,0.0,1.0,50.0,train
