,"('PC1',)","('PC2',)","('PC3',)","('U238_ppm',)","('Th232_ppm',)",oscillatory_zonation,sector_zonation,homogenous_zonation,SiO2_pct,Dataset,GSWA_sample_id,bin
0,-1.679894914649751,-2.2488732891325007,-0.04117693601384352,281.45284,308.24935611,1.0,1.0,1.0,49.199,train,143445.0,50.0
1,-2.551715296062517,-0.1261585545553412,-0.44488587062141655,516.46999605,634.3286009999999,1.0,1.0,1.0,49.199,train,143445.0,50.0
2,-0.8037963089334151,-0.18627021426184062,-0.42096694502385823,214.07313365,211.46870535000002,1.0,1.0,1.0,49.199,train,143445.0,50.0
3,-1.9926191722500834,-0.4755755878375928,-0.3791619547429244,369.0734759,429.27800415,1.0,1.0,1.0,49.199,train,143445.0,50.0
4,-2.0693133905285443,-1.1648289251055095,-0.5039101903684811,241.20870455,251.08690586,1.0,1.0,1.0,49.199,train,143445.0,50.0
5,-2.514208694552453,-1.9940201354924005,-0.457143950556968,407.78267285000004,439.0040941,1.0,1.0,1.0,49.199,train,143445.0,50.0
6,-1.884711425769025,0.13050907750781562,-0.2509356662038049,665.5145891,899.6982085,1.0,1.0,1.0,49.199,train,143445.0,50.0
7,-3.070521580118073,-2.488970545292962,-0.6824712634423208,399.5707814,407.56507045,1.0,1.0,1.0,49.199,train,143445.0,50.0
8,-0.02841379441881555,0.44144299037139045,-0.556063887948708,485.78046955,642.1902129,1.0,1.0,1.0,49.199,train,143445.0,50.0
9,-2.28736764684521,-1.3273109859967216,0.612191543303062,353.98386259999995,357.25101525,1.0,1.0,1.0,49.199,train,143445.0,50.0
10,-1.1236622804581482,-0.29654980091978594,0.10503001401377718,509.51788745,506.0051377,1.0,1.0,1.0,49.199,train,143445.0,50.0
11,-3.1457691141455775,0.16247323400814015,-0.4516169470554033,552.55982035,680.2467194000001,1.0,1.0,1.0,49.199,train,143445.0,50.0
12,-1.8093634575822817,-0.3854503975905689,-0.09862817973631086,387.0867068,326.8133239,1.0,1.0,1.0,49.199,train,143445.0,50.0
13,-2.4146405988466313,-2.163325611164897,-0.42191551582253306,352.49638075,386.92097194999997,1.0,1.0,1.0,49.199,train,143445.0,50.0
14,-2.125789478204536,-0.8577874052649832,-0.31082549115152,648.7807660999999,686.29781225,1.0,1.0,1.0,49.199,train,143445.0,50.0
15,-1.6032006963712901,-1.5596199518645835,0.08357129961171356,409.31761135,486.4404544,1.0,1.0,1.0,49.199,train,143445.0,50.0
16,-2.586672990333143,-0.1869437992741126,-0.3858930311769108,405.1633002,475.19612255000004,1.0,1.0,1.0,49.199,train,143445.0,50.0
17,-1.566693354392102,-1.2072044385472354,-0.2451015752730276,501.38424595,481.24721539999996,1.0,1.0,1.0,49.199,train,143445.0,50.0
18,-0.43903999500755064,1.5282618233337115,-0.05026974444621779,459.98603865,491.04249304999996,1.0,1.0,1.0,49.199,train,143445.0,50.0
19,-0.6378204240216969,-1.6972775924864238,-0.692188576186132,200.50590144999998,187.71149856000002,1.0,1.0,1.0,49.199,train,143445.0,50.0
20,-3.12861884505073,-1.2257523031544237,-0.6034022031129317,471.82453730000003,549.5091469,1.0,1.0,1.0,49.199,train,143445.0,50.0
21,-0.23854125417208957,1.0042000499441586,-0.17190958894977396,535.5360519,578.32303905,1.0,1.0,1.0,49.199,train,143445.0,50.0
22,-2.756878797742633,-1.1722660945357342,-0.31067055502025126,293.4851337,284.5702026,1.0,1.0,1.0,49.199,train,143445.0,50.0
23,-3.2425539716045853,-0.5125887334021776,-0.6464487787966989,452.23770085,495.84022105,1.0,1.0,1.0,49.199,train,143445.0,50.0
24,-2.0025601175949146,-2.803724515883013,-0.5158280504823767,294.1406169,262.14567185,1.0,1.0,1.0,49.199,train,143445.0,50.0
25,-2.389097620642223,-1.786930825930234,-0.22914178334768298,327.37595205,350.15748995,1.0,1.0,1.0,49.199,train,143445.0,50.0
26,-2.6325659424724397,-1.300475590578484,-0.3315434041075413,467.44303419999994,605.7320885500001,1.0,1.0,1.0,49.199,train,143445.0,50.0
27,-0.4699905876897876,-0.02279171901185372,-0.4943138683928667,393.4966333,341.50927064999996,1.0,1.0,1.0,49.199,train,143445.0,50.0
28,-3.426249626756183,-2.185613218741984,-0.9756898912167982,105.9865812,7.4238056265,1.0,0.0,0.0,49.297,train,178187.0,50.0
29,-3.4442430058516655,-0.7696493792053422,-0.49019402324190336,75.45237974,5.3585126590000005,1.0,0.0,0.0,49.297,train,178187.0,50.0
30,-3.4905595070623012,-1.8590648332613018,-0.5390778743736959,73.60681774,5.0215685385,1.0,0.0,0.0,49.297,train,178187.0,50.0
31,-3.671529370349429,0.4087290037763723,0.6737162711126745,143.152333405,343.307515965,1.0,0.0,0.0,49.965,train,185922.0,50.0
32,-2.351267388884337,0.8131762337101054,1.06335878713101,264.7466138,470.9129759,1.0,0.0,0.0,49.965,train,185922.0,50.0
33,-2.4340229993129596,-0.7520539750931753,0.3718128017023205,99.78174951,142.3570322,1.0,0.0,0.0,49.965,train,185922.0,50.0
34,-3.2233732005563045,1.263255454328692,1.5454061356374205,339.31636095,714.7683202,1.0,0.0,0.0,49.965,train,185922.0,50.0
35,-1.3436418726220307,0.9449590660924757,3.4544633625141903,131.29671645,387.30920464999997,1.0,0.0,0.0,49.965,train,185922.0,50.0
36,-3.8841514611238197,-1.6652076669662306,2.036352691272733,205.36310699999999,430.76520095,1.0,0.0,0.0,49.965,train,185922.0,50.0
37,-3.0458185433197755,3.3995160693684037,1.4145358037626037,297.0445549,701.6715732499999,1.0,0.0,0.0,49.965,train,185922.0,50.0
38,-2.5021489232367453,1.7773346632717464,1.437822564868132,197.358878,574.0598458,1.0,0.0,0.0,49.965,train,185922.0,50.0
39,-3.3061288109849256,-0.3019747544745891,0.8538601502087311,174.35149666,386.2123765,1.0,0.0,0.0,49.965,train,185922.0,50.0
40,-3.2860764655726538,0.5616867191908753,5.220998631301099,123.9361991,403.00352150000003,1.0,0.0,0.0,49.965,train,185922.0,50.0
41,-3.1285741537483975,1.8342858605651235,0.7229898183339197,132.07969061,373.11562955,1.0,0.0,0.0,49.965,train,185922.0,50.0
42,-2.544923148494528,2.948418592531413,1.4545843137508487,224.16568831,458.4099357,1.0,0.0,0.0,49.965,train,185922.0,50.0
43,-3.251009032034791,0.49936277489376674,3.9892325430158575,103.997231555,328.64258346500003,1.0,0.0,0.0,49.965,train,185922.0,50.0
44,-3.1706339755241824,-0.04236847306061801,0.7137647811009197,70.273466815,100.045878415,1.0,0.0,0.0,49.965,train,185922.0,50.0
45,-3.3865038674955352,0.23975649347979563,4.129327912123668,208.0752614,614.80908155,1.0,0.0,0.0,49.965,train,185922.0,50.0
46,-2.9769782159139915,-2.177610831881926,0.3225392544810755,110.854392305,112.548918615,1.0,0.0,0.0,49.965,train,185922.0,50.0
47,-1.1805112056827987,1.9684580269413727,0.8705415860279423,262.537816,487.26844329999994,1.0,0.0,0.0,49.965,train,185922.0,50.0
48,-1.904073927685579,4.004229049428852,4.6224685048964975,115.9319701,546.29816635,1.0,0.0,0.0,49.965,train,185922.0,50.0
49,-1.8062220327124534,-1.0223290386506596,0.1297220533780079,108.64559450499999,128.904386015,1.0,0.0,0.0,49.965,train,185922.0,50.0
50,-3.2089492102590076,2.376017108519508,3.998457580248857,165.80345535,601.7123346000001,1.0,0.0,0.0,49.965,train,185922.0,50.0
51,-2.4017215213138625,2.0992648889828263,2.529493284045562,113.2198157,362.25428575,1.0,0.0,0.0,49.965,train,185922.0,50.0
52,-3.1229457986334213,1.5851856800397721,2.6370768548148504,255.17729864999998,502.96276015,1.0,0.0,0.0,49.965,train,185922.0,50.0
53,-1.7409432607463466,5.027728010277749,2.0385467284102496,247.17306965,646.257405,1.0,0.0,0.0,49.965,train,185922.0,50.0
54,-3.0878783650955595,1.5228617357426633,1.405310766529609,235.238331105,428.601822115,1.0,0.0,0.0,49.965,train,185922.0,50.0
55,-2.934918394138207,-0.30095649825618515,0.33176429171407534,172.6606161,385.61866975000004,1.0,0.0,0.0,49.965,train,185922.0,50.0
56,-2.625298205005137,3.4901498404857976,4.730052075665785,257.88945305,687.00664075,1.0,0.0,0.0,49.965,train,185922.0,50.0
57,-2.3245942660002163,3.9135952783114583,1.3069522329933154,155.08707195,560.96309885,1.0,0.0,0.0,49.965,train,185922.0,50.0
