epoch,concordance_cc,loss,mape_metric,pearson_cc,r_square,smape_metric,val_concordance_cc,val_loss,val_mape_metric,val_pearson_cc,val_r_square,val_smape_metric
0,0.015126789920032024,33448.29296875,134.875244140625,0.09372466057538986,-686.12939453125,75.52536010742188,-0.07464328408241272,2869.196533203125,80.79557037353516,-0.690509021282196,-90.03356170654297,72.65110778808594
1,0.01785544492304325,4454.5234375,93.95108032226562,0.106963150203228,-90.4880142211914,70.18620300292969,-0.09168986976146698,2762.83837890625,80.55560302734375,-0.6853716373443604,-86.65738677978516,68.54730224609375
2,0.018255721777677536,4746.533203125,94.37532043457031,0.11774066090583801,-96.48674774169922,67.22737884521484,-0.11191806942224503,3191.12353515625,88.9604263305664,-0.6906783580780029,-100.25118255615234,68.5391616821289
3,0.014921662397682667,6616.3046875,96.14479064941406,0.08654998242855072,-134.89852905273438,64.79788208007812,-0.10833057016134262,2895.195556640625,84.04767608642578,-0.6825869083404541,-90.85746002197266,66.3567886352539
4,0.018186911940574646,4625.48486328125,90.58699035644531,0.0970625951886177,-93.99913024902344,62.843204498291016,-0.09789997339248657,2827.504638671875,82.35269165039062,-0.671143651008606,-88.70805358886719,67.71942901611328
5,0.019431577995419502,5602.3017578125,90.80059051513672,0.1160907968878746,-114.06602478027344,61.300411224365234,-0.10686467587947845,2928.762451171875,84.45849609375,-0.6731053590774536,-91.92106628417969,66.33197784423828
6,0.017452403903007507,4753.861328125,90.52079772949219,0.10719627887010574,-96.63516235351562,62.03456497192383,-0.11051147431135178,2972.7490234375,85.19527435302734,-0.6740493774414062,-93.31603240966797,65.23934936523438
7,0.019688451662659645,3994.383056640625,85.75493621826172,0.10913953185081482,-81.03177642822266,59.088714599609375,-0.10936516523361206,2810.445556640625,82.39153289794922,-0.6636491417884827,-88.16288757324219,62.96240234375
8,0.021755920723080635,3568.337158203125,82.85263061523438,0.1277807354927063,-72.27820587158203,58.756187438964844,-0.11051247268915176,2827.75048828125,82.8403091430664,-0.6616236567497253,-88.7105484008789,62.6728515625
9,0.019459636881947517,3943.09521484375,82.81693267822266,0.10686706006526947,-79.9760513305664,56.354888916015625,-0.1135425865650177,2812.51123046875,82.75010681152344,-0.6673771142959595,-88.22509002685547,61.828094482421875
10,0.01839868165552616,4336.1640625,83.90628051757812,0.1107432022690773,-88.0499496459961,55.91695785522461,-0.11616888642311096,2866.01708984375,83.95254516601562,-0.673515796661377,-89.92145538330078,61.801212310791016
11,0.020546462386846542,3073.99853515625,78.34254455566406,0.11402316391468048,-62.1190299987793,54.1889533996582,-0.11328104138374329,2674.992431640625,80.66009521484375,-0.6670538187026978,-83.85606384277344,60.57267379760742
12,0.020455576479434967,5273.126953125,85.70833587646484,0.11033593863248825,-107.29600524902344,56.677330017089844,-0.1042722538113594,2568.3017578125,78.26814270019531,-0.6508456468582153,-80.46734619140625,60.50893020629883
13,0.023208290338516235,3442.6220703125,79.5587387084961,0.12507082521915436,-69.68905639648438,54.226200103759766,-0.11498893797397614,2692.60595703125,80.93162536621094,-0.6676217317581177,-84.4105453491211,60.03604507446289
14,0.02231653407216072,3121.154541015625,77.46868896484375,0.12356828153133392,-63.083335876464844,53.806922912597656,-0.1246834546327591,2871.920654296875,83.76756286621094,-0.6740036606788635,-90.0995864868164,57.11194610595703
15,0.02099715732038021,3407.176513671875,78.48645782470703,0.11868136376142502,-68.95755767822266,52.17044448852539,-0.12216194719076157,2736.21337890625,81.73320770263672,-0.6715501546859741,-85.78936004638672,57.62961196899414
16,0.019963372498750687,3395.66455078125,77.81497192382812,0.09934664517641068,-68.71925354003906,52.052547454833984,-0.11999309808015823,2573.001953125,78.84919738769531,-0.6627849340438843,-80.60599517822266,56.423622131347656
