,"('PC1',)","('PC2',)","('PC3',)","('U238_ppm',)","('Th232_ppm',)",oscillatory_zonation,sector_zonation,homogenous_zonation,SiO2_pct,Dataset,GSWA_sample_id,bin
0,-1.6022500811464542,0.11153187252779871,-0.23590311473496234,658.1851511,950.22221025,1.0,1.0,1.0,49.199,train,143445.0,50.0
1,-2.131570642903364,-1.3137241754936178,-0.5303095816500956,465.1039909,407.34576985,1.0,1.0,1.0,49.199,train,143445.0,50.0
2,-2.78904261703801,-1.7531644906121924,0.32477226836503237,294.6807096,350.9822523,1.0,1.0,1.0,49.199,train,143445.0,50.0
3,-2.4335331597669456,-1.5597864213774626,0.09227081574030524,133.48512125000002,118.4886827,1.0,1.0,1.0,49.199,train,143445.0,50.0
4,-2.896056871020053,-1.5346674315894233,-0.5115548925853769,471.82453730000003,549.5091469,1.0,1.0,1.0,49.199,train,143445.0,50.0
5,-1.1405265387036367,1.2978555895763526,0.8021352354765154,668.05473965,753.5611911,1.0,1.0,1.0,49.199,train,143445.0,50.0
6,-1.5352385063937357,-0.24496471478166487,0.3027766741180655,600.9564427,796.7153475,1.0,1.0,1.0,49.199,train,143445.0,50.0
7,-0.5830311529630613,-1.6632877687835876,-0.7173204501931177,200.50590144999998,187.71149856000002,1.0,1.0,1.0,49.199,train,143445.0,50.0
8,-0.5658543109133659,-0.37696088486312695,-0.17723248802446395,301.4299987,346.70250965,1.0,1.0,1.0,49.199,train,143445.0,50.0
9,-1.5243268902062157,-1.922454018194589,-0.3847784500445109,442.41959049999997,549.1592941,1.0,1.0,1.0,49.199,train,143445.0,50.0
10,-2.133042196506818,-0.21705257931207744,0.0074440018280514395,614.94805195,651.4245363,1.0,1.0,1.0,49.199,train,143445.0,50.0
11,-2.2193493766167216,0.10200443510479605,-0.15233875252266196,254.77593675,274.84411265,1.0,1.0,1.0,49.199,train,143445.0,50.0
12,-2.3811086380378774,1.5298891483563664,0.12251315451734313,612.3286793,687.61656475,1.0,1.0,1.0,49.199,train,143445.0,50.0
13,-1.0872527347554075,0.24582897840085144,-0.26653545600342615,138.52312039999998,124.18815935,1.0,1.0,1.0,49.199,train,143445.0,50.0
14,-0.8168002464579934,0.1510785083665696,-0.7252518077045477,336.7358765,376.8206054,1.0,1.0,1.0,49.199,train,143445.0,50.0
15,-1.5458585331221044,-1.6013690354298673,-0.13406524923066143,188.05496920000002,139.150804,1.0,1.0,1.0,49.199,train,143445.0,50.0
16,-2.3222313122626757,-2.3434885206096743,0.23201057630941652,177.5097521,110.97945816,1.0,1.0,1.0,49.199,train,143445.0,50.0
17,-1.035152162662131,0.6247274547699272,-0.5828676057545559,261.18586325,289.5400594,1.0,1.0,1.0,49.199,train,143445.0,50.0
18,-0.4395845101077521,0.9553398749576517,-0.4157187671530069,410.2304563,554.9096669,1.0,1.0,1.0,49.199,train,143445.0,50.0
19,-1.4684480546897674,-1.30980218344403,-0.2340550608034794,501.38424595,481.24721539999996,1.0,1.0,1.0,49.199,train,143445.0,50.0
20,-2.610208343141976,-2.507893573481022,-0.09137492747228482,214.45034025,204.72006854999998,1.0,1.0,1.0,49.199,train,143445.0,50.0
21,-2.803634589356092,-1.4183792626025697,0.21284910664060458,374.27400124999997,428.21716805,1.0,1.0,1.0,49.199,train,143445.0,50.0
22,-2.1434723504401156,4.689198526752255,2.152247400299252,247.17306965,646.257405,1.0,0.0,0.0,49.965,train,185922.0,50.0
23,-1.6793857214431693,-1.1819995044641523,0.15357586692105707,108.64559450499999,128.904386015,1.0,0.0,0.0,49.965,train,185922.0,50.0
24,-3.0009190242624117,-0.36866343362292264,2.005145072908614,90.21243436,174.40681645,1.0,0.0,0.0,49.965,train,185922.0,50.0
25,-2.723508204460449,-2.720166589889083,0.4978602094702905,214.93242214999998,398.7154167,1.0,0.0,0.0,49.965,train,185922.0,50.0
26,-1.772052015498181,-1.4505870169242463,0.2892460405837173,212.72362435,415.07088409999994,1.0,0.0,0.0,49.965,train,185922.0,50.0
27,-2.7228745856836003,3.037099721721166,4.775042405985239,257.88945305,687.00664075,1.0,0.0,0.0,49.965,train,185922.0,50.0
28,-2.442483708489203,1.7066876425072943,1.3877068918981423,93.280848155,287.893347715,1.0,0.0,0.0,49.965,train,185922.0,50.0
