,"('PC1',)","('PC2',)","('PC3',)","('U238_ppm',)","('Th232_ppm',)",oscillatory_zonation,sector_zonation,homogenous_zonation,SiO2_pct,Dataset,GSWA_sample_id,bin
0,-1.9759570153113946,-0.5312100213403445,0.9052230156555577,405.55561179999995,411.95130974999995,1.0,1.0,1.0,49.199,train,143445.0,50.0
1,-3.191012320700415,-0.4258353855205701,-0.612732788134749,368.88304515000004,401.294677,1.0,1.0,1.0,49.199,train,143445.0,50.0
2,-1.7795877283026489,-2.895386361201389,-0.16905984894590553,189.42689655,148.1472741,1.0,1.0,1.0,49.199,train,143445.0,50.0
3,-0.3220649991671419,0.15941394472589154,-0.02358602268636209,428.55176114999995,488.68335015,1.0,1.0,1.0,49.199,train,143445.0,50.0
4,-2.8143926577951266,-1.852184946248756,0.3505011078383228,272.0422033,220.9680508,1.0,1.0,1.0,49.199,train,143445.0,50.0
5,-1.5497129612338978,-2.335404598278975,-0.02819705295988482,281.45284,308.24935611,1.0,1.0,1.0,49.199,train,143445.0,50.0
6,-1.3752937011515007,-1.3467823673829789,0.24974175879429783,333.0245892,362.94965061,1.0,1.0,1.0,49.199,train,143445.0,50.0
7,-2.0289820702493104,-1.3419428719898,-0.25687754242943667,500.77535435,673.9345942,1.0,1.0,1.0,49.199,train,143445.0,50.0
8,-1.9510501725450424,-2.231819880794225,0.2609438087595831,247.0187596,164.39525635,1.0,1.0,1.0,49.199,train,143445.0,50.0
9,-0.5104974155181253,-1.0639012076574703,-0.5395038397746352,194.4648957,153.84675075,1.0,1.0,1.0,49.199,train,143445.0,50.0
10,-2.6293017237405065,-1.2148277475638094,0.27957858962072707,445.4416056,544.74515505,1.0,1.0,1.0,49.199,train,143445.0,50.0
11,-1.047189771878134,0.8278117436721074,0.3767205504361669,618.2991572999999,817.4283649500001,1.0,1.0,1.0,49.199,train,143445.0,50.0
12,-1.6105687715326726,-1.9165638065252621,-0.36042597090219447,442.41959049999997,549.1592941,1.0,1.0,1.0,49.199,train,143445.0,50.0
13,-0.9289107142347628,-0.48928027312200856,-0.4359554113018766,252.82065955000002,278.62205085,1.0,1.0,1.0,49.199,train,143445.0,50.0
14,-2.7983206805104817,-2.1936503022399374,0.47094471157701645,192.44891165,143.73313505,1.0,1.0,1.0,49.199,train,143445.0,50.0
15,-2.9101999507463217,-0.9470104544231339,0.17120642703556774,555.0028415500001,701.47027055,1.0,1.0,1.0,49.199,train,143445.0,50.0
16,-2.5577783547800816,-1.1080724105503306,-0.42922278435034183,277.29852885,297.00502426,1.0,1.0,1.0,49.199,train,143445.0,50.0
