,actual,predicted
91,49.12,68.22311
92,47.991,64.460594
93,62.028,61.032833
94,66.54,55.83912
95,68.51,59.751663
96,49.199,58.724606
97,61.596,64.60463
98,64.02,70.62709
99,49.12,66.37245
100,66.914,62.181435
101,66.18,61.068047
102,59.879,28.421825
103,49.157,40.97052
104,50.565,50.597084
105,50.565,65.81261
106,66.8,60.309566
107,49.199,59.313892
108,62.028,36.433407
109,63.145,46.759483
110,61.596,57.76327
111,59.879,79.61729
112,56.844,55.321953
113,52.035,54.855236
114,53.068,53.85078
115,52.035,59.932095
116,49.179,26.58685
117,66.54,51.812492
118,66.18,60.73564
119,66.914,70.482796
120,66.18,60.31543
121,63.145,46.599617
122,56.844,58.84328
123,62.028,50.82999
124,66.54,54.450596
125,63.145,46.741768
126,67.32,60.27478
127,52.035,54.713352
128,64.15,54.137516
0,54.665,58.781677
1,50.72,57.710037
2,53.068,53.916832
3,54.665,56.786552
4,53.068,61.006683
5,61.596,58.867096
6,54.516,51.131958
7,50.72,62.79207
8,47.963,49.908005
9,65.66,61.400116
10,66.54,64.46731
11,66.914,64.51211
12,64.15,66.41296
13,49.12,59.15744
14,66.54,64.47684
15,61.596,56.275894
16,53.068,59.862015
17,49.117,51.39463
18,50.72,53.803627
19,68.5,53.924774
20,54.665,59.37776
21,66.914,65.57468
22,50.02,64.75321
23,55.698,58.21428
24,61.596,53.974922
25,66.718,66.26817
26,68.51,59.280037
27,55.698,56.091896
28,49.179,48.65818
29,54.665,56.554832
30,61.596,52.096794
31,49.117,50.961334
32,68.5,52.36953
33,50.1,52.787117
34,63.145,53.31053
35,68.51,63.512917
36,50.1,38.531265
37,49.12,47.700294
38,47.991,49.666122
39,50.363,55.313217
40,54.665,56.40342
41,50.363,50.347572
42,66.718,64.32951
43,65.66,66.377464
44,52.035,58.097656
45,66.914,68.35392
46,65.66,66.14646
47,66.54,64.838615
48,47.991,59.575592
49,63.145,50.56376
50,49.965,60.586784
51,54.665,56.57508
52,52.035,57.222458
53,67.32,68.68523
54,49.965,67.58571
55,49.965,56.648056
56,54.665,59.20479
57,49.297,58.49093
58,49.12,61.783745
59,68.51,61.6624
60,56.844,56.691025
61,46.553,49.399483
62,66.18,62.995346
63,66.54,67.30407
64,64.02,66.41955
65,63.145,53.945007
66,52.035,56.855644
67,66.54,67.12916
68,55.698,57.836678
69,61.596,63.53212
70,51.967,40.645073
71,46.553,47.606133
72,50.72,51.24241
73,52.035,59.17312
74,66.18,61.88334
75,50.72,51.29831
76,50.02,56.7761
77,46.553,46.640175
78,65.66,63.48391
79,54.665,59.53897
80,50.1,39.55329
81,66.8,65.175766
82,49.117,53.766937
83,64.15,69.1174
84,49.297,53.840492
85,47.991,54.383873
86,54.665,58.343506
87,63.145,54.20539
88,64.15,61.930763
89,62.028,58.672966
90,49.199,46.494392
91,49.12,61.348305
92,47.991,55.802277
93,62.028,69.34942
94,66.54,65.720726
95,68.51,61.441902
96,49.199,48.810326
97,61.596,61.102234
98,64.02,65.09948
99,49.12,59.555275
100,66.914,63.98443
101,66.18,66.726746
102,59.879,38.88318
103,49.157,47.848846
104,50.565,57.965652
105,50.565,56.262398
106,66.8,63.527542
107,49.199,47.58934
108,62.028,41.807434
109,63.145,53.76877
110,61.596,52.243797
111,59.879,64.59007
112,56.844,56.76789
113,52.035,58.57586
114,53.068,47.95854
115,52.035,59.010376
116,49.179,36.89068
117,66.54,60.9662
118,66.18,66.81378
119,66.914,66.56065
120,66.18,64.18329
121,63.145,53.975197
122,56.844,57.17813
123,62.028,58.211456
124,66.54,63.69284
125,63.145,50.629974
126,67.32,68.70093
127,52.035,58.745605
128,64.15,58.27536
0,54.665,53.491695
1,50.72,55.361763
2,53.068,66.17699
3,54.665,56.582436
4,53.068,68.194496
5,61.596,56.6963
6,54.516,55.33313
7,50.72,58.893105
8,47.963,49.676712
9,65.66,63.12123
10,66.54,63.628006
11,66.914,68.05775
12,64.15,63.675022
13,49.12,60.23665
14,66.54,63.22588
15,61.596,55.21675
16,53.068,65.51095
17,49.117,56.188858
18,50.72,55.568153
19,68.5,53.03566
20,54.665,56.306232
21,66.914,68.25993
22,50.02,70.237076
23,55.698,58.25313
24,61.596,52.339897
25,66.718,67.50497
26,68.51,60.776802
27,55.698,58.824005
28,49.179,47.72364
29,54.665,55.75702
30,61.596,50.001034
31,49.117,51.298264
32,68.5,48.26372
33,50.1,51.60169
34,63.145,50.492004
35,68.51,65.99371
36,50.1,36.872627
37,49.12,54.93669
38,47.991,54.07407
39,50.363,59.07358
40,54.665,56.40645
41,50.363,51.02251
42,66.718,65.365814
43,65.66,69.7145
44,52.035,60.055435
45,66.914,69.683914
46,65.66,67.58202
47,66.54,64.3105
48,47.991,61.19511
49,63.145,48.592068
50,49.965,57.66141
51,54.665,56.23004
52,52.035,54.326527
53,67.32,70.75656
54,49.965,59.97749
55,49.965,57.552147
56,54.665,59.384125
57,49.297,62.970818
58,49.12,62.576206
59,68.51,66.52039
60,56.844,58.480343
61,46.553,55.870937
62,66.18,61.70648
63,66.54,66.291954
64,64.02,68.34799
65,63.145,48.351433
66,52.035,57.444912
67,66.54,67.36178
68,55.698,58.19466
69,61.596,62.641476
70,51.967,40.101704
71,46.553,54.0937
72,50.72,53.946266
73,52.035,62.88702
74,66.18,63.094494
75,50.72,51.89369
76,50.02,58.290184
77,46.553,48.623306
78,65.66,64.72614
79,54.665,57.89371
80,50.1,40.33613
81,66.8,66.25034
82,49.117,56.400093
83,64.15,69.3607
84,49.297,55.94507
85,47.991,58.187874
86,54.665,57.79518
87,63.145,50.525482
88,64.15,62.28262
89,62.028,58.119453
90,49.199,54.19274
91,49.12,62.859985
92,47.991,59.071613
93,62.028,64.35002
94,66.54,64.45675
95,68.51,62.595905
96,49.199,58.326412
97,61.596,63.902397
98,64.02,67.75045
99,49.12,60.93265
100,66.914,67.117546
101,66.18,67.70251
102,59.879,40.398415
103,49.157,52.359493
104,50.565,51.144005
105,50.565,58.386265
106,66.8,64.484375
107,49.199,54.68183
108,62.028,43.331226
109,63.145,51.100296
110,61.596,50.596146
111,59.879,83.630585
112,56.844,58.43459
113,52.035,61.665924
114,53.068,57.174503
115,52.035,62.363693
116,49.179,38.764675
117,66.54,58.054287
118,66.18,67.10804
119,66.914,68.90429
120,66.18,65.069275
121,63.145,50.533943
122,56.844,59.100044
123,62.028,58.394554
124,66.54,62.024193
125,63.145,50.29298
126,67.32,66.100555
127,52.035,62.247635
128,64.15,58.420563
0,54.665,55.175102
1,50.72,57.28569
2,53.068,66.34985
3,54.665,61.162975
4,53.068,59.510616
5,61.596,56.704067
6,54.516,55.455395
7,50.72,61.93517
8,47.963,40.594017
9,65.66,61.281384
10,66.54,56.697563
11,66.914,62.919956
12,64.15,59.28199
13,49.12,71.804054
14,66.54,56.083443
15,61.596,61.356934
16,53.068,57.553112
17,49.117,60.38237
18,50.72,54.259464
19,68.5,42.30429
20,54.665,57.9039
21,66.914,68.03234
22,50.02,68.01764
23,55.698,60.71373
24,61.596,59.879997
25,66.718,62.335094
26,68.51,53.673283
27,55.698,57.81772
28,49.179,55.272118
29,54.665,60.52152
30,61.596,58.848827
31,49.117,63.96626
32,68.5,39.58672
33,50.1,40.04844
34,63.145,47.13939
35,68.51,55.35725
36,50.1,33.292496
37,49.12,63.31048
38,47.991,52.93632
39,50.363,56.432785
40,54.665,61.4482
41,50.363,51.384293
42,66.718,58.332493
43,65.66,61.699104
44,52.035,51.210762
45,66.914,67.114
46,65.66,59.046204
47,66.54,56.74887
48,47.991,70.8706
49,63.145,44.76295
50,49.965,51.425213
51,54.665,60.661453
52,52.035,47.456627
53,67.32,62.912724
54,49.965,39.61169
55,49.965,56.352245
56,54.665,58.473843
57,49.297,58.055656
58,49.12,70.949585
59,68.51,52.17341
60,56.844,62.541927
61,46.553,52.83267
62,66.18,56.475468
63,66.54,56.639595
64,64.02,75.47825
65,63.145,43.03103
66,52.035,52.209198
67,66.54,53.21943
68,55.698,57.63791
69,61.596,64.872574
70,51.967,31.222921
71,46.553,55.359104
72,50.72,53.924473
73,52.035,57.27443
74,66.18,53.84291
75,50.72,57.265293
76,50.02,62.992264
77,46.553,37.888535
78,65.66,59.847607
79,54.665,59.342148
80,50.1,27.719849
81,66.8,57.355602
82,49.117,57.475533
83,64.15,55.02579
84,49.297,55.30379
85,47.991,59.99215
86,54.665,62.387165
87,63.145,47.91182
88,64.15,54.94686
89,62.028,44.485306
90,49.199,63.73988
91,49.12,71.449394
92,47.991,63.11802
93,62.028,59.950993
94,66.54,52.77614
95,68.51,55.58124
96,49.199,64.918396
97,61.596,64.37611
98,64.02,73.55339
99,49.12,71.32061
100,66.914,64.44966
101,66.18,57.611332
102,59.879,29.66847
103,49.157,48.777588
104,50.565,52.33049
105,50.565,68.59936
106,66.8,57.540615
107,49.199,62.458866
108,62.028,38.32387
109,63.145,48.78193
110,61.596,57.39728
111,59.879,95.30775
112,56.844,57.40794
113,52.035,51.071877
114,53.068,56.27608
115,52.035,57.73741
116,49.179,26.875286
117,66.54,50.190712
118,66.18,58.60225
119,66.914,73.13949
120,66.18,57.25337
121,63.145,48.12089
122,56.844,61.659286
123,62.028,48.412388
124,66.54,51.27132
125,63.145,50.045696
126,67.32,58.545578
127,52.035,51.982307
128,64.15,52.372654
0,54.665,53.941227
1,50.72,56.298393
2,53.068,73.670364
3,54.665,57.583786
4,53.068,62.922073
5,61.596,56.248898
6,54.516,52.378433
7,50.72,57.006073
8,47.963,42.410828
9,65.66,60.165977
10,66.54,59.226086
11,66.914,66.299774
12,64.15,59.620087
13,49.12,66.167274
14,66.54,57.622166
15,61.596,58.39985
16,53.068,64.3798
17,49.117,54.97857
18,50.72,57.338985
19,68.5,42.749477
20,54.665,56.058548
21,66.914,68.89759
22,50.02,68.41747
23,55.698,57.897774
24,61.596,57.469467
25,66.718,64.784836
26,68.51,55.61825
27,55.698,58.64092
28,49.179,51.960148
29,54.665,57.157574
30,61.596,55.742546
31,49.117,60.81785
32,68.5,35.017334
33,50.1,42.11576
34,63.145,43.605423
35,68.51,58.37979
36,50.1,32.260567
37,49.12,62.811993
38,47.991,56.494923
39,50.363,57.73994
40,54.665,57.821274
41,50.363,50.05386
42,66.718,60.97627
43,65.66,64.20174
44,52.035,52.19546
45,66.914,68.15691
46,65.66,62.393227
47,66.54,59.840237
48,47.991,70.147545
49,63.145,42.7976
50,49.965,53.61232
51,54.665,56.62042
52,52.035,44.621735
53,67.32,64.21085
54,49.965,49.56072
55,49.965,55.989037
56,54.665,58.889206
57,49.297,58.965828
58,49.12,65.851585
59,68.51,58.373123
60,56.844,59.383938
61,46.553,51.7372
62,66.18,56.908455
63,66.54,59.99244
64,64.02,72.6797
65,63.145,41.940823
66,52.035,51.489674
67,66.54,57.176952
68,55.698,57.27106
69,61.596,64.786476
70,51.967,30.475668
71,46.553,56.618977
72,50.72,57.07919
73,52.035,57.149574
74,66.18,56.518623
75,50.72,54.41365
76,50.02,62.72753
77,46.553,38.50033
78,65.66,61.46375
79,54.665,58.353157
80,50.1,26.46851
81,66.8,60.089462
82,49.117,58.50317
83,64.15,59.32762
84,49.297,52.372353
85,47.991,60.503338
86,54.665,59.446476
87,63.145,44.891296
88,64.15,57.967182
89,62.028,46.66162
90,49.199,60.826035
91,49.12,67.24967
92,47.991,63.621418
93,62.028,56.661095
94,66.54,56.266205
95,68.51,59.075985
96,49.199,60.755917
97,61.596,64.86746
98,64.02,69.03887
99,49.12,66.653206
100,66.914,64.23618
101,66.18,60.83249
102,59.879,28.684353
103,49.157,46.65906
104,50.565,48.726254
105,50.565,60.155384
106,66.8,60.364994
107,49.199,60.36749
108,62.028,39.688046
109,63.145,45.055244
110,61.596,55.586292
111,59.879,102.90501
112,56.844,56.772213
113,52.035,54.133617
114,53.068,54.296535
115,52.035,58.711716
116,49.179,25.923
117,66.54,51.24166
118,66.18,61.01327
119,66.914,72.44952
120,66.18,60.35461
121,63.145,45.193443
122,56.844,58.724075
123,62.028,50.516502
124,66.54,53.482937
125,63.145,46.68007
126,67.32,60.324066
127,52.035,53.350777
128,64.15,54.668304
0,51.967,39.866077
1,66.54,59.303192
2,64.02,51.68273
3,50.72,63.870754
4,67.32,66.59375
5,61.596,68.09453
6,61.596,57.729214
7,49.965,32.493065
8,68.5,44.45078
9,49.297,63.914577
10,59.879,40.3823
11,53.068,66.20877
12,56.844,59.25832
13,66.718,61.65801
14,54.665,61.3624
15,67.32,64.78391
16,50.72,58.618954
17,50.1,37.015434
18,53.068,62.68938
19,64.728,53.32664
20,63.145,48.415283
21,66.54,56.997894
22,61.596,68.185196
23,49.12,63.91783
24,52.035,60.433567
25,54.665,54.329357
26,50.02,60.51767
27,47.991,61.98627
28,46.553,56.15472
29,65.66,63.358173
30,49.157,64.4026
31,51.967,40.026924
32,61.596,67.20529
33,49.965,41.36402
34,46.553,44.721004
35,50.363,44.391693
36,54.516,56.368935
37,68.5,66.66492
38,68.51,64.151024
39,54.665,67.65474
40,50.72,58.574955
41,66.718,61.878693
42,56.844,52.730587
43,54.665,62.751286
44,62.028,55.037838
45,56.844,53.434166
46,64.15,52.68749
47,62.028,51.715652
48,67.32,61.341755
49,66.914,60.770176
50,64.15,59.317463
51,52.035,58.214794
52,50.1,28.270046
53,49.199,68.50778
54,61.596,64.974335
55,66.54,60.87983
56,46.553,46.932682
57,54.665,62.46359
58,68.51,57.633137
59,50.02,58.680126
60,68.51,56.832146
61,68.51,56.220085
62,49.12,63.79958
63,63.145,44.809
64,47.963,42.43498
65,54.665,63.840923
66,50.1,42.498913
67,54.665,62.84041
68,49.199,71.21248
69,49.965,54.72967
70,64.15,60.64094
71,68.5,43.419243
72,49.199,58.797573
73,66.914,60.269066
74,63.145,45.428722
75,62.028,58.071346
76,68.5,82.42912
77,64.02,54.414062
78,50.565,63.049335
79,66.54,55.380764
80,47.963,44.30506
81,54.665,60.734863
82,49.117,59.54688
83,50.72,55.535328
84,61.596,71.68277
85,50.565,64.43544
86,68.51,59.478306
87,49.179,65.47444
88,49.12,69.651886
89,68.51,56.77454
90,59.879,77.98363
91,66.914,65.44466
92,56.844,56.426247
93,49.179,43.639164
94,54.665,62.805996
95,49.199,66.32605
96,49.12,66.87639
97,68.5,86.077225
98,59.879,54.86308
99,68.51,55.216133
100,65.66,64.38559
101,66.718,63.836857
102,61.596,69.20296
103,66.54,60.615143
104,50.1,23.49205
105,47.991,64.91979
106,49.199,71.983444
107,52.035,58.945126
108,52.035,66.081924
109,66.54,55.678246
110,67.32,61.09797
111,54.665,60.33486
112,63.145,47.29938
113,61.596,71.81152
114,61.596,68.178635
115,64.728,58.196136
116,54.665,59.118195
117,67.32,62.840157
118,65.66,62.01097
119,52.035,53.830044
120,49.199,64.32551
121,61.596,69.41325
122,50.02,67.16496
123,49.12,69.52127
124,56.844,58.5609
125,68.51,58.65626
126,50.72,56.484653
127,49.965,52.83278
128,68.51,56.02363
0,51.967,37.301468
1,66.54,57.518963
2,64.02,50.325855
3,50.72,63.709213
4,67.32,63.173203
5,61.596,66.54147
6,61.596,57.362278
7,49.965,29.635275
8,68.5,45.49902
9,49.297,59.396294
10,59.879,47.047745
11,53.068,64.60571
12,56.844,59.083046
13,66.718,60.09801
14,54.665,58.950493
15,67.32,62.034954
16,50.72,56.838963
17,50.1,46.98872
18,53.068,62.41175
19,64.728,50.57064
20,63.145,49.23323
21,66.54,57.31176
22,61.596,68.22286
23,49.12,63.139713
24,52.035,61.9378
25,54.665,57.169968
26,50.02,61.475426
27,47.991,63.910942
28,46.553,52.015457
29,65.66,59.664494
30,49.157,67.83458
31,51.967,40.985638
32,61.596,66.89556
33,49.965,37.125652
34,46.553,47.631866
35,50.363,43.069447
36,54.516,56.8878
37,68.5,71.31966
38,68.51,63.367092
39,54.665,64.59386
40,50.72,59.431137
41,66.718,61.6562
42,56.844,53.34838
43,54.665,61.91698
44,62.028,53.31643
45,56.844,55.932312
46,64.15,53.59649
47,62.028,55.136013
48,67.32,56.371403
49,66.914,61.583355
50,64.15,59.511555
51,52.035,57.668915
52,50.1,22.254227
53,49.199,68.084145
54,61.596,64.7307
55,66.54,59.718628
56,46.553,45.535988
57,54.665,62.61358
58,68.51,55.991528
59,50.02,56.287518
60,68.51,56.420273
61,68.51,57.099117
62,49.12,62.776527
63,63.145,44.042015
64,47.963,40.10758
65,54.665,62.080887
66,50.1,41.491966
67,54.665,59.919926
68,49.199,69.39843
69,49.965,53.57248
70,64.15,60.731693
71,68.5,48.417686
72,49.199,58.78807
73,66.914,57.859993
74,63.145,45.853127
75,62.028,60.07351
76,68.5,88.10641
77,64.02,55.009884
78,50.565,64.50932
79,66.54,52.362164
80,47.963,42.871124
81,54.665,59.356884
82,49.117,61.224102
83,50.72,54.66377
84,61.596,71.151215
85,50.565,64.04456
86,68.51,57.316433
87,49.179,64.821625
88,49.12,69.82805
89,68.51,55.49932
90,59.879,106.74837
91,66.914,62.710785
92,56.844,58.481377
93,49.179,51.580357
94,54.665,61.875412
95,49.199,65.50053
96,49.12,68.14912
97,68.5,90.65408
98,59.879,63.177235
99,68.51,54.781975
100,65.66,61.55778
101,66.718,63.84868
102,61.596,68.14439
103,66.54,58.680958
104,50.1,7.760489
105,47.991,62.46749
106,49.199,72.78761
107,52.035,59.691753
108,52.035,66.27862
109,66.54,55.421753
110,67.32,61.697983
111,54.665,58.205544
112,63.145,45.776073
113,61.596,68.26947
114,61.596,68.00232
115,64.728,58.595306
116,54.665,58.52362
117,67.32,59.360714
118,65.66,59.734158
119,52.035,52.71503
120,49.199,65.98552
121,61.596,67.67367
122,50.02,67.09996
123,49.12,69.703285
124,56.844,55.998596
125,68.51,56.909245
126,50.72,56.4729
127,49.965,52.30681
128,68.51,53.75882
0,51.967,47.8958
1,66.54,63.231976
2,64.02,60.01919
3,50.72,51.393406
4,67.32,65.62176
5,61.596,61.051315
6,61.596,58.767014
7,49.965,49.06408
8,68.5,55.941853
9,49.297,58.3116
10,59.879,48.033245
11,53.068,60.12756
12,56.844,59.521606
13,66.718,66.32625
14,54.665,54.409367
15,67.32,66.34484
16,50.72,52.13843
17,50.1,43.39176
18,53.068,62.861866
19,64.728,61.695328
20,63.145,52.761677
21,66.54,65.85371
22,61.596,58.173
23,49.12,49.3611
24,52.035,55.22427
25,54.665,52.981773
26,50.02,54.97609
27,47.991,53.709957
28,46.553,51.945625
29,65.66,64.14878
30,49.157,55.963318
31,51.967,42.794323
32,61.596,59.677006
33,49.965,65.46825
34,46.553,46.258717
35,50.363,55.13802
36,54.516,58.789845
37,68.5,67.22267
38,68.51,63.998642
39,54.665,60.418343
40,50.72,60.472137
41,66.718,63.316425
42,56.844,51.387688
43,54.665,55.732788
44,62.028,56.8847
45,56.844,55.894688
46,64.15,60.187687
47,62.028,63.881386
48,67.32,68.03572
49,66.914,60.900627
50,64.15,67.122665
51,52.035,55.7157
52,50.1,41.165142
53,49.199,52.2171
54,61.596,59.957108
55,66.54,65.91857
56,46.553,46.789875
57,54.665,58.927204
58,68.51,60.2632
59,50.02,58.914158
60,68.51,63.12844
61,68.51,62.831974
62,49.12,52.552452
63,63.145,56.766003
64,47.963,48.180492
65,54.665,55.080643
66,50.1,49.407276
67,54.665,55.833035
68,49.199,53.972748
69,49.965,60.611176
70,64.15,65.10582
71,68.5,55.069675
72,49.199,47.981796
73,66.914,61.884735
74,63.145,53.859417
75,62.028,59.67204
76,68.5,73.931816
77,64.02,59.38444
78,50.565,50.981342
79,66.54,61.439026
80,47.963,48.09632
81,54.665,53.953716
82,49.117,51.322342
83,50.72,55.637104
84,61.596,62.60717
85,50.565,51.849163
86,68.51,64.23893
87,49.179,54.323746
88,49.12,59.160458
89,68.51,57.893833
90,59.879,79.55623
91,66.914,67.22106
92,56.844,55.03497
93,49.179,33.340652
94,54.665,60.574608
95,49.199,50.75957
96,49.12,57.27002
97,68.5,77.32064
98,59.879,52.1434
99,68.51,56.78601
100,65.66,60.551765
101,66.718,63.46976
102,61.596,61.43299
103,66.54,65.59247
104,50.1,23.149313
105,47.991,55.3371
106,49.199,54.88704
107,52.035,57.35032
108,52.035,59.52325
109,66.54,66.04148
110,67.32,67.66388
111,54.665,54.08951
112,63.145,49.49522
113,61.596,61.455822
114,61.596,62.88002
115,64.728,61.61408
116,54.665,54.181007
117,67.32,68.56032
118,65.66,61.981426
119,52.035,52.908173
120,49.199,50.044395
121,61.596,62.55044
122,50.02,56.853306
123,49.12,58.299904
124,56.844,57.422356
125,68.51,61.205963
126,50.72,55.983192
127,49.965,61.360416
128,68.51,62.62935
0,51.967,34.947273
1,66.54,58.840443
2,64.02,47.751823
3,50.72,61.694935
4,67.32,62.279057
5,61.596,66.78808
6,61.596,57.27218
7,49.965,21.637337
8,68.5,42.661686
9,49.297,59.99878
10,59.879,32.26779
11,53.068,59.25856
12,56.844,58.62512
13,66.718,59.79159
14,54.665,60.252888
15,67.32,62.129818
16,50.72,51.449593
17,50.1,37.07206
18,53.068,59.168472
19,64.728,47.655136
20,63.145,51.097916
21,66.54,56.59353
22,61.596,68.93041
23,49.12,61.39232
24,52.035,58.553528
25,54.665,56.13854
26,50.02,58.574184
27,47.991,62.42802
28,46.553,53.123043
29,65.66,60.861633
30,49.157,65.32653
31,51.967,39.107075
32,61.596,65.90823
33,49.965,27.471474
34,46.553,37.512653
35,50.363,33.317577
36,54.516,50.627098
37,68.5,72.47675
38,68.51,61.19905
39,54.665,65.29463
40,50.72,52.151722
41,66.718,59.68031
42,56.844,46.84491
43,54.665,66.14371
44,62.028,45.557323
45,56.844,53.688225
46,64.15,51.385487
47,62.028,54.668987
48,67.32,55.64422
49,66.914,58.85977
50,64.15,58.873013
51,52.035,55.408707
52,50.1,18.008091
53,49.199,66.80681
54,61.596,64.13706
55,66.54,59.23194
56,46.553,38.7107
57,54.665,61.639656
58,68.51,54.40716
59,50.02,53.531456
60,68.51,55.109818
61,68.51,55.810184
62,49.12,63.13182
63,63.145,43.52056
64,47.963,39.04087
65,54.665,64.34848
66,50.1,30.858923
67,54.665,61.2469
68,49.199,69.82908
69,49.965,53.99365
70,64.15,60.333458
71,68.5,44.853928
72,49.199,54.59509
73,66.914,56.49109
74,63.145,49.71001
75,62.028,57.811054
76,68.5,95.6932
77,64.02,52.309906
78,50.565,66.04125
79,66.54,54.76466
80,47.963,42.702534
81,54.665,61.457508
82,49.117,58.103218
83,50.72,48.850014
84,61.596,70.310844
85,50.565,67.99706
86,68.51,57.129593
87,49.179,59.726036
88,49.12,71.889465
89,68.51,58.705853
90,59.879,111.35544
91,66.914,61.811317
92,56.844,58.988575
93,49.179,38.106075
94,54.665,62.099636
95,49.199,64.57916
96,49.12,69.7971
97,68.5,94.84407
98,59.879,61.39239
99,68.51,53.494793
100,65.66,64.06766
101,66.718,61.185555
102,61.596,68.00574
103,66.54,59.23094
104,50.1,14.525102
105,47.991,62.960663
106,49.199,72.45383
107,52.035,57.78837
108,52.035,64.962616
109,66.54,54.941425
110,67.32,61.887367
111,54.665,59.438114
112,63.145,45.066647
113,61.596,68.26692
114,61.596,68.65181
115,64.728,54.961887
116,54.665,59.664948
117,67.32,58.04429
118,65.66,62.588978
119,52.035,46.38176
120,49.199,64.771194
121,61.596,68.46789
122,50.02,67.235374
123,49.12,71.625175
124,56.844,55.96426
125,68.51,55.318653
126,50.72,50.791553
127,49.965,52.403698
128,68.51,51.10938
0,51.967,38.405724
1,66.54,58.375534
2,64.02,46.396873
3,50.72,60.087387
4,67.32,63.041805
5,61.596,66.08664
6,61.596,57.653713
7,49.965,37.578938
8,68.5,36.975296
9,49.297,58.47112
10,59.879,59.45739
11,53.068,59.799572
12,56.844,59.167233
13,66.718,60.894356
14,54.665,58.900887
15,67.32,62.186844
16,50.72,56.496017
17,50.1,47.599503
18,53.068,60.300316
19,64.728,49.81312
20,63.145,45.615803
21,66.54,58.974953
22,61.596,64.70089
23,49.12,61.18733
24,52.035,59.888153
25,54.665,54.149033
26,50.02,60.129265
27,47.991,60.148277
28,46.553,55.777565
29,65.66,60.200493
30,49.157,62.206364
31,51.967,40.333805
32,61.596,65.47256
33,49.965,41.982307
34,46.553,51.45129
35,50.363,53.54566
36,54.516,54.08023
37,68.5,62.69509
38,68.51,60.441643
39,54.665,64.127716
40,50.72,59.649395
41,66.718,60.628998
42,56.844,51.700516
43,54.665,60.216248
44,62.028,55.03739
45,56.844,55.157425
46,64.15,54.25453
47,62.028,54.541237
48,67.32,58.428066
49,66.914,59.518517
50,64.15,60.756817
51,52.035,54.55924
52,50.1,33.733006
53,49.199,65.97942
54,61.596,64.25678
55,66.54,60.14153
56,46.553,50.05631
57,54.665,61.84926
58,68.51,55.876118
59,50.02,59.75585
60,68.51,56.76545
61,68.51,57.371338
62,49.12,63.163414
63,63.145,43.2502
64,47.963,40.534443
65,54.665,61.374153
66,50.1,43.220078
67,54.665,60.324543
68,49.199,67.25845
69,49.965,55.78024
70,64.15,60.29689
71,68.5,42.677906
72,49.199,56.22246
73,66.914,57.41493
74,63.145,44.96087
75,62.028,60.162464
76,68.5,73.834694
77,64.02,51.116695
78,50.565,60.545948
79,66.54,54.373665
80,47.963,42.854683
81,54.665,58.788258
82,49.117,57.857327
83,50.72,57.125946
84,61.596,68.55266
85,50.565,61.921158
86,68.51,58.444042
87,49.179,61.713657
88,49.12,66.92014
89,68.51,55.499287
90,59.879,79.66355
91,66.914,62.62814
92,56.844,56.957928
93,49.179,42.3795
94,54.665,62.05957
95,49.199,63.552284
96,49.12,65.5531
97,68.5,80.369095
98,59.879,53.98871
99,68.51,54.630306
100,65.66,60.808056
101,66.718,61.848656
102,61.596,67.04924
103,66.54,59.397408
104,50.1,15.991542
105,47.991,62.068672
106,49.199,69.0771
107,52.035,59.37867
108,52.035,64.758606
109,66.54,57.165092
110,67.32,60.845264
111,54.665,57.823174
112,63.145,43.866913
113,61.596,67.46134
114,61.596,65.76406
115,64.728,55.605053
116,54.665,57.65645
117,67.32,61.641552
118,65.66,59.646355
119,52.035,51.366703
120,49.199,63.186947
121,61.596,66.35136
122,50.02,64.795654
123,49.12,67.01949
124,56.844,58.28296
125,68.51,56.901558
126,50.72,56.86798
127,49.965,55.45713
128,68.51,56.149548
0,51.967,38.467766
1,66.54,57.915787
2,64.02,47.497585
3,50.72,63.267937
4,67.32,63.52137
5,61.596,66.91022
6,61.596,56.0506
7,49.965,34.502647
8,68.5,43.211563
9,49.297,57.69228
10,59.879,36.847137
11,53.068,63.137566
12,56.844,59.600815
13,66.718,61.736233
14,54.665,59.20211
15,67.32,62.842163
16,50.72,54.39686
17,50.1,35.415577
18,53.068,61.6045
19,64.728,47.49337
20,63.145,46.258995
21,66.54,59.80695
22,61.596,66.51075
23,49.12,59.524437
24,52.035,58.86882
25,54.665,55.178493
26,50.02,57.165382
27,47.991,59.476677
28,46.553,55.93419
29,65.66,60.015972
30,49.157,62.7382
31,51.967,42.237167
32,61.596,65.85288
33,49.965,41.990395
34,46.553,50.20096
35,50.363,46.88623
36,54.516,57.326263
37,68.5,71.1396
38,68.51,59.428925
39,54.665,64.27709
40,50.72,56.66046
41,66.718,60.304123
42,56.844,49.56983
43,54.665,62.348885
44,62.028,53.835564
45,56.844,54.955498
46,64.15,53.549404
47,62.028,57.364723
48,67.32,56.24156
49,66.914,58.5791
50,64.15,61.321804
51,52.035,52.36053
52,50.1,23.161509
53,49.199,63.651768
54,61.596,64.69149
55,66.54,60.718597
56,46.553,48.961136
57,54.665,62.133324
58,68.51,52.32103
59,50.02,57.06305
60,68.51,55.936733
61,68.51,57.44405
62,49.12,64.64392
63,63.145,45.164474
64,47.963,40.976562
65,54.665,62.30651
66,50.1,40.35682
67,54.665,60.63252
68,49.199,68.20005
69,49.965,56.354973
70,64.15,60.82599
71,68.5,44.692047
72,49.199,58.20929
