epoch,concordance_cc,loss,mape_metric,pearson_cc,r_square,smape_metric
0,0.009494719095528126,7097.6943359375,101.87855529785156,0.06222051382064819,-143.79605102539062,68.30264282226562
1,0.008495188318192959,7269.4892578125,98.48653411865234,0.05521257966756821,-147.30120849609375,64.08998107910156
2,0.009170419536530972,13860.62109375,100.21314239501953,0.0501510351896286,-281.7855529785156,62.149169921875
3,0.010854781605303288,4379.17822265625,87.47515106201172,0.058985695242881775,-88.32701110839844,61.753631591796875
4,0.008952145464718342,3166.94140625,80.7459945678711,0.043450597673654556,-63.59210205078125,59.14045333862305
5,0.010465426370501518,3126.52099609375,79.53858184814453,0.056594979017972946,-62.76661682128906,56.943416595458984
6,0.009943821467459202,3116.739990234375,78.94025421142578,0.048761036247015,-62.566131591796875,55.66115951538086
7,0.008068542927503586,3115.795654296875,78.57758331298828,0.03515557572245598,-62.54569625854492,56.88683319091797
8,0.008863956667482853,3087.63671875,77.3871841430664,0.04467463865876198,-61.96980285644531,54.665565490722656
9,0.016214916482567787,2592.16259765625,74.2992935180664,0.08289562165737152,-51.858604431152344,52.722537994384766
10,0.015350528061389923,2967.452880859375,75.42139434814453,0.07108256965875626,-59.51396942138672,51.67349624633789
11,0.014367502182722092,2835.6611328125,73.0114517211914,0.06658373028039932,-56.82241439819336,50.440711975097656
12,0.01384768821299076,2042.1590576171875,67.23838806152344,0.06050563231110573,-40.62884521484375,47.00251388549805
13,0.011113648302853107,2224.986328125,66.46021270751953,0.04995959997177124,-44.35586929321289,44.39287567138672
14,0.008051108568906784,2352.53076171875,64.79852294921875,0.021351318806409836,-46.9549560546875,43.23043441772461
15,0.016539284959435463,1616.301025390625,57.70671844482422,0.05833743140101433,-31.929920196533203,38.75405502319336
16,0.011528905481100082,1925.8387451171875,59.18267822265625,0.038907889276742935,-38.24304962158203,38.60783767700195
17,0.009657775051891804,2537.942138671875,61.48057174682617,0.034319307655096054,-50.729854583740234,39.057228088378906
18,0.013719530776143074,1287.58837890625,50.77978515625,0.041430551558732986,-25.215375900268555,32.53293228149414
19,0.023912686854600906,1316.776611328125,50.262306213378906,0.07487930357456207,-25.80868911743164,32.435951232910156
20,0.024433758109807968,1111.27734375,46.77317810058594,0.06261490285396576,-21.613418579101562,29.98661994934082
21,0.01576041243970394,1293.118896484375,46.979705810546875,0.04185378551483154,-25.321393966674805,29.605398178100586
22,0.013443130068480968,1742.3653564453125,46.948055267333984,0.03891954571008682,-34.485599517822266,28.525676727294922
23,0.04950375854969025,847.460205078125,40.07097625732422,0.12633948028087616,-16.22381591796875,25.322423934936523
24,0.05010394752025604,917.6840209960938,39.5324592590332,0.12708653509616852,-17.654762268066406,24.826616287231445
25,0.03725888207554817,1050.060791015625,39.5626106262207,0.08760884404182434,-20.35389518737793,23.79059410095215
26,0.0528712123632431,820.2556762695312,36.37190246582031,0.11738863587379456,-15.6632080078125,22.114227294921875
27,0.06400662660598755,688.5601806640625,33.535667419433594,0.13275840878486633,-12.974592208862305,19.987363815307617
28,0.06490562856197357,819.897216796875,33.710235595703125,0.13133232295513153,-15.653251647949219,19.685848236083984
29,0.08436812460422516,586.4755859375,31.209680557250977,0.17384883761405945,-10.889467239379883,18.71959114074707
30,0.08179604262113571,591.9662475585938,30.893653869628906,0.1637924760580063,-11.000415802001953,18.42189598083496
31,0.09179988503456116,608.8262329101562,30.217966079711914,0.17544028162956238,-11.343320846557617,17.546283721923828
32,0.0716969445347786,599.5227661132812,29.169815063476562,0.13488774001598358,-11.152875900268555,16.42310333251953
33,0.11092982441186905,503.13031005859375,28.134990692138672,0.20268316566944122,-9.185494422912598,16.28771209716797
34,0.1106947660446167,619.7203369140625,30.30451774597168,0.21363599598407745,-11.563687324523926,17.662273406982422
35,0.11664105206727982,505.1496887207031,27.87714958190918,0.21488578617572784,-9.225266456604004,16.044025421142578
36,0.12455128878355026,483.4089050292969,27.583480834960938,0.22845639288425446,-8.78132438659668,16.005878448486328
37,0.10909507423639297,517.3638916015625,27.518280029296875,0.18820016086101532,-9.4735689163208,15.780790328979492
38,0.14494232833385468,411.84503173828125,25.8970947265625,0.2476976215839386,-7.320045471191406,14.86173152923584
39,0.12963931262493134,449.38836669921875,26.410701751708984,0.23151689767837524,-8.085634231567383,15.29549503326416
40,0.12287411838769913,492.3336486816406,26.417831420898438,0.21401327848434448,-8.961344718933105,14.946917533874512
41,0.14285214245319366,360.9984130859375,23.384275436401367,0.21762478351593018,-6.281037330627441,12.889074325561523
42,0.13805906474590302,430.7788391113281,25.134199142456055,0.2357383519411087,-7.704253196716309,14.385221481323242
43,0.14176064729690552,497.7732238769531,27.324138641357422,0.25919681787490845,-9.070302963256836,16.01154899597168
44,0.16085699200630188,313.2965393066406,22.82923698425293,0.24278876185417175,-5.305643081665039,12.622368812561035
45,0.196737140417099,269.848876953125,20.947429656982422,0.28313514590263367,-4.418689250946045,11.58180046081543
46,0.166777104139328,277.80419921875,21.42396354675293,0.24419990181922913,-4.580575466156006,11.808018684387207
47,0.1877952665090561,343.99005126953125,23.476390838623047,0.3012472689151764,-5.930336952209473,13.61778450012207
48,0.17622317373752594,322.4435729980469,21.832387924194336,0.2598344683647156,-5.489985942840576,11.958450317382812
49,0.1614622324705124,357.7504577636719,22.897144317626953,0.25786420702934265,-6.209918975830078,12.890908241271973
50,0.19459408521652222,270.39581298828125,20.58064842224121,0.2913607656955719,-4.427009105682373,11.368074417114258
51,0.20595067739486694,257.3453674316406,20.05008316040039,0.2889383137226105,-4.1601243019104,11.106078147888184
52,0.19553662836551666,288.3074645996094,20.753360748291016,0.29060909152030945,-4.791141986846924,11.570779800415039
53,0.17651917040348053,274.33477783203125,20.396026611328125,0.25240886211395264,-4.5054240226745605,11.211515426635742
54,0.20369014143943787,237.47706604003906,19.580652236938477,0.2854166328907013,-3.7527732849121094,10.783997535705566
55,0.1975836604833603,209.52479553222656,18.0440731048584,0.25879165530204773,-3.182097911834717,9.692825317382812
56,0.23596398532390594,260.6310119628906,19.651010513305664,0.3329392969608307,-4.224536895751953,10.854514122009277
57,0.21579192578792572,259.2489318847656,19.57655143737793,0.29754388332366943,-4.1956329345703125,10.813328742980957
