,"('PC1',)","('PC2',)","('PC3',)","('U238_ppm',)","('Th232_ppm',)",oscillatory_zonation,sector_zonation,homogenous_zonation,SiO2_pct,Dataset,GSWA_sample_id,bin
0,-1.3852062108074543,-3.0672737650802357,-0.36347590934966784,174.487737,115.39359721,1.0,1.0,1.0,49.199,train,143445.0,50.0
1,-3.0683106124094404,-1.089385225087504,0.863148528506458,352.27257265000003,367.23023455,1.0,1.0,1.0,49.199,train,143445.0,50.0
2,-1.3669760349815894,-1.3809276462070534,0.32051332081876766,333.0245892,362.94965061,1.0,1.0,1.0,49.199,train,143445.0,50.0
3,-1.1119973368908531,0.5993450196501693,-0.5278966696511321,261.18586325,289.5400594,1.0,1.0,1.0,49.199,train,143445.0,50.0
4,-0.4323750508821048,-0.8922119918825182,-0.257779608584866,376.98001194999995,433.98305565,1.0,1.0,1.0,49.199,train,143445.0,50.0
5,-2.5736300786436814,-0.3955325451020387,-0.28278652227229084,516.46999605,634.3286009999999,1.0,1.0,1.0,49.199,train,143445.0,50.0
6,-2.6554374046057903,-0.5276012182649829,0.30321211009849414,313.73972715,300.088565,1.0,1.0,1.0,49.199,train,143445.0,50.0
7,-1.9145473005997118,-2.1146935663958284,-0.25985748290193866,449.7490285,498.63529235,1.0,1.0,1.0,49.199,train,143445.0,50.0
8,-1.6929188852534751,0.8154177074285216,-0.49929552975872965,297.27568755,335.45817780000004,1.0,1.0,1.0,49.199,train,143445.0,50.0
9,-2.694222704991603,-1.2273041354959222,0.3744656174232868,445.4416056,544.74515505,1.0,1.0,1.0,49.199,train,143445.0,50.0
10,-1.6184568925334328,-0.25878858405532573,0.3747928858275859,600.9564427,796.7153475,1.0,1.0,1.0,49.199,train,143445.0,50.0
11,-1.406884218227307,0.30502401480609087,0.5702242142760104,616.48299045,698.8608965999999,1.0,1.0,1.0,49.199,train,143445.0,50.0
12,-2.285707204179885,0.7538835486060425,0.7182653323551482,614.7717005,708.8401159,1.0,1.0,1.0,49.199,train,143445.0,50.0
13,-2.1076803004947533,-1.406176085724512,0.1291087780565353,556.7141315,691.49105125,1.0,1.0,1.0,49.199,train,143445.0,50.0
14,-0.9721856591677198,0.7628864486931728,0.4657096781106309,618.2991572999999,817.4283649500001,1.0,1.0,1.0,49.199,train,143445.0,50.0
15,-2.7414255678360933,-1.3605439822937886,-0.47733271513405645,464.4950993,600.03314865,1.0,1.0,1.0,49.199,train,143445.0,50.0
16,-2.492769977055132,-1.185096459178565,-0.14599033672539907,256.1478641,283.84058275,1.0,1.0,1.0,49.199,train,143445.0,50.0
17,-3.154551627006304,-0.17945985732368558,-0.2541853823798882,552.55982035,680.2467194000001,1.0,1.0,1.0,49.199,train,143445.0,50.0
18,-0.29083889605113256,0.4404036642575137,-0.5075046093058543,485.78046955,642.1902129,1.0,1.0,1.0,49.199,train,143445.0,50.0
19,-3.0841317396160797,-0.9997733894271603,-0.4262318380019885,396.95140875000004,443.7570989,1.0,1.0,1.0,49.199,train,143445.0,50.0
20,-1.5576530583236794,-0.5352252810089019,-0.6731040010739867,216.54040450000002,204.7206053,1.0,1.0,1.0,49.199,train,143445.0,50.0
21,-1.6494986130375544,0.7957013511137805,-0.24120859142815687,526.48327265,705.5656202,1.0,1.0,1.0,49.199,train,143445.0,50.0
22,-2.0479514716258898,-0.20562910274742505,0.4653824097063318,462.7843202,565.4581725,1.0,1.0,1.0,49.199,train,143445.0,50.0
23,-2.8198557238796846,-2.0851078579037723,-0.3342406091306873,499.89290090000003,591.9715688,1.0,1.0,1.0,49.199,train,143445.0,50.0
24,-2.189487626456862,-1.5382447588874568,0.7151074104273201,353.98386259999995,357.25101525,1.0,1.0,1.0,49.199,train,143445.0,50.0
25,-1.5783392107024952,-2.358756284408919,0.025490351608805695,281.45284,308.24935611,1.0,1.0,1.0,49.199,train,143445.0,50.0
26,-1.825897237383624,-1.2486609796261203,0.2520852916443968,452.6774691,509.70172525,1.0,1.0,1.0,49.199,train,143445.0,50.0
27,-2.901663049841793,-2.2171765310667175,0.25175802324009805,297.16263200000003,257.73153279999997,1.0,1.0,1.0,49.199,train,143445.0,50.0
28,-1.2137512183322656,-0.40349346586522655,0.18125795331753647,509.51788745,506.0051377,1.0,1.0,1.0,49.199,train,143445.0,50.0
29,-1.9496064147586043,2.9567558413775368,0.7559934061052438,639.5,691.0,1.0,0.0,1.0,49.157,train,178155.0,50.0
30,-1.8070367132316196,-1.4028996375043719,0.0030428116736212164,1132.0,2835.5,1.0,0.0,1.0,49.157,train,178155.0,50.0
31,-1.915193361187056,-1.2785072153444978,0.7420775643108608,494.0,532.0,1.0,0.0,1.0,49.157,train,178155.0,50.0
32,-1.2929633167371346,0.5099113083051257,1.3263451097671315,911.5,1578.5,1.0,0.0,1.0,49.157,train,178155.0,50.0
33,-2.1813218406750683,2.9765849137211564,0.5456223947131932,643.5,769.5,1.0,0.0,1.0,49.157,train,178155.0,50.0
34,-2.3595817083909805,1.6318758181282045,1.4320682584176938,1041.0,1887.5,1.0,0.0,1.0,49.157,train,178155.0,50.0
35,-2.7713335708827875,-2.777240713304583,0.15920328350121354,715.0,1871.0,1.0,0.0,1.0,49.157,train,178155.0,50.0
