,"('PC1',)","('PC2',)","('PC3',)","('U238_ppm',)","('Th232_ppm',)",oscillatory_zonation,sector_zonation,homogenous_zonation,SiO2_pct,Dataset,GSWA_sample_id,bin
0,-1.7627105114202266,-0.18277082661820987,-0.4223120659899489,509.74944965,492.16522395,1.0,1.0,1.0,49.199,train,143445.0,50.0
1,-2.1338800776695805,-1.5676544793553473,0.5963897250730067,353.98386259999995,357.25101525,1.0,1.0,1.0,49.199,train,143445.0,50.0
2,-1.7497373319438394,-0.5339291940681067,-0.09815325110172551,417.68281505,497.35846295,1.0,1.0,1.0,49.199,train,143445.0,50.0
3,-1.9526516609201332,0.603389470908202,0.17973811352537516,707.9407334499999,886.3550364,1.0,1.0,1.0,49.199,train,143445.0,50.0
4,-1.6052098886748374,-0.25114628065066663,0.3161554282004288,600.9564427,796.7153475,1.0,1.0,1.0,49.199,train,143445.0,50.0
5,-2.816552512802762,-2.001338194032409,-0.584558492877531,555.179193,644.05469095,1.0,1.0,1.0,49.199,train,143445.0,50.0
6,-2.1454401391323352,-1.3471214680799664,-0.6318326759791558,465.1039909,407.34576985,1.0,1.0,1.0,49.199,train,143445.0,50.0
7,-1.8713029386961793,-2.2565060150300655,0.16696984640193308,247.0187596,164.39525635,1.0,1.0,1.0,49.199,train,143445.0,50.0
8,-2.2198646582274835,-2.247799418946504,-0.4724456819206137,380.240021,445.21949416,1.0,1.0,1.0,49.199,train,143445.0,50.0
9,-3.1631503785104167,-0.26669101068511636,-0.4285751339796441,552.55982035,680.2467194000001,1.0,1.0,1.0,49.199,train,143445.0,50.0
10,-1.4475159217818236,0.36351999153131687,-0.7420182663964486,372.8257008,422.7387238,1.0,1.0,1.0,49.199,train,143445.0,50.0
11,-2.5878993569839492,-0.5052092094315626,-0.3832758425351288,405.1633002,475.19612255000004,1.0,1.0,1.0,49.199,train,143445.0,50.0
12,-0.5151321712929405,1.0461042291015503,-0.10140210012404852,535.5360519,578.32303905,1.0,1.0,1.0,49.199,train,143445.0,50.0
13,-2.690512548712176,-2.783582747812499,-0.46441514903505443,294.85706105,293.5666727,1.0,1.0,1.0,49.199,train,143445.0,50.0
14,-2.885035411409016,-0.07919476666203158,-0.46087805274702504,545.23038235,730.7707211500001,1.0,1.0,1.0,49.199,train,143445.0,50.0
15,-1.2741860234544349,-1.3524919922807699,0.22835038985629,333.0245892,362.94965061,1.0,1.0,1.0,49.199,train,143445.0,50.0
16,-1.4882965881895536,-1.926964138675121,-0.4756214686916711,442.41959049999997,549.1592941,1.0,1.0,1.0,49.199,train,143445.0,50.0
17,-2.1324669596559476,-1.6982798355298638,-0.30767386109093237,373.0373563,412.53900884999996,1.0,1.0,1.0,49.199,train,143445.0,50.0
18,-1.4667108522142749,-1.3129686783200367,-0.29275819469692516,501.38424595,481.24721539999996,1.0,1.0,1.0,49.199,train,143445.0,50.0
19,-1.9745011067023022,-0.6807884971305488,-0.3912930132130875,369.0734759,429.27800415,1.0,1.0,1.0,49.199,train,143445.0,50.0
20,-1.9882162391814628,-0.5806881570056118,0.9587467432940331,405.55561179999995,411.95130974999995,1.0,1.0,1.0,49.199,train,143445.0,50.0
21,-1.9230801342448633,-1.236016184561561,0.20464050747711443,848.5,1466.5,1.0,0.0,1.0,49.157,train,178155.0,50.0
22,-1.7093777750606267,-1.4025267265781727,-0.12397122642487302,1132.0,2835.5,1.0,0.0,1.0,49.157,train,178155.0,50.0
