,"('PC1',)","('PC2',)","('PC3',)","('U238_ppm',)","('Th232_ppm',)",oscillatory_zonation,sector_zonation,homogenous_zonation,SiO2_pct,Dataset,GSWA_sample_id,bin
0,-1.296796259460964,-0.9772580382315575,-0.8948931318061102,292.09041775000003,292.0011513,1.0,1.0,1.0,49.199,train,143445.0,50.0
1,-0.16914520030181285,-1.53451953633173,-0.6956456131532343,270.01490895,241.12729675000003,1.0,1.0,1.0,49.199,train,143445.0,50.0
2,-1.0047150759413759,0.8256236572716936,0.40305640873576354,618.2991572999999,817.4283649500001,1.0,1.0,1.0,49.199,train,143445.0,50.0
3,-1.9725195594746805,0.976027051725023,0.39205377285250365,453.57611215,476.3465463,1.0,1.0,1.0,49.199,train,143445.0,50.0
4,-2.016188902545086,-0.6775453729567272,0.059829497760320816,424.6091055,467.23930335,1.0,1.0,1.0,49.199,train,143445.0,50.0
5,-2.1676917591060834,-1.536486028373135,0.6151962451190434,353.98386259999995,357.25101525,1.0,1.0,1.0,49.199,train,143445.0,50.0
6,-3.072124435466658,-1.1104770844349845,0.7382682298764245,352.27257265000003,367.23023455,1.0,1.0,1.0,49.199,train,143445.0,50.0
7,-1.2976309749062656,-0.4006666805728107,-0.18687877174102713,375.268722,443.96227495000005,1.0,1.0,1.0,49.199,train,143445.0,50.0
8,-1.1800942731587198,-0.16646837942556206,0.10119348819019522,566.7274081,762.72807045,1.0,1.0,1.0,49.199,train,143445.0,50.0
9,0.26758375082751573,0.3439173878373127,-0.8261280620162721,220.48306014999997,226.1646521,1.0,1.0,1.0,49.199,train,143445.0,50.0
10,-1.9735664319377328,-2.1946753713902787,0.1671766957143465,296.39199955,341.003033,1.0,1.0,1.0,49.199,train,143445.0,50.0
11,-2.9149913719968183,0.3205676971973608,-0.16402925028931803,290.86576105,320.76223105,1.0,1.0,1.0,49.199,train,143445.0,50.0
12,-0.7693552192797378,1.5203483430210876,-0.022952219095745807,459.98603865,491.04249304999996,1.0,1.0,1.0,49.199,train,143445.0,50.0
13,-0.8885378433859351,-1.2348068710568998,0.2590770164131963,402.5335967,416.36544879999997,1.0,1.0,1.0,49.199,train,143445.0,50.0
